dataset_scope,N,N_numeric,objective_view,selection_basis,strategy_id,best_value,candidate_family,candidate_source,source_run,teacher_validation_status,order_hash,scan_position_1based,track_index_0based,track_index_1based,order_length,order_source_file,metric_semantic_warning,legacy_compatibility_status,claim_role,u2_range,peeq_max,surface_t_proxy_legacy_raw,mises_max_legacy_proxy,plus_N32_rank,plus_N32_source_file
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,5,9,10,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,6,7,8,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,7,5,6,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,8,3,4,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,9,1,2,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,10,11,12,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,11,19,20,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,12,21,22,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,13,23,24,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,14,0,1,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
