N,strategy_id,family_label,candidate_source,u2_range,peeq_max,surface_t_proxy,mises_max,u2_norm_within_N,peeq_norm_within_N,surface_t_norm_within_N,mises_norm_within_N,u2_rank_within_N,peeq_rank_within_N,surface_t_rank_within_N,mises_rank_within_N,U2_gate_status,PEEQ_gate_status,U2_PEEQ_gate_status,hierarchy_region,constrained_reward_if_available,source_file
N40,S3R34N32INF_N40_B09_n40_best_near,,N40_new_best_neighborhood,9.528287046123296e-05,0.162568524479866,581909696.0,579928064.0,0.02437528385080484,0.3279436397311126,0.04539742035056774,0.7078651685393258,78,155,12,196,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.521219512195122,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R34N32INF_N40_B10_n40_best_near,,N40_new_best_neighborhood,6.680645856249612e-05,0.1554957032203674,581764736.0,579927616.0,0.010353665317155971,0.20285785966750627,0.03707419248153456,0.6292134831460674,30,87,6,177,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.733658536585366,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R34N32INF_N40_B11_n40_best_near,,N40_new_best_neighborhood,0.0001003126781142,0.1535033136606216,582332992.0,579927552.0,0.026851931697391862,0.1676216232170664,0.06970198067100283,0.6179775280898876,81,56,84,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6009756097560975,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R34N32INF_N40_B12_n40_best_near,,N40_new_best_neighborhood,0.0001675558778515,0.1616613566875457,584678912.0,579927808.0,0.05996208964324604,0.31190000073789287,0.20439863300628378,0.6629213483146067,117,149,149,189,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.335609756097561,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B01_n24_u2_near,,N24_calibration_neighborhood,6.897021739860065e-05,0.1602467745542526,582333952.0,579944704.0,0.06606719586786657,0.2755198246723491,0.13065122014165687,0.9090909090909091,73,136,87,178,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4679894179894179,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B02_n24_u2_near,,N24_calibration_neighborhood,8.142532624333398e-05,0.1593355387449264,583416192.0,579944448.0,0.08692736791636547,0.2527581982910159,0.22763169214005105,0.7878787878787878,98,125,141,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3936507936507937,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B03_n24_u2_near,,N24_calibration_neighborhood,4.4721904259859e-05,0.1561453342437744,583116032.0,579944320.0,0.02545542841840614,0.17307054533435373,0.20073409227769334,0.7272727272727273,24,80,124,109,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6785714285714286,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B04_n24_u2_near,,N24_calibration_neighborhood,4.713229418484843e-05,0.1570424288511276,582759168.0,579943616.0,0.02949241831275856,0.19547894069403712,0.16875519743067702,0.3939393939393939,31,92,106,54,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6849206349206349,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B05_n24_u2_near,,N24_calibration_neighborhood,6.92875792083214e-05,0.1577739268541336,582638016.0,579944384.0,0.06659872249159392,0.21375092262528472,0.1578986608551028,0.7575757575757576,74,105,101,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5238095238095237,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B06_n24_u2_near,,N24_calibration_neighborhood,8.698377223481657e-05,0.1596149206161499,583114752.0,579943744.0,0.09623681202882264,0.2597368373056628,0.20061939035930376,0.45454545454545453,106,128,123,73,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4182539682539682,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B07_n24_u2_near,,N24_calibration_neighborhood,5.00061778438976e-05,0.1556139588356018,581409152.0,579944832.0,0.03430568075168819,0.1597973965124301,0.04777908410518166,0.9696969696969697,35,65,15,185,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7158730158730158,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B08_n24_u2_near,,N24_calibration_neighborhood,3.7988751273587695e-05,0.1621344983577728,592035328.0,579944576.0,0.014178551477914742,0.3226730022440776,1.0,0.8484848484848485,10,147,190,156,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5489417989417988,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B09_hybrid_agree,,hybrid_gnn_surrogate_agreement,0.000202524353881,0.1511734724044799,583692736.0,579944512.0,0.2897474783560928,0.04887913357529519,0.2524130416081209,0.8181818181818182,145,6,147,147,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.4171957671957672,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B10_surrogate_top,,surrogate_top_predicted,0.0001885180240606,0.1577580869197845,582958208.0,579944256.0,0.26628927711001443,0.2133552592153645,0.1865913457402575,0.696969696969697,141,104,112,101,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3505291005291005,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B11_hybrid_agree,,hybrid_gnn_surrogate_agreement,0.0001821464500153,0.1570386588573455,582195008.0,579944128.0,0.255617982907643,0.19538477056919146,0.1182003269004674,0.6363636363636364,139,91,81,92,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.4026455026455027,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B12_surrogate_top,,surrogate_top_predicted,0.0002064426553261,0.1496064215898513,583212096.0,579944320.0,0.2963099615348111,0.009735999824312957,0.2093424712528317,0.7272727272727273,146,3,129,109,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.4537037037037036,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B13_surrogate_top,,surrogate_top_predicted,0.0002815967886817,0.1499830037355423,581689600.0,579944064.0,0.42218025070667686,0.019142590318641208,0.07291027442433974,0.6060606060606061,163,5,26,89,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.4992063492063492,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B14_surrogate_top,,surrogate_top_predicted,0.0002263255041725,0.1560091227293014,582624064.0,579944064.0,0.32961032469667817,0.16966813778019685,0.1566484099446563,0.6060606060606061,151,74,98,89,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3825396825396825,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B15_surrogate_top,,surrogate_top_predicted,0.0002380475223162,0.1531964242458343,581450688.0,579943296.0,0.3492426954998129,0.09941015258165598,0.051501161356923696,0.24242424242424243,158,29,16,9,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.530952380952381,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B16_surrogate_top,,surrogate_top_predicted,0.0001946740942457,0.1556887030601501,585390848.0,579944512.0,0.276599639291885,0.16166442159629785,0.40458234163966394,0.8181818181818182,144,68,169,147,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3203703703703703,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B17_diversity,,diversity_coverage,0.0005505187583594,0.1519718170166015,581337792.0,579942848.0,0.8725784467425252,0.06882086720635076,0.041384452154962295,0.030303030303030304,182,12,13,2,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.4965608465608466,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B18_graph_pointer,,graph_pointer_temperature_sampled,0.0002313458730895,0.1603628247976303,585924800.0,579943552.0,0.33801858195569356,0.2784186267762518,0.45243024689587935,0.36363636363636365,154,137,173,26,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.2584656084656085,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B19_graph_pointer,,graph_pointer_temperature_sampled,0.0002318852484677,0.1731639057397842,582702336.0,579944256.0,0.3389219432452847,0.5981749606476822,0.16366243225417945,0.696969696969697,156,178,104,101,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.2193121693121693,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B20_graph_pointer,,graph_pointer_temperature_sampled,0.0001901917951272,0.1607173234224319,584000640.0,579943424.0,0.2690925567002879,0.2872735962230698,0.28000458807673556,0.30303030303030304,143,138,154,16,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3134920634920635,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B21_graph_pointer,,graph_pointer_temperature_sampled,0.0002189582201026,0.1719127595424652,581934400.0,579943808.0,0.3172713869046359,0.5669227622591458,0.09484701631634788,0.48484848484848486,149,175,57,78,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.2928571428571428,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B22_diversity,,diversity_coverage,0.000534943341222,0.1557627022266388,581765824.0,579943808.0,0.8464922932400859,0.16351283598355879,0.07974077366443953,0.48484848484848486,179,69,31,78,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.3743386243386243,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B23_graph_pointer,,graph_pointer_temperature_sampled,0.000382078932489,0.1633279919624328,585695104.0,579942976.0,0.5904706152271458,0.3524851049289677,0.4318469876408683,0.09090909090909091,170,158,170,4,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.2095238095238095,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B24_hybrid_disagree,,hybrid_gnn_surrogate_disagreement,0.0002786342520266,0.1609224379062652,583029184.0,579943104.0,0.4172185096977653,0.2923971209996763,0.19295156711496,0.15151515151515152,162,141,117,5,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.2944444444444444,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B25_hybrid_disagree,,hybrid_gnn_surrogate_disagreement,0.0003401456374376,0.1549776643514633,582068544.0,579944192.0,0.5202395349341337,0.14390348939394962,0.1068677773635764,0.6666666666666666,168,58,71,99,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.3751322751322751,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B26_uncertainty,,uncertainty_calibration,0.0004649620168493,0.1795306205749511,584252160.0,579944384.0,0.7292855723037514,0.7572082019573232,0.30254351504028903,0.7575757575757576,176,186,156,115,U2_outside_near_safe_analysis_gate,PEEQ_outside_analysis_gate,outside_U2_PEEQ_analysis_gate,PEEQ_safety_filter_region,0.1031746031746031,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B27_uncertainty,,uncertainty_calibration,0.0004528175495579,0.1783385276794433,583169920.0,579943552.0,0.7089456716016315,0.727431087382059,0.20556304304189488,0.36363636363636365,175,185,128,26,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.1751322751322751,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B28_diversity,,diversity_coverage,0.0003291523960342,0.1738174110651016,582422400.0,579944064.0,0.5018277402317072,0.6144987748578423,0.1385771227023772,0.6060606060606061,167,179,92,89,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.2060846560846561,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B29_uncertainty,,uncertainty_calibration,0.0005198504350119,0.1779865622520446,583366784.0,579944704.0,0.8212142628206509,0.7186393943037114,0.22320419809021305,0.9090909090909091,177,184,136,178,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.0904761904761904,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R39N2440B60_N24_B30_sentinel,,sentinel_control,0.0006249901030059,0.1726419776678085,588270592.0,579944192.0,0.9973051818818929,0.5851377954587668,0.6626387176325524,0.6666666666666666,189,176,187,99,U2_outside_near_safe_analysis_gate,PEEQ_safe_analysis_gate,outside_U2_PEEQ_analysis_gate,U2_warpage_filter_region,0.0714285714285714,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R39N2440B60_N40_B01_n40_u2_near,,N40_new_best_neighborhood,7.611840919707902e-05,0.1559313535690307,581616832.0,579927616.0,0.014938815302575402,0.21056251693200986,0.02858192775511704,0.6292134831460674,50,92,4,177,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6802439024390244,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R39N2440B60_N40_B02_n40_u2_near,,N40_new_best_neighborhood,7.798989645380061e-05,0.1534222960472107,582003392.0,579926528.0,0.015860324673125672,0.16618879309163612,0.05077720207253886,0.43820224719101125,54,42,19,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7678048780487805,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R39N2440B60_N40_B03_n40_u2_near,,N40_new_best_neighborhood,7.676980362703034e-05,0.1560160666704177,581629376.0,579927616.0,0.015259558106977886,0.21206070329637886,0.02930217175614596,0.6292134831460674,52,93,5,177,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6734146341463415,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R39N2440B60_N40_B04_n40_u2_near,,N40_new_best_neighborhood,6.792713247705251e-05,0.1540291607379913,582070784.0,579926528.0,0.0109054785928734,0.17692144707146162,0.054646676220923826,0.43820224719101125,32,70,45,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7704878048780488,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R39N2440B60_N40_B05_n40_u2_near,,N40_new_best_neighborhood,0.0002428228326607,0.1591205149888992,590432640.0,579926016.0,0.09702309761984455,0.26696416053600636,0.5347627971925183,0.34831460674157305,144,126,198,28,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3402439024390244,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
