strategy_name,final_expansion_batch,global_candidate_index,n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_version_source,ppo_generation_mode,seed,selected_by_bucket,predicted_reward_available,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,candidate_source,teacher_validated,abaqus_validated,notes,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
PPOFINAL_N40_B176_diversity,final_expansion_batch06,176,40,"[11, 1, 3, 15, 23, 21, 19, 25, 27, 33, 31, 37, 35, 39, 13, 29, 5, 7, 0, 17, 20, 9, 36, 32, 16, 24, 22, 30, 34, 38, 28, 26, 2, 4, 6, 8, 14, 18, 12, 10]","11,1,3,15,23,21,19,25,27,33,31,37,35,39,13,29,5,7,0,17,20,9,36,32,16,24,22,30,34,38,28,26,2,4,6,8,14,18,12,10",c96e1f5dc2354af0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260629,diversity,True,0.6087718371301718,7.769230769230769,27.0,7,0.0,303.0,52.0749506903353,-0.1992110453648915,0.2284680806642572,37.0,37,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1606,0.1282051282051282,0.4102564102564102,0.5897435897435896,False,False,False,False,False
PPOFINAL_N40_B177_diversity,final_expansion_batch06,177,40,"[11, 3, 1, 15, 27, 37, 21, 29, 35, 23, 31, 39, 17, 24, 33, 25, 38, 13, 5, 19, 7, 0, 9, 20, 22, 34, 32, 28, 26, 30, 36, 6, 4, 18, 10, 8, 16, 14, 12, 2]","11,3,1,15,27,37,21,29,35,23,31,39,17,24,33,25,38,13,5,19,7,0,9,20,22,34,32,28,26,30,36,6,4,18,10,8,16,14,12,2",a8e991ca972d20bb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260646,diversity,True,0.6064712817175624,9.205128205128204,30.0,7,0.0,359.0,39.03484549638397,-0.2360289283366206,0.2557921403658014,36.0,36,38.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1623,0.1794871794871795,0.5282051282051283,0.4717948717948718,False,False,False,False,False
PPOFINAL_N40_B178_diversity,final_expansion_batch06,178,40,"[11, 3, 1, 27, 15, 37, 33, 21, 25, 23, 35, 31, 29, 39, 19, 9, 7, 0, 13, 17, 5, 6, 24, 38, 22, 34, 36, 26, 20, 28, 32, 30, 12, 4, 8, 16, 18, 14, 10, 2]","11,3,1,27,15,37,33,21,25,23,35,31,29,39,19,9,7,0,13,17,5,6,24,38,22,34,36,26,20,28,32,30,12,4,8,16,18,14,10,2",3f14ea35f15a3b84,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260628,diversity,True,0.5973465052788202,8.64102564102564,26.0,7,0.0256410256410256,337.0,38.43523997370149,-0.1959237343852728,0.2412953582996065,36.0,36,35.0,regular_jump,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1605,0.0769230769230769,0.4974358974358974,0.5025641025641026,False,False,False,False,False
PPOFINAL_N40_B179_diversity,final_expansion_batch06,179,40,"[37, 29, 35, 24, 20, 30, 26, 25, 23, 19, 13, 11, 9, 5, 1, 3, 7, 4, 2, 0, 6, 10, 8, 12, 14, 18, 16, 15, 17, 21, 22, 28, 32, 38, 36, 34, 31, 27, 33, 39]","37,29,35,24,20,30,26,25,23,19,13,11,9,5,1,3,7,4,2,0,6,10,8,12,14,18,16,15,17,21,22,28,32,38,36,34,31,27,33,39",1684aa149d321522,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40522414,diversity,True,0.5897448670193259,3.897435897435898,11.0,0,0.0769230769230769,152.0,5.271531886916502,-0.0230111768573307,0.1009017303661515,32.0,32,37.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,1163,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B180_diversity,final_expansion_batch06,180,40,"[11, 15, 27, 1, 3, 37, 21, 31, 25, 23, 29, 19, 39, 35, 33, 17, 9, 5, 0, 7, 13, 20, 34, 36, 24, 30, 38, 28, 32, 22, 26, 18, 6, 4, 8, 10, 16, 14, 12, 2]","11,15,27,1,3,37,21,31,25,23,29,19,39,35,33,17,9,5,0,7,13,20,34,36,24,30,38,28,32,22,26,18,6,4,8,10,16,14,12,2",a8ce7c8bbddd45fa,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260819,diversity,True,0.6774374638118765,8.333333333333334,34.0,6,0.0,325.0,45.811965811965806,-0.2136752136752137,0.2384529689756514,36.0,36,39.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1796,0.0769230769230769,0.4871794871794872,0.5128205128205128,False,False,False,False,False
PPOFINAL_N40_B181_diversity,final_expansion_batch06,181,40,"[11, 15, 1, 3, 25, 23, 21, 17, 9, 35, 31, 27, 39, 33, 37, 19, 29, 13, 7, 0, 5, 24, 20, 22, 32, 30, 36, 28, 38, 34, 26, 4, 6, 18, 10, 2, 8, 12, 16, 14]","11,15,1,3,25,23,21,17,9,35,31,27,39,33,37,19,29,13,7,0,5,24,20,22,32,30,36,28,38,34,26,4,6,18,10,2,8,12,16,14",e3431db23a184d36,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260906,diversity,True,0.6714435611800138,8.128205128205128,26.0,7,0.0,317.0,38.52202498356345,-0.2084155161078238,0.2285319033422508,37.0,37,37.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1883,0.0769230769230769,0.4461538461538462,0.5538461538461539,False,False,False,False,False
PPOFINAL_N40_B182_diversity,final_expansion_batch06,182,40,"[11, 1, 15, 3, 21, 23, 27, 25, 17, 39, 33, 31, 37, 35, 24, 29, 13, 19, 9, 0, 7, 5, 26, 20, 28, 32, 36, 30, 34, 22, 38, 2, 6, 4, 10, 8, 16, 18, 14, 12]","11,1,15,3,21,23,27,25,17,39,33,31,37,35,24,29,13,19,9,0,7,5,26,20,28,32,36,30,34,22,38,2,6,4,10,8,16,18,14,12",9a9c393ac14717c2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260895,diversity,True,0.6712886907473593,8.23076923076923,36.0,7,0.0,321.0,49.10059171597632,-0.2110453648915187,0.2380510136199712,35.0,35,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1872,0.1282051282051282,0.4512820512820513,0.5487179487179488,False,False,False,False,False
PPOFINAL_N40_B183_diversity,final_expansion_batch06,183,40,"[11, 1, 3, 15, 35, 23, 21, 37, 39, 25, 31, 19, 33, 27, 29, 17, 9, 0, 6, 13, 20, 7, 5, 32, 30, 34, 36, 38, 24, 26, 22, 28, 2, 10, 16, 18, 14, 4, 8, 12]","11,1,3,15,35,23,21,37,39,25,31,19,33,27,29,17,9,0,6,13,20,7,5,32,30,34,36,38,24,26,22,28,2,10,16,18,14,4,8,12",de023060e31bde5b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260749,diversity,True,0.6494742995938011,8.23076923076923,27.0,7,0.0,321.0,39.9723865877712,-0.2110453648915187,0.2320495638315392,35.0,35,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1726,0.1282051282051282,0.5692307692307692,0.4307692307692307,False,False,False,False,False
PPOFINAL_N40_B184_diversity,final_expansion_batch06,184,40,"[11, 1, 3, 35, 15, 31, 21, 23, 25, 39, 37, 27, 19, 17, 29, 33, 13, 24, 38, 5, 0, 7, 9, 20, 30, 34, 36, 32, 26, 22, 28, 14, 6, 12, 4, 16, 18, 10, 2, 8]","11,1,3,35,15,31,21,23,25,39,37,27,19,17,29,33,13,24,38,5,0,7,9,20,30,34,36,32,26,22,28,14,6,12,4,16,18,10,2,8",bbee4769741c7b36,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260996,diversity,True,0.6366596250859881,9.153846153846152,33.0,8,0.0,357.0,52.64299802761341,-0.2347140039447731,0.2634569349293973,36.0,36,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1973,0.1282051282051282,0.5384615384615384,0.4615384615384615,False,False,False,False,False
PPOFINAL_N40_B185_diversity,final_expansion_batch06,185,40,"[11, 23, 3, 1, 15, 39, 21, 31, 37, 17, 7, 13, 19, 35, 29, 27, 25, 33, 9, 0, 5, 34, 32, 20, 24, 28, 22, 38, 30, 36, 26, 4, 6, 2, 8, 18, 16, 10, 14, 12]","11,23,3,1,15,39,21,31,37,17,7,13,19,35,29,27,25,33,9,0,5,34,32,20,24,28,22,38,30,36,26,4,6,2,8,18,16,10,14,12",a9683d7b936e665f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260887,diversity,True,0.6357565700100105,9.615384615384617,29.0,10,0.0,375.0,51.41617357001972,-0.2465483234714003,0.2741888057659564,37.0,37,39.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1864,0.0769230769230769,0.5333333333333334,0.4666666666666667,False,False,False,False,False
PPOFINAL_N40_B186_diversity,final_expansion_batch06,186,40,"[1, 11, 3, 15, 21, 39, 37, 31, 19, 23, 29, 25, 35, 17, 27, 33, 13, 5, 0, 32, 20, 7, 26, 9, 24, 30, 36, 38, 28, 22, 34, 6, 4, 10, 2, 8, 16, 18, 14, 12]","1,11,3,15,21,39,37,31,19,23,29,25,35,17,27,33,13,5,0,32,20,7,26,9,24,30,36,38,28,22,34,6,4,10,2,8,16,18,14,12",aa4779b84ca708dc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260623,diversity,True,0.63424943429224,9.76923076923077,32.0,8,0.0,381.0,46.84418145956607,-0.2504930966469428,0.2750290476394254,36.0,36,37.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1600,0.1282051282051282,0.5230769230769231,0.4769230769230769,False,False,False,False,False
PPOFINAL_N40_B187_diversity,final_expansion_batch06,187,40,"[1, 11, 3, 37, 15, 23, 39, 21, 31, 29, 17, 27, 19, 25, 35, 33, 13, 5, 9, 7, 0, 24, 22, 28, 34, 30, 32, 20, 36, 38, 26, 18, 4, 6, 8, 10, 14, 12, 16, 2]","1,11,3,37,15,23,39,21,31,29,17,27,19,25,35,33,13,5,9,7,0,24,22,28,34,30,32,20,36,38,26,18,4,6,8,10,14,12,16,2",906a83809c633623,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24261035,diversity,True,0.6331869043617712,9.102564102564102,34.0,9,0.0,355.0,51.93819855358316,-0.2333990795529257,0.2617115046374643,36.0,36,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,2012,0.0256410256410256,0.5692307692307692,0.4307692307692307,False,False,False,False,False
PPOFINAL_N40_B188_diversity,final_expansion_batch06,188,40,"[11, 15, 1, 3, 21, 9, 25, 31, 23, 39, 27, 17, 29, 37, 35, 33, 13, 5, 0, 19, 7, 34, 28, 32, 38, 30, 24, 20, 36, 26, 6, 4, 2, 14, 22, 18, 16, 10, 8, 12]","11,15,1,3,21,9,25,31,23,39,27,17,29,37,35,33,13,5,0,19,7,34,28,32,38,30,24,20,36,26,6,4,2,14,22,18,16,10,8,12",dbbb2f25880acebf,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24261008,diversity,True,0.6321769840850444,9.102564102564102,27.0,9,0.0,355.0,38.45101906640368,-0.2333990795529257,0.2528441939950057,37.0,37,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1985,0.0769230769230769,0.5128205128205129,0.4871794871794871,False,False,False,False,False
PPOFINAL_N40_B189_diversity,final_expansion_batch06,189,40,"[11, 15, 1, 3, 37, 21, 23, 35, 39, 17, 29, 33, 31, 27, 25, 36, 19, 5, 9, 0, 13, 7, 30, 20, 32, 24, 26, 22, 34, 38, 28, 10, 4, 6, 2, 8, 16, 14, 18, 12]","11,15,1,3,37,21,23,35,39,17,29,33,31,27,25,36,19,5,9,0,13,7,30,20,32,24,26,22,34,38,28,10,4,6,2,8,16,14,18,12",bfcdaf40779bc25e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260856,diversity,True,0.6286462541780714,8.948717948717949,34.0,8,0.0,349.0,48.664036817882966,-0.2294543063773833,0.2557127132267475,37.0,37,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1833,0.1282051282051282,0.5538461538461539,0.4461538461538462,False,False,False,False,False
PPOFINAL_N40_B190_diversity,final_expansion_batch06,190,40,"[11, 1, 3, 21, 15, 23, 29, 37, 17, 25, 33, 39, 31, 35, 19, 27, 7, 5, 0, 30, 13, 9, 24, 32, 22, 26, 20, 36, 34, 28, 38, 14, 18, 6, 4, 10, 8, 12, 16, 2]","11,1,3,21,15,23,29,37,17,25,33,39,31,35,19,27,7,5,0,30,13,9,24,32,22,26,20,36,34,28,38,14,18,6,4,10,8,12,16,2",09e52e11fadfbc9f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24261119,diversity,True,0.620515228063727,9.307692307692308,30.0,10,0.0,363.0,43.39250493096648,-0.2386587771203156,0.2612212392708524,35.0,35,38.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,2096,0.0769230769230769,0.4512820512820512,0.5487179487179488,False,False,False,False,False
PPOFINAL_N40_B191_diversity,final_expansion_batch06,191,40,"[11, 1, 3, 21, 15, 27, 33, 23, 35, 37, 31, 39, 5, 29, 25, 19, 9, 17, 13, 7, 0, 34, 30, 20, 24, 36, 28, 22, 38, 26, 32, 6, 4, 10, 14, 18, 16, 12, 8, 2]","11,1,3,21,15,27,33,23,35,37,31,39,5,29,25,19,9,17,13,7,0,34,30,20,24,36,28,22,38,26,32,6,4,10,14,18,16,12,8,2",082738543363121c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260893,diversity,True,0.6190130780789036,9.35897435897436,34.0,6,0.0,365.0,61.871137409598944,-0.239973701512163,0.274652292839973,37.0,37,37.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1870,0.0256410256410256,0.5487179487179488,0.4512820512820513,False,False,False,False,False
PPOFINAL_N40_B192_diversity,final_expansion_batch06,192,40,"[11, 3, 1, 21, 15, 17, 31, 23, 13, 25, 37, 39, 19, 29, 27, 35, 33, 9, 0, 7, 38, 5, 20, 32, 34, 24, 22, 26, 30, 36, 28, 18, 16, 14, 6, 4, 2, 8, 10, 12]","11,3,1,21,15,17,31,23,13,25,37,39,19,29,27,35,33,9,0,7,38,5,20,32,34,24,22,26,30,36,28,18,16,14,6,4,2,8,10,12",df0cce01fb05e68a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,24260959,diversity,True,0.616080356711188,8.743589743589743,33.0,7,0.0,341.0,59.98553583168965,-0.2241946088099934,0.2580279657013081,36.0,36,37.0,edge_in,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,1936,0.1282051282051282,0.4051282051282051,0.5948717948717949,False,False,False,False,False
PPOFINAL_N40_B193_efficiency,final_expansion_batch07,193,40,"[37, 35, 29, 30, 24, 20, 26, 25, 23, 19, 17, 13, 11, 9, 7, 5, 1, 3, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 15, 21, 22, 28, 34, 38, 36, 32, 27, 31, 33, 39]","37,35,29,30,24,20,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,12,14,16,18,15,21,22,28,34,38,36,32,27,31,33,39",a8a22ffaeda68c9d,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40524096,efficiency,True,0.5964812262709758,3.128205128205128,6.0,0,0.0769230769230769,122.0,2.6758711374095987,-0.0032873109796186,0.0799644123191384,35.0,35,38.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,2845,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B194_efficiency,final_expansion_batch07,194,40,"[37, 35, 29, 30, 20, 24, 26, 25, 23, 19, 17, 13, 11, 9, 7, 5, 3, 1, 0, 2, 4, 6, 10, 8, 12, 16, 18, 14, 15, 21, 22, 28, 34, 32, 38, 36, 39, 33, 31, 27]","37,35,29,30,20,24,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,10,8,12,16,18,14,15,21,22,28,34,32,38,36,39,33,31,27",8413cd4573da04f1,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40523419,efficiency,True,0.5795881432990964,3.128205128205128,10.0,0,0.1282051282051282,122.0,3.8040762656147264,0.0479947403024326,0.0807061645401806,31.0,31,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,2168,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B195_efficiency,final_expansion_batch07,195,40,"[37, 35, 29, 30, 24, 20, 26, 25, 23, 19, 17, 13, 11, 9, 7, 5, 1, 3, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 15, 21, 22, 28, 38, 36, 34, 32, 31, 27, 33, 39]","37,35,29,30,24,20,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,12,14,16,18,15,21,22,28,38,36,34,32,31,27,33,39",3dc5ad95c6cc67eb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40523244,efficiency,True,0.5953165465752615,3.128205128205128,10.0,0,0.1025641025641025,122.0,3.906640368178829,0.0223537146614069,0.0807735965602753,36.0,36,37.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,1993,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B196_efficiency,final_expansion_batch07,196,40,"[37, 35, 29, 20, 24, 26, 30, 25, 23, 19, 17, 13, 11, 9, 7, 5, 1, 3, 0, 2, 4, 6, 8, 10, 12, 16, 18, 14, 15, 21, 22, 28, 32, 34, 38, 36, 39, 33, 31, 27]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,12,16,18,14,15,21,22,28,32,34,38,36,39,33,31,27",ea6c812ad2554bc6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40522373,efficiency,True,0.5993922842705256,3.17948717948718,9.0,0,0.0512820512820512,124.0,2.8652202498356343,-0.0302432610124917,0.0813709534844415,34.0,34,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,1122,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B197_efficiency,final_expansion_batch07,197,40,"[37, 35, 29, 26, 24, 20, 30, 25, 23, 19, 17, 13, 11, 9, 7, 3, 5, 1, 0, 2, 4, 6, 8, 10, 14, 12, 15, 18, 16, 21, 22, 28, 32, 34, 38, 36, 39, 33, 31, 27]","37,35,29,26,24,20,30,25,23,19,17,13,11,9,7,3,5,1,0,2,4,6,8,10,14,12,15,18,16,21,22,28,32,34,38,36,39,33,31,27",bdeac73b1ae444bb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40523238,efficiency,True,0.5582211736261058,3.17948717948718,10.0,0,0.0512820512820512,124.0,3.019066403681788,-0.0302432610124917,0.0814721015145836,34.0,34,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,1987,0.2051282051282051,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B198_efficiency,final_expansion_batch07,198,40,"[37, 35, 29, 30, 24, 20, 26, 25, 23, 19, 17, 13, 11, 9, 7, 5, 3, 1, 0, 2, 6, 4, 8, 10, 12, 18, 16, 14, 15, 21, 22, 28, 34, 38, 36, 32, 27, 31, 33, 39]","37,35,29,30,24,20,26,25,23,19,17,13,11,9,7,5,3,1,0,2,6,4,8,10,12,18,16,14,15,21,22,28,34,38,36,32,27,31,33,39",04913d6b96ab9338,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40522529,efficiency,True,0.5908436095450184,3.17948717948718,6.0,0,0.1282051282051282,124.0,3.07034845496384,0.0466798159105851,0.081505817524631,35.0,35,38.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,1278,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B199_efficiency,final_expansion_batch07,199,40,"[37, 35, 29, 20, 24, 30, 26, 25, 23, 19, 17, 13, 11, 9, 7, 5, 3, 1, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 15, 21, 22, 28, 32, 36, 38, 34, 31, 27, 33, 39]","37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,12,14,16,18,15,21,22,28,32,36,38,34,31,27,33,39",626db577a340316a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40521376,efficiency,True,0.6285829884369591,3.17948717948718,9.0,0,0.0769230769230769,124.0,3.2754766600920444,-0.0046022353714661,0.0816406815648205,35.0,35,37.0,center_out,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,125,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B200_efficiency,final_expansion_batch07,200,40,"[35, 37, 29, 30, 24, 20, 26, 25, 23, 19, 17, 13, 11, 9, 7, 5, 3, 1, 0, 4, 2, 6, 8, 10, 12, 14, 16, 18, 15, 21, 22, 28, 32, 38, 36, 34, 27, 31, 33, 39]","35,37,29,30,24,20,26,25,23,19,17,13,11,9,7,5,3,1,0,4,2,6,8,10,12,14,16,18,15,21,22,28,32,38,36,34,27,31,33,39",347c091c8b052259,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40521311,efficiency,True,0.5884322299394856,3.17948717948718,8.0,0,0.1025641025641025,124.0,3.4806048652202493,0.0210387902695595,0.08177554560501,34.0,34,38.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,60,0.1538461538461538,0.3794871794871794,0.6205128205128205,False,False,False,False,False
PPOFINAL_N40_B201_efficiency,final_expansion_batch07,201,40,"[37, 35, 29, 24, 20, 30, 26, 25, 23, 19, 17, 13, 11, 9, 7, 5, 3, 1, 0, 2, 4, 6, 8, 10, 14, 16, 18, 12, 15, 21, 22, 28, 32, 34, 36, 38, 39, 33, 27, 31]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,14,16,18,12,15,21,22,28,32,34,36,38,39,33,27,31",b780000a1ba9b7dc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,40524159,efficiency,True,0.6249984034243076,3.17948717948718,10.0,0,0.1025641025641025,124.0,3.788297172912557,0.0210387902695595,0.0819778416652942,34.0,34,39.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v02K2_rollout_pool,2908,0.1538461538461538,0.3794871794871794,0.6205128205128204,False,False,False,False,False
