dataset_source,teacher_metric_extracted,n,strategy_name,source_strategy_name,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,mises_max,teacher_validation_status,ppo_v01_predicted_surrogate_reward_lex,duplicate_vs_combined552,duplicate_role
stage3_native_combined552,True,40,S3R39N2440B60_N40_B11_hybrid_agree,S3R39N2440B60_N40_B11_hybrid_agree,"[28,24,0,10,32,30,26,6,2,8,38,16,4,34,36,12,14,20,22,18,5,3,9,15,35,25,37,33,23,13,11,21,39,7,31,27,1,29,17,19]","28,24,0,10,32,30,26,6,2,8,38,16,4,34,36,12,14,20,22,18,5,3,9,15,35,25,37,33,23,13,11,21,39,7,31,27,1,29,17,19",8e5b471c1c405535,0.000611297203477,0.1557230949401855,584742592.0,579926144.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B12_surrogate_top,S3R39N2440B60_N40_B12_surrogate_top,"[24,20,26,38,32,16,2,4,30,36,18,8,14,34,22,12,28,6,10,0,1,37,35,11,19,29,33,5,15,27,9,17,39,31,3,25,7,21,23,13]","24,20,26,38,32,16,2,4,30,36,18,8,14,34,22,12,28,6,10,0,1,37,35,11,19,29,33,5,15,27,9,17,39,31,3,25,7,21,23,13",367933903c9838b9,0.0006855806161638,0.1531218141317367,582761280.0,579924928.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B13_surrogate_top,S3R39N2440B60_N40_B13_surrogate_top,"[4,20,16,32,22,30,34,36,8,10,26,28,6,0,14,2,24,18,12,38,1,25,29,31,27,33,37,21,13,5,39,19,11,3,17,23,7,15,35,9]","4,20,16,32,22,30,34,36,8,10,26,28,6,0,14,2,24,18,12,38,1,25,29,31,27,33,37,21,13,5,39,19,11,3,17,23,7,15,35,9",7f87762ecbab35eb,0.000712705689466,0.1485017389059066,583880320.0,579926208.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B14_surrogate_top,S3R39N2440B60_N40_B14_surrogate_top,"[20,6,8,24,36,38,32,0,34,28,30,26,12,14,18,22,10,4,2,16,5,21,27,25,1,35,37,19,31,7,11,39,15,13,29,33,9,3,17,23]","20,6,8,24,36,38,32,0,34,28,30,26,12,14,18,22,10,4,2,16,5,21,27,25,1,35,37,19,31,7,11,39,15,13,29,33,9,3,17,23",3d03251ef34b012e,0.0007329207660404,0.1494819819927215,583389952.0,579926336.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B15_surrogate_top,S3R39N2440B60_N40_B15_surrogate_top,"[16,28,38,32,24,10,4,30,26,6,22,14,34,12,0,8,2,36,20,18,15,5,21,33,19,39,37,1,17,23,13,27,35,11,9,7,31,25,29,3]","16,28,38,32,24,10,4,30,26,6,22,14,34,12,0,8,2,36,20,18,15,5,21,33,19,39,37,1,17,23,13,27,35,11,9,7,31,25,29,3",f56019e173d68856,0.0006783864921544,0.1501979976892471,583375872.0,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B16_surrogate_top,S3R39N2440B60_N40_B16_surrogate_top,"[6,2,30,26,14,38,32,22,34,18,36,12,28,16,0,8,10,4,20,24,19,27,23,15,17,7,29,3,1,13,9,25,37,35,21,39,33,5,11,31]","6,2,30,26,14,38,32,22,34,18,36,12,28,16,0,8,10,4,20,24,19,27,23,15,17,7,29,3,1,13,9,25,37,35,21,39,33,5,11,31",2b92b665b6093bfa,0.0007221903101708,0.1534849256277084,582250112.0,579925248.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B17_hybrid_disagree,S3R39N2440B60_N40_B17_hybrid_disagree,"[19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0,37,34,31,28,25,22]","19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0,37,34,31,28,25,22",d032c614efa09504,0.0006556917066973,0.1520021110773086,586977024.0,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B18_hybrid_disagree,S3R39N2440B60_N40_B18_hybrid_disagree,"[22,19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0,37,34,31,28,25]","22,19,16,13,10,7,4,1,38,35,32,29,26,23,20,17,14,11,8,5,2,39,36,33,30,27,24,21,18,15,12,9,6,3,0,37,34,31,28,25",04fa25261336523f,0.0006658899808371,0.1504225730895996,586057792.0,579925440.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B19_graph_pointer,S3R39N2440B60_N40_B19_graph_pointer,"[2,8,23,3,35,26,21,25,32,29,13,30,5,34,20,16,38,36,10,4,7,0,6,18,27,17,31,24,11,14,22,15,19,9,12,33,28,39,37,1]","2,8,23,3,35,26,21,25,32,29,13,30,5,34,20,16,38,36,10,4,7,0,6,18,27,17,31,24,11,14,22,15,19,9,12,33,28,39,37,1",199e37c74020b979,0.0008066147593126,0.1601115763187408,584511872.0,579926208.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B20_graph_pointer,S3R39N2440B60_N40_B20_graph_pointer,"[10,6,20,1,27,22,28,33,14,17,12,2,32,24,29,5,7,13,31,35,18,26,8,19,25,9,0,37,11,21,15,23,38,3,30,39,4,34,16,36]","10,6,20,1,27,22,28,33,14,17,12,2,32,24,29,5,7,13,31,35,18,26,8,19,25,9,0,37,11,21,15,23,38,3,30,39,4,34,16,36",27e24af2e7d7d8cc,0.0011065203616453,0.1594207733869552,584426880.0,579926144.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B21_graph_pointer,S3R39N2440B60_N40_B21_graph_pointer,"[4,21,12,24,22,11,8,14,18,23,20,10,16,31,30,26,39,37,27,19,0,2,5,25,6,3,13,34,32,28,17,15,9,7,1,36,38,35,29,33]","4,21,12,24,22,11,8,14,18,23,20,10,16,31,30,26,39,37,27,19,0,2,5,25,6,3,13,34,32,28,17,15,9,7,1,36,38,35,29,33",596144a9d57e815c,0.0009024734640661,0.1595761924982071,588982080.0,579926592.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B22_graph_pointer,S3R39N2440B60_N40_B22_graph_pointer,"[4,2,14,12,0,6,8,10,26,34,32,9,36,30,29,24,16,19,17,20,25,22,28,11,13,15,21,23,18,7,1,3,5,38,35,33,31,37,39,27]","4,2,14,12,0,6,8,10,26,34,32,9,36,30,29,24,16,19,17,20,25,22,28,11,13,15,21,23,18,7,1,3,5,38,35,33,31,37,39,27",e6598f941ef3987c,0.0005406145585311,0.1649311333894729,586055040.0,579926272.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B23_graph_pointer,S3R39N2440B60_N40_B23_graph_pointer,"[3,17,8,2,19,11,18,4,12,6,39,29,34,32,35,7,22,15,5,21,31,28,16,1,13,20,10,24,30,37,25,27,23,26,0,9,38,33,36,14]","3,17,8,2,19,11,18,4,12,6,39,29,34,32,35,7,22,15,5,21,31,28,16,1,13,20,10,24,30,37,25,27,23,26,0,9,38,33,36,14",38293769eddd5944,0.0009651494526679,0.1746424287557602,585990976.0,579926272.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B24_diversity,S3R39N2440B60_N40_B24_diversity,"[3,20,37,14,31,8,25,2,19,36,13,30,7,24,1,18,35,12,29,6,23,0,17,34,11,28,5,22,39,16,33,10,27,4,21,38,15,32,9,26]","3,20,37,14,31,8,25,2,19,36,13,30,7,24,1,18,35,12,29,6,23,0,17,34,11,28,5,22,39,16,33,10,27,4,21,38,15,32,9,26",8b25246ab5066fef,0.0016101131914183,0.1509619206190109,584105600.0,579924416.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B25_diversity,S3R39N2440B60_N40_B25_diversity,"[9,32,15,38,21,4,27,10,33,16,39,22,5,28,11,34,17,0,23,6,29,12,35,18,1,24,7,30,13,36,19,2,25,8,31,14,37,20,3,26]","9,32,15,38,21,4,27,10,33,16,39,22,5,28,11,34,17,0,23,6,29,12,35,18,1,24,7,30,13,36,19,2,25,8,31,14,37,20,3,26",4fc7da5367ae2426,0.0016184808919206,0.1511107385158538,583522176.0,579924352.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B26_diversity,S3R39N2440B60_N40_B26_diversity,"[4,33,22,11,0,29,18,7,36,25,14,3,32,21,10,39,28,17,6,35,24,13,2,31,20,9,38,27,16,5,34,23,12,1,30,19,8,37,26,15]","4,33,22,11,0,29,18,7,36,25,14,3,32,21,10,39,28,17,6,35,24,13,2,31,20,9,38,27,16,5,34,23,12,1,30,19,8,37,26,15",937d4e4b74447bfc,0.0009517180171201,0.1489430516958236,583896832.0,579924800.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B27_uncertainty,S3R39N2440B60_N40_B27_uncertainty,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,0,1,2,3,4]","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,0,1,2,3,4",cd739c49d4437e67,0.0014474944910034,0.1996921449899673,582660608.0,579928448.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B28_uncertainty,S3R39N2440B60_N40_B28_uncertainty,"[34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,39,38,37,36,35]","34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,39,38,37,36,35",2ae9e78e381bb797,0.0014474942581728,0.1996921747922897,582660608.0,579928448.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B29_uncertainty,S3R39N2440B60_N40_B29_uncertainty,"[31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,39,38,37,36,35,34,33,32]","31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,39,38,37,36,35,34,33,32",489f719e45047f35,0.0014238423900678,0.1987344920635223,581845120.0,579927104.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R39N2440B60_N40_B30_sentinel,S3R39N2440B60_N40_B30_sentinel,"[19,20,21,18,17,22,23,16,24,15,14,25,26,13,27,12,11,28,29,10,30,9,8,31,32,7,6,33,5,34,4,35,36,3,2,37,38,1,0,39]","19,20,21,18,17,22,23,16,24,15,14,25,26,13,27,12,11,28,29,10,30,9,8,31,32,7,6,33,5,34,4,35,36,3,2,37,38,1,0,39",9081766457a797b5,0.0016625018324702,0.1820260882377624,587521984.0,579926784.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B01_reward_balanced,S3R44CNS_N40_B01_reward_balanced,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,34,36,38,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,34,36,38,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",a1e9edd6ef516a17,5.7689914683578536e-05,0.1536730527877807,582304448.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B02_reward_balanced,S3R44CNS_N40_B02_reward_balanced,"[0,3,5,7,9,11,13,15,17,19,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,23,25,27,29,31,33,35,37,39",f0204b8923e1e79d,0.0001113880189222,0.1612332165241241,583227008.0,579929472.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B03_constr_surrogate,S3R44CNS_N40_B03_constr_surrogate,"[0,2,4,6,8,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,9,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,10,7,5,3,1,21,23,25,27,29,31,33,35,37,39",dfe0bd5bc70aa06b,8.460062599624507e-05,0.1540468335151672,582112768.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B04_constr_surrogate,S3R44CNS_N40_B04_constr_surrogate,"[0,2,4,6,8,10,12,14,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",df273e7f87400b11,0.00011603438179,0.1540671288967132,582302528.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B05_peeq_guarded,S3R44CNS_N40_B05_peeq_guarded,"[0,2,4,6,8,11,13,15,17,19,32,34,36,38,30,28,26,24,22,20,18,16,14,12,10,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,11,13,15,17,19,32,34,36,38,30,28,26,24,22,20,18,16,14,12,10,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",087c34237d82f774,5.861056888534222e-05,0.1551127731800079,581921728.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B06_peeq_guarded,S3R44CNS_N40_B06_peeq_guarded,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,32,34,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,32,34,37,39",95c326e80ea13aa5,0.0002057177935057,0.1589284688234329,590467712.0,579927360.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B07_surfacet_guarded,S3R44CNS_N40_B07_surfacet_guarded,"[0,3,5,7,9,11,13,15,17,19,32,34,36,38,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,32,34,36,38,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",04aa032631bc52ca,7.249316331581213e-05,0.1534713059663772,582016448.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B08_surfacet_guarded,S3R44CNS_N40_B08_surfacet_guarded,"[0,3,5,7,9,11,13,15,17,19,36,38,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,36,38,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",0b49f63af998a626,7.398942761938088e-05,0.1534235626459121,582003712.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B09_u2_guarded,S3R44CNS_N40_B09_u2_guarded,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,32,34,36,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,32,34,36,37,39",b6a2782f36a193eb,0.0001972049140022,0.1585531830787658,589710080.0,579927296.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B10_u2_guarded,S3R44CNS_N40_B10_u2_guarded,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,32,34,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,32,34,35,37,39",b9c546662110237e,0.0001929459795064,0.1585217863321304,589708480.0,579927232.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B11_hybrid_agree,S3R44CNS_N40_B11_hybrid_agree,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,36,34,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,35,37,39",8dfc3e85e48b24b8,0.0002118816822473,0.159995436668396,588094016.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B12_hybrid_agree,S3R44CNS_N40_B12_hybrid_agree,"[0,2,4,6,8,10,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,11,13,15,17,19,22,24,26,28,30,32,34,36,38,20,18,16,14,12,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",10d97dc93331e61c,9.455671170144342e-05,0.1537016928195953,582178496.0,579926592.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B13_hybrid_disagree,S3R44CNS_N40_B13_hybrid_disagree,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,23,21,1,3,5,7,9,11,13,15,17,19,22,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,23,21,1,3,5,7,9,11,13,15,17,19,22,25,27,29,31,33,35,37,39",f135cbfebb299cef,0.0001436858278793,0.1631214767694473,588100800.0,579927616.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B14_hybrid_disagree,S3R44CNS_N40_B14_hybrid_disagree,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,29,31,33,35,37,39",8653ef26da9a1483,0.0001575493377004,0.1639321446418762,587675520.0,579927808.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B15_uncertainty,S3R44CNS_N40_B15_uncertainty,"[0,2,4,6,8,10,12,14,16,18,20,38,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,37,39",e249716940a38589,0.0001939518444942,0.1578126698732376,587682048.0,579927808.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R44CNS_N40_B16_uncertainty,S3R44CNS_N40_B16_uncertainty,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,36,34,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,33,35,37,39",adaf4ec3380eb108,0.0001753604881287,0.1576092392206192,587673600.0,579926720.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B01_strict_guard,S3R49SCN_N40_B01_strict_guard,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,37,35,33,31,29,27,39]","0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,37,35,33,31,29,27,39",639c978fa09f6475,9.20418733585393e-05,0.1626397371292114,583327808.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B02_strict_guard,S3R49SCN_N40_B02_strict_guard,"[0,3,5,7,9,11,13,15,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,29,31,33,35,37,39",17d80e1281ddc592,0.0001350528254988,0.1617587953805923,583631424.0,579927808.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B03_strict_guard,S3R49SCN_N40_B03_strict_guard,"[0,3,5,7,9,11,13,15,17,19,26,28,30,32,34,36,38,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,26,28,30,32,34,36,38,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",fbf534a3f9f14416,7.565500527562108e-05,0.1536527276039123,582171072.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B04_strict_guard,S3R49SCN_N40_B04_strict_guard,"[0,3,5,7,9,11,13,15,17,19,38,36,24,26,28,30,32,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,38,36,24,26,28,30,32,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",03a6abceaacd7696,6.170961933094077e-05,0.1561200469732284,582142720.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B05_two_stage,S3R49SCN_N40_B05_two_stage,"[4,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39]","4,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39",5d21bb524b4ca698,7.624770114489365e-05,0.165346473455429,581980672.0,579927552.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B06_two_stage,S3R49SCN_N40_B06_two_stage,"[0,3,5,7,9,11,13,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,27,29,31,33,35,37,39",fa4c6263c9a05196,0.0001710270134935,0.1634214222431183,583243904.0,579928704.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B07_two_stage,S3R49SCN_N40_B07_two_stage,"[0,3,5,7,9,11,13,15,17,19,28,30,32,34,36,38,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,28,30,32,34,36,38,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",88ecfec4d0ca04fb,8.362594235222787e-05,0.1534932404756546,582097408.0,579927488.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B08_two_stage,S3R49SCN_N40_B08_two_stage,"[6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,4,2,1,21,23,25,27,29,31,33,35,37,39]","6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,4,2,1,21,23,25,27,29,31,33,35,37,39",a6ed54476640a64b,0.0001350777693005,0.1704887300729751,583832576.0,579927680.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B09_median_guard,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",5c30998d8daf1442,6.958780068089254e-05,0.1534324586391449,582006400.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B10_median_guard,S3R49SCN_N40_B10_median_guard,"[8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,6,4,2,1,21,23,25,27,29,31,33,35,37,39",c9760af84cbcd87a,0.0001548743575767,0.16898013651371,584292096.0,579927744.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B11_peeq_repair,S3R49SCN_N40_B11_peeq_repair,"[4,2,0,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","4,2,0,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",a4fe84126b153400,6.942368781892583e-05,0.1578780859708786,582174016.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
stage3_native_combined552,True,40,S3R49SCN_N40_B12_peeq_repair,S3R49SCN_N40_B12_peeq_repair,"[6,4,2,0,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","6,4,2,0,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",841a9c8ffbc5d554,8.030997742025647e-05,0.1578798592090606,582139584.0,579926528.0,PASS_TEACHER_FIELDS_EXTRACTED,,,
