n,strategy_name,dataset_source,candidate_source,order_json,order_compact,order_hash,teacher_metrics_extracted,teacher_validation_status,u2_range,peeq_max,surface_t_proxy,mises_max,predicted_reward_previous,conservative_reward_previous,surfaceT_only_false_positive_teacher,rank_u2,percentile_u2,is_top10_u2,is_top25_u2,rank_peeq,percentile_peeq,is_top10_peeq,is_top25_peeq,rank_surface_t,percentile_surface_t,is_top10_surface_t,is_top25_surface_t,rank_mises,percentile_mises,is_top10_mises,is_top25_mises,lex_rank_u2_peeq_surfacet,lex_percentile_u2_peeq_surfacet,is_top10_lex,is_top25_lex,reward_lex_primary_v03,reward_u2_guarded_v03,reward_topk_classifier_v03,ref_lex_rank_vs_combined552,reward_record_seeking_v03,combined552_best_u2,combined552_best_lex_key
40,S3R44CNS_N40_B15_uncertainty,stage3_native_combined552,uncertainty_calibration,"[0,2,4,6,8,10,12,14,16,18,20,38,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,35,33,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,34,36,37,39",e249716940a38589,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001939518444942,0.1578126698732376,587682048.0,579927808.0,,,False,128.0,0.5565217391304348,False,False,114.0,0.4956521739130435,False,False,206.0,0.8956521739130435,False,False,208.0,0.9043478260869565,False,False,128.0,0.5565217391304348,False,False,0.4454148471615721,0.36628820960698694,0.0,128.0,0.13317073170731705,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R44CNS_N40_B16_uncertainty,stage3_native_combined552,uncertainty_calibration,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,36,34,31,29,27,25,23,21,1,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,33,35,37,39",adaf4ec3380eb108,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001753604881287,0.1576092392206192,587673600.0,579926720.0,,,False,122.0,0.5304347826086957,False,False,110.0,0.4782608695652174,False,False,204.0,0.8869565217391304,False,False,102.0,0.4434782608695652,False,False,122.0,0.5304347826086957,False,False,0.47161572052401746,0.3867248908296943,0.0,122.0,0.14341463414634145,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
24,S3R49SCN_N24_B01_strict_guard,stage3_native_combined552,strict_penalty_guard_top,"[22,23,21,19,11,1,3,5,7,9,13,15,17,0,2,4,6,8,10,12,14,16,18,20]","22,23,21,19,11,1,3,5,7,9,13,15,17,0,2,4,6,8,10,12,14,16,18,20",dfa52b5d51149bcf,True,PASS_TEACHER_FIELDS_EXTRACTED,3.737566112249624e-05,0.1608438491821289,582616640.0,579943616.0,,,False,7.0,0.03271028037383177,True,True,162.0,0.7570093457943925,False,False,113.0,0.5280373831775701,False,False,63.0,0.29439252336448596,False,False,7.0,0.03271028037383177,True,True,1.7,0.4336713615023474,1.0,7.0,0.778790045658084,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B02_strict_guard,stage3_native_combined552,strict_penalty_guard_top,"[22,17,9,7,15,13,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]","22,17,9,7,15,13,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20",035b59d26fca2650,True,PASS_TEACHER_FIELDS_EXTRACTED,7.155505159062159e-05,0.1542517393827438,581955392.0,579944384.0,,,False,77.0,0.3598130841121495,False,False,50.0,0.2336448598130841,False,True,61.0,0.2850467289719626,False,False,136.0,0.6355140186915887,False,False,77.0,0.3598130841121495,False,False,0.6431924882629108,0.6745539906103286,0.0,77.0,0.27185176390281235,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B03_strict_guard,stage3_native_combined552,strict_penalty_guard_local_search,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,18,16,14,12,10,20]","22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,18,16,14,12,10,20",184ebe2a9c435006,True,PASS_TEACHER_FIELDS_EXTRACTED,7.330715288844658e-05,0.1600374281406402,581865344.0,579944576.0,,,False,79.0,0.3691588785046729,False,False,154.0,0.719626168224299,False,False,40.0,0.18691588785046728,False,True,179.0,0.8364485981308412,False,False,79.0,0.3691588785046729,False,False,0.6338028169014085,0.30732394366197185,0.0,79.0,0.258286759706933,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B04_strict_guard,stage3_native_combined552,strict_penalty_guard_local_search,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,14,16,10,12,18,20]","22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,14,16,10,12,18,20",f5ce42c91ade39b8,True,PASS_TEACHER_FIELDS_EXTRACTED,6.822838622611016e-05,0.1598436385393142,581867008.0,579943552.0,,,False,70.0,0.32710280373831774,False,False,152.0,0.7102803738317757,False,False,41.0,0.19158878504672897,False,True,33.0,0.1542056074766355,False,True,70.0,0.32710280373831774,False,False,0.676056338028169,0.3259342723004695,0.0,70.0,0.3049318257856596,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B05_two_stage,stage3_native_combined552,two_stage_guarded_top,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,12,14,8,10,16,18,20]","22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,12,14,8,10,16,18,20",64b969aa739ec4ad,True,PASS_TEACHER_FIELDS_EXTRACTED,9.631485067984612e-05,0.1584233194589615,581878656.0,579944384.0,,,True,117.0,0.5467289719626168,False,False,133.0,0.6214953271028038,False,False,43.0,0.20093457943925233,False,True,136.0,0.6355140186915887,False,False,117.0,0.5467289719626168,False,False,0.45539906103286387,0.0,0.0,116.0,0.0,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B06_two_stage,stage3_native_combined552,two_stage_guarded_top,"[22,17,15,13,9,3,5,7,1,11,19,21,23,0,2,4,6,8,10,14,12,16,18,20]","22,17,15,13,9,3,5,7,1,11,19,21,23,0,2,4,6,8,10,14,12,16,18,20",8cc6847a7550c326,True,PASS_TEACHER_FIELDS_EXTRACTED,4.07822008128278e-05,0.1586619615554809,581970688.0,579943616.0,,,False,16.0,0.07476635514018691,True,True,135.0,0.6308411214953271,False,False,64.0,0.29906542056074764,False,False,63.0,0.29439252336448596,False,False,16.0,0.07476635514018691,True,True,1.7,0.44229107981220656,1.0,16.0,0.6961428877883362,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B07_two_stage,stage3_native_combined552,two_stage_guarded_local_search,"[18,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,22,20]","18,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,22,20",f65a516852ba4deb,True,PASS_TEACHER_FIELDS_EXTRACTED,5.806214721815195e-05,0.1539869755506515,583663808.0,579943616.0,,,False,53.0,0.24766355140186916,False,True,43.0,0.20093457943925233,False,True,161.0,0.7523364485981309,False,False,63.0,0.29439252336448596,False,False,53.0,0.24766355140186916,False,True,1.005868544600939,0.7246948356807512,1.0,53.0,0.4121774576065464,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B08_two_stage,stage3_native_combined552,two_stage_guarded_local_search,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,12,10,8,6,4,14,16,18,20]","22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,12,10,8,6,4,14,16,18,20",4aca82a4b5a13c0f,True,PASS_TEACHER_FIELDS_EXTRACTED,9.06418699742062e-05,0.1556643545627594,581956096.0,579944320.0,,,False,110.0,0.514018691588785,False,False,70.0,0.32710280373831774,False,False,62.0,0.2897196261682243,False,False,129.0,0.602803738317757,False,False,110.0,0.514018691588785,False,False,0.4882629107981221,0.4123943661971831,0.0,110.0,0.14814814814814814,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B09_median_guard,stage3_native_combined552,no_penalty_worse_than_median,"[22,21,19,11,1,3,5,7,9,13,15,17,23,0,2,4,6,8,10,12,14,16,18,20]","22,21,19,11,1,3,5,7,9,13,15,17,23,0,2,4,6,8,10,12,14,16,18,20",22fe0ffd756973ac,True,PASS_TEACHER_FIELDS_EXTRACTED,2.9523077955673216e-05,0.1587531119585037,582666368.0,579943552.0,,,False,1.0,0.004672897196261682,True,True,137.0,0.6401869158878505,False,False,119.0,0.5560747663551402,False,False,33.0,0.1542056074766355,False,True,1.0,0.004672897196261682,True,True,1.7,0.46830046948356807,1.0,1.0,1.0,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B10_median_guard,stage3_native_combined552,no_penalty_worse_than_median,"[22,13,9,17,15,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]","22,13,9,17,15,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20",14753eeb4f27414a,True,PASS_TEACHER_FIELDS_EXTRACTED,6.728811672473967e-05,0.154089018702507,581911360.0,579944384.0,,,False,67.0,0.3130841121495327,False,False,46.0,0.21495327102803738,False,True,54.0,0.2523364485981308,False,True,136.0,0.6355140186915887,False,False,67.0,0.3130841121495327,False,False,0.6901408450704225,0.7147417840375586,0.0,67.0,0.3165339711847859,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B11_peeq_repair,stage3_native_combined552,PEEQ_repair_candidates,"[22,11,1,3,5,7,9,17,21,15,13,19,23,0,2,4,6,8,10,12,14,16,18,20]","22,11,1,3,5,7,9,17,21,15,13,19,23,0,2,4,6,8,10,12,14,16,18,20",57e8ac43b0b0a708,True,PASS_TEACHER_FIELDS_EXTRACTED,2.9894891213189112e-05,0.1571119129657745,583489600.0,579944384.0,,,False,2.0,0.009345794392523364,True,True,106.0,0.4953271028037383,False,False,159.0,0.7429906542056075,False,False,136.0,0.6355140186915887,False,False,2.0,0.009345794392523364,True,True,1.7,0.8386854460093897,1.0,2.0,0.9857107970681797,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B12_peeq_repair,stage3_native_combined552,PEEQ_repair_candidates,"[22,11,1,3,5,7,9,15,21,13,17,19,23,0,2,4,6,8,10,12,14,16,18,20]","22,11,1,3,5,7,9,15,21,13,17,19,23,0,2,4,6,8,10,12,14,16,18,20",d146adbb95cdb54c,True,PASS_TEACHER_FIELDS_EXTRACTED,3.772677086999465e-05,0.1601821333169937,583289408.0,579943552.0,,,False,8.0,0.037383177570093455,True,True,156.0,0.7289719626168224,False,False,149.0,0.6962616822429907,False,False,33.0,0.1542056074766355,False,True,8.0,0.037383177570093455,True,True,1.7,0.4374460093896714,1.0,8.0,0.769586862396034,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B13_surfacet_repair,stage3_native_combined552,SurfaceT_repair_candidates,"[22,17,15,21,19,11,1,3,5,7,9,13,23,0,2,4,6,8,10,12,14,16,18,20]","22,17,15,21,19,11,1,3,5,7,9,13,23,0,2,4,6,8,10,12,14,16,18,20",8e649f33c3ac7060,True,PASS_TEACHER_FIELDS_EXTRACTED,4.335154699219856e-05,0.1574961096048355,582160896.0,579943616.0,,,False,22.0,0.102803738317757,True,True,117.0,0.5467289719626168,False,False,79.0,0.3691588785046729,False,False,63.0,0.29439252336448596,False,False,22.0,0.102803738317757,True,True,1.7,0.7907981220657277,1.0,22.0,0.6421266688946918,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B14_surfacet_repair,stage3_native_combined552,SurfaceT_repair_candidates,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,10,12,6,8,14,16,18,20]","22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,10,12,6,8,14,16,18,20",b9d7fd903feb98cd,True,PASS_TEACHER_FIELDS_EXTRACTED,9.57650804593868e-05,0.1556143164634704,581893504.0,579944384.0,,,True,116.0,0.5420560747663551,False,False,69.0,0.32242990654205606,False,False,48.0,0.22429906542056074,False,True,136.0,0.6355140186915887,False,False,116.0,0.5420560747663551,False,False,0.460093896713615,0.04253521126760568,0.0,115.0,0.0,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B15_mises_repair,stage3_native_combined552,Mises_repair_candidates,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,16,12,8,10,18,20]","22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,16,12,8,10,18,20",1a3f0931f2f092a5,True,PASS_TEACHER_FIELDS_EXTRACTED,8.137980603351025e-05,0.1623269319534301,581893952.0,579943488.0,,,False,97.0,0.4532710280373832,False,False,176.0,0.822429906542056,False,False,49.0,0.22897196261682243,False,True,24.0,0.11214953271028037,False,True,97.0,0.4532710280373832,False,False,0.5492957746478873,0.2532018779342723,0.0,97.0,0.18500359753683432,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R49SCN_N24_B16_mises_repair,stage3_native_combined552,Mises_repair_candidates,"[22,0,2,13,9,7,5,3,1,11,19,21,23,17,15,4,6,8,10,12,14,16,18,20]","22,0,2,13,9,7,5,3,1,11,19,21,23,17,15,4,6,8,10,12,14,16,18,20",856e8f037128ce92,True,PASS_TEACHER_FIELDS_EXTRACTED,7.775182257319102e-05,0.1623154729604721,583680896.0,579943552.0,,,False,87.0,0.40654205607476634,False,False,175.0,0.8177570093457944,False,False,162.0,0.7570093457943925,False,False,33.0,0.1542056074766355,False,True,87.0,0.40654205607476634,False,False,0.596244131455399,0.2727323943661972,0.0,87.0,0.2204498842515815,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
40,S3R49SCN_N40_B01_strict_guard,stage3_native_combined552,strict_penalty_guard_top,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,37,35,33,31,29,27,39]","0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,37,35,33,31,29,27,39",639c978fa09f6475,True,PASS_TEACHER_FIELDS_EXTRACTED,9.20418733585393e-05,0.1626397371292114,583327808.0,579927552.0,,,False,73.0,0.3173913043478261,False,False,163.0,0.7086956521739131,False,False,125.0,0.5434782608695652,False,False,157.0,0.6826086956521739,False,False,73.0,0.3173913043478261,False,False,0.685589519650655,0.33000873362445415,0.0,73.0,0.3744475374753132,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B02_strict_guard,stage3_native_combined552,strict_penalty_guard_top,"[0,3,5,7,9,11,13,15,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,29,31,33,35,37,39",17d80e1281ddc592,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001350528254988,0.1617587953805923,583631424.0,579927808.0,,,False,99.0,0.43043478260869567,False,False,156.0,0.6782608695652174,False,False,139.0,0.6043478260869565,False,False,208.0,0.9043478260869565,False,False,99.0,0.43043478260869567,False,False,0.5720524017467249,0.2911615720524018,0.0,99.0,0.1826829268292683,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B03_strict_guard,stage3_native_combined552,strict_penalty_guard_local_search,"[0,3,5,7,9,11,13,15,17,19,26,28,30,32,34,36,38,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,26,28,30,32,34,36,38,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",fbf534a3f9f14416,True,PASS_TEACHER_FIELDS_EXTRACTED,7.565500527562108e-05,0.1536527276039123,582171072.0,579927552.0,,,False,47.0,0.20434782608695654,False,True,60.0,0.2608695652173913,False,False,78.0,0.3391304347826087,False,False,157.0,0.6826086956521739,False,False,47.0,0.20434782608695654,False,True,1.0491266375545851,0.7769432314410479,1.0,47.0,0.5265690293759442,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B04_strict_guard,stage3_native_combined552,strict_penalty_guard_local_search,"[0,3,5,7,9,11,13,15,17,19,38,36,24,26,28,30,32,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,38,36,24,26,28,30,32,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",03a6abceaacd7696,True,PASS_TEACHER_FIELDS_EXTRACTED,6.170961933094077e-05,0.1561200469732284,582142720.0,579927552.0,,,False,24.0,0.10434782608695652,False,True,101.0,0.4391304347826087,False,False,72.0,0.3130434782608696,False,False,157.0,0.6826086956521739,False,False,24.0,0.10434782608695652,False,True,1.1495633187772927,0.8155458515283842,1.0,24.0,0.7025815027288763,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B05_two_stage,stage3_native_combined552,two_stage_guarded_top,"[4,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39]","4,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39",5d21bb524b4ca698,True,PASS_TEACHER_FIELDS_EXTRACTED,7.624770114489365e-05,0.165346473455429,581980672.0,579927552.0,,,False,51.0,0.2217391304347826,False,True,188.0,0.8173913043478261,False,False,31.0,0.13478260869565217,False,True,157.0,0.6826086956521739,False,False,51.0,0.2217391304347826,False,True,1.0316593886462881,0.3462183406113537,1.0,51.0,0.5150360966717982,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B06_two_stage,stage3_native_combined552,two_stage_guarded_top,"[0,3,5,7,9,11,13,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,27,29,31,33,35,37,39",fa4c6263c9a05196,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001710270134935,0.1634214222431183,583243904.0,579928704.0,,,False,119.0,0.5173913043478261,False,False,172.0,0.7478260869565218,False,False,122.0,0.5304347826086957,False,False,225.0,0.9782608695652174,False,False,119.0,0.5173913043478261,False,False,0.4847161572052402,0.21474235807860265,0.0,119.0,0.14853658536585365,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B07_two_stage,stage3_native_combined552,two_stage_guarded_local_search,"[0,3,5,7,9,11,13,15,17,19,28,30,32,34,36,38,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,28,30,32,34,36,38,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",88ecfec4d0ca04fb,True,PASS_TEACHER_FIELDS_EXTRACTED,8.362594235222787e-05,0.1534932404756546,582097408.0,579927488.0,,,False,65.0,0.2826086956521739,False,False,55.0,0.2391304347826087,False,True,68.0,0.2956521739130435,False,False,138.0,0.6,False,False,65.0,0.2826086956521739,False,False,0.7205240174672489,0.7282096069868996,0.0,65.0,0.43816073696888735,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B08_two_stage,stage3_native_combined552,two_stage_guarded_local_search,"[6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,4,2,1,21,23,25,27,29,31,33,35,37,39]","6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,4,2,1,21,23,25,27,29,31,33,35,37,39",a6ed54476640a64b,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001350777693005,0.1704887300729751,583832576.0,579927680.0,,,False,100.0,0.43478260869565216,False,False,206.0,0.8956521739130435,False,False,145.0,0.6304347826086957,False,False,202.0,0.8782608695652174,False,False,100.0,0.43478260869565216,False,False,0.5676855895196506,0.24576419213973802,0.0,100.0,0.18097560975609756,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B09_median_guard,stage3_native_combined552,no_penalty_worse_than_median,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39",5c30998d8daf1442,True,PASS_TEACHER_FIELDS_EXTRACTED,6.958780068089254e-05,0.1534324586391449,582006400.0,579926528.0,,,False,36.0,0.1565217391304348,False,True,47.0,0.20434782608695654,False,True,42.0,0.1826086956521739,False,True,69.0,0.3,False,False,36.0,0.1565217391304348,False,True,1.0971615720524017,0.8354585152838427,1.0,36.0,0.5981073214243116,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B10_median_guard,stage3_native_combined552,no_penalty_worse_than_median,"[8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,6,4,2,1,21,23,25,27,29,31,33,35,37,39]","8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,6,4,2,1,21,23,25,27,29,31,33,35,37,39",c9760af84cbcd87a,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001548743575767,0.16898013651371,584292096.0,579927744.0,,,False,107.0,0.4652173913043478,False,False,197.0,0.8565217391304348,False,False,157.0,0.6826086956521739,False,False,204.0,0.8869565217391304,False,False,107.0,0.4652173913043478,False,False,0.537117903930131,0.2415196506550219,0.0,107.0,0.16902439024390242,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B11_peeq_repair,stage3_native_combined552,PEEQ_repair_candidates,"[4,2,0,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","4,2,0,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",a4fe84126b153400,True,PASS_TEACHER_FIELDS_EXTRACTED,6.942368781892583e-05,0.1578780859708786,582174016.0,579926528.0,,,False,35.0,0.15217391304347827,False,True,117.0,0.508695652173913,False,False,79.0,0.34347826086956523,False,False,69.0,0.3,False,False,35.0,0.15217391304347827,False,True,1.1015283842794759,0.7645414847161572,1.0,35.0,0.6013697827409641,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B12_peeq_repair,stage3_native_combined552,PEEQ_repair_candidates,"[6,4,2,0,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","6,4,2,0,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",841a9c8ffbc5d554,True,PASS_TEACHER_FIELDS_EXTRACTED,8.030997742025647e-05,0.1578798592090606,582139584.0,579926528.0,,,False,58.0,0.25217391304347825,False,True,118.0,0.5130434782608696,False,False,70.0,0.30434782608695654,False,False,69.0,0.3,False,False,58.0,0.25217391304347825,False,True,1.0010917030567685,0.6944978165938864,1.0,58.0,0.47271506911264816,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B13_surfacet_repair,stage3_native_combined552,SurfaceT_repair_candidates,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",f1ed7cdc044a80cd,True,PASS_TEACHER_FIELDS_EXTRACTED,6.795796980441082e-05,0.1543461829423904,582209664.0,579927552.0,,,False,33.0,0.14347826086956522,False,True,80.0,0.34782608695652173,False,False,84.0,0.3652173913043478,False,False,157.0,0.6826086956521739,False,False,33.0,0.14347826086956522,False,True,1.1102620087336246,0.8013973799126637,1.0,33.0,0.6190067615219634,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R49SCN_N40_B14_surfacet_repair,stage3_native_combined552,SurfaceT_repair_candidates,"[0,3,5,7,9,11,13,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,25,27,29,31,33,35,37,39]","0,3,5,7,9,11,13,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,25,27,29,31,33,35,37,39",c8ea0378fda3e9cc,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002000463537115,0.1607121378183365,582997632.0,579928832.0,,,False,132.0,0.5739130434782609,False,False,147.0,0.6391304347826087,False,False,116.0,0.5043478260869565,False,False,226.0,0.9826086956521739,False,False,132.0,0.5739130434782609,False,False,0.4279475982532751,0.20208733624454145,0.0,132.0,0.12634146341463415,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
