dataset_scope,source_stage,N,metric,value,display_value,display_unit,claim_role
native_stage3,Stage3_native,N12,U2,7.3288804287585663e-05,7.3288804287585663e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.16387572884559631,0.16387572884559631,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,582071168,582.07116799999994,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939392,579.939392,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,0.0001395468352711,0.0001395468352711,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1633458584547042,0.1633458584547042,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581337984,581.33798400000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579938048,579.93804799999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,7.7720108492940199e-05,7.7720108492940199e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14032196998596189,0.14032196998596189,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581967424,581.96742400000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939328,579.93932800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,0.0001010998803394,0.0001010998803394,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.15888875722885129,0.15888875722885129,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581829312,581.82931199999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579938368,579.93836799999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,9.2163080807949882e-05,9.2163080807949882e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1593673974275589,0.1593673974275589,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581069312,581.06931199999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579938240,579.93823999999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0002434928235288,0.0002434928235288,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.17520761489868161,0.17520761489868161,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,587841664,587.84166400000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948288,579.94828800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.9715717977960594e-05,4.9715717977960594e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1537079364061355,0.1537079364061355,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,585719808,585.71980799999994,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947520,579.94752000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.6071850647422252e-05,4.6071850647422252e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1532730907201767,0.1532730907201767,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582927360,582.92736000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948160,579.94816000000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,5.0431793169991579e-05,5.0431793169991579e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15182757377624509,0.15182757377624509,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581727104,581.72710400000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948352,579.948352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.00027908391211890001,0.00027908391211890001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.16641919314861289,0.16641919314861289,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582182080,582.18208000000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579946816,579.94681600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.00020532089024520001,0.00020532089024520001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.17975655198097229,0.17975655198097229,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581764096,581.764096,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947776,579.94777599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.00027630911608860002,0.00027630911608860002,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.16533087193965909,0.16533087193965909,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581433216,581.43321600000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579946752,579.94675199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.00016068820355029999,0.00016068820355029999,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15055462718009949,0.15055462718009949,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582573376,582.57337600000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948160,579.94816000000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0002147317868548,0.0002147317868548,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.17430327832698819,0.17430327832698819,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,580899648,580.89964799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579946944,579.94694400000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0001204781697197,0.0001204781697197,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.17016841471195221,0.17016841471195221,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581290304,581.29030399999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948096,579.94809599999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0001829955551784,0.0001829955551784,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.17434175312519071,0.17434175312519071,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582880128,582.88012800000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579946944,579.94694400000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0002397338296304,0.0002397338296304,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.16137175261974329,0.16137175261974329,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581517248,581.517248,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579946816,579.94681600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0001174903159153,0.0001174903159153,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15198101103305811,0.15198101103305811,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581337280,581.33727999999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948288,579.94828800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.00015728273911,0.00015728273911,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.16415087878704071,0.16415087878704071,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582433856,582.43385599999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947264,579.94726400000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0001736121434987,0.0001736121434987,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1645837575197219,0.1645837575197219,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582198912,582.19891199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947904,579.94790399999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00055237217088680002,0.00055237217088680002,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.18925029039382929,0.18925029039382929,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,587159872,587.15987199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944256,579.944256,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,8.3603000348375645e-05,8.3603000348375645e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1549861133098602,0.1549861133098602,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,586226112,586.22611199999994,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943936,579.94393600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00029350291265469998,0.00029350291265469998,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1646057963371276,0.1646057963371276,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,584637632,584.63763200000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944576,579.94457599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,5.6211723858723417e-05,5.6211723858723417e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1543776392936706,0.1543776392936706,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581727232,581.72723199999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944640,579.94464000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00062659911432659998,0.00062659911432659998,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.172961801290512,0.172961801290512,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,588072192,588.07219199999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944128,579.94412799999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.0005255469384337,0.0005255469384337,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1848475784063339,0.1848475784063339,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,590591168,590.59116800000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579942784,579.94278399999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00023713416885580001,0.00023713416885580001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.16272647678852081,0.16272647678852081,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,583243392,583.24339199999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943104,579.94310399999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00062473978573499998,0.00062473978573499998,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15462736785411829,0.15462736785411829,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,584995648,584.99564799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943744,579.94374400000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00055463700164179995,0.00055463700164179995,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.17539091408252711,0.17539091408252711,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581775744,581.77574400000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943744,579.94374400000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.0001888593301373,0.0001888593301373,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15415936708450309,0.15415936708450309,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,583863616,583.86361599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943360,579.94335999999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00023075479816720001,0.00023075479816720001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.16373257339000699,0.16373257339000699,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,589194880,589.19488000000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943936,579.94393600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00054290620130350003,0.00054290620130350003,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1641553044319152,0.1641553044319152,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,583079232,583.07923200000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943936,579.94393600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00023166264963939999,0.00023166264963939999,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1621642112731933,0.1621642112731933,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581204672,581.20467199999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944256,579.944256,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00037357585802049999,0.00037357585802049999,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.16229051351547241,0.16229051351547241,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,583235840,583.23584000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944640,579.94464000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.0004410466524404,0.0004410466524404,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.16614329814910889,0.16614329814910889,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,583990144,583.99014399999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944128,579.94412799999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0015270577277988,0.0015270577277988,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.20001305639743799,0.20001305639743799,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,585953088,585.95308799999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579928512,579.92851199999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.00015956887364150001,0.00015956887364150001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.1578081995248794,0.1578081995248794,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,587307392,587.30739200000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927744,579.92774399999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.00068386519365040005,0.00068386519365040005,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.16065658628940579,0.16065658628940579,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,585288896,585.28889600000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926656,579.92665599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0001108189990191,0.0001108189990191,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15395095944404599,0.15395095944404599,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582221504,582.22150399999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926528,579.92652799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0018341616960242,0.0018341616960242,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.17962194979190821,0.17962194979190821,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,588607232,588.60723199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579925632,579.92563199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0016398808220401001,0.0016398808220401001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.20056912302970881,0.20056912302970881,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,595556480,595.55647999999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926400,579.92639999999994,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0020766726229339001,0.0020766726229339001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.16310383379459381,0.16310383379459381,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,595582528,595.58252800000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579924032,579.92403200000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0020561176352201999,0.0020561176352201999,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15755376219749451,0.15755376219749451,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,594139136,594.13913600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579924416,579.92441599999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0018988421652466,0.0018988421652466,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.17761614918708801,0.17761614918708801,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,588119552,588.119552,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579924096,579.92409599999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.000760835359415,0.000760835359415,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15650783479213709,0.15650783479213709,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,585921600,585.92160000000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579925632,579.92563199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0017065715510398,0.0017065715510398,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.1783028244972229,0.1783028244972229,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,591114368,591.11436800000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579925952,579.92595200000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0017555009108036,0.0017555009108036,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.172971487045288,0.172971487045288,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,584625472,584.62547199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579924800,579.9248,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.00067112787860420001,0.00067112787860420001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.1731724888086319,0.1731724888086319,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,581541824,581.54182400000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579925760,579.92575999999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0011768606042323001,0.0011768606042323001,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.1633206307888031,0.1633206307888031,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,585949184,585.94918399999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927232,579.927232,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0012380398286495,0.0012380398286495,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.16922278702259061,0.16922278702259061,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,585095872,585.09587199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926784,579.926784,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.767202088056365e-05,3.767202088056365e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14794705808162689,0.14794705808162689,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,585915072,585.91507200000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939584,579.93958399999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,2.3353248252533376e-05,2.3353248252533376e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14696112275123591,0.14696112275123591,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,582776448,582.77644799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939520,579.93952000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,7.9037531577341724e-05,7.9037531577341724e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.15747925639152521,0.15747925639152521,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581229056,581.22905600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579938368,579.93836799999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.2932137401076034e-05,3.2932137401076034e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14267149567604059,0.14267149567604059,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,582234944,582.23494400000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939584,579.93958399999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.9311161344812717e-05,3.9311161344812717e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14962293207645411,0.14962293207645411,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,585543936,585.54393600000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939584,579.93958399999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,5.2337948545755353e-05,5.2337948545755353e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1504488587379455,0.1504488587379455,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581672320,581.67232000000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948352,579.948352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,7.4124738148384495e-05,7.4124738148384495e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.16351349651813499,0.16351349651813499,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581958912,581.95891200000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947200,579.94719999999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,6.6061941197403939e-05,6.6061941197403939e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15563784539699549,0.15563784539699549,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582991360,582.99135999999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948032,579.94803200000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.7168708988465369e-05,4.7168708988465369e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.14891152083873749,0.14891152083873749,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581447424,581.44742399999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948288,579.94828800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.9609476718615042e-05,4.9609476718615042e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15050330758094779,0.15050330758094779,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,585404352,585.40435200000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948288,579.94828800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,7.6346737841959111e-05,7.6346737841959111e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.16024285554885859,0.16024285554885859,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,586730944,586.73094400000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944704,579.944704,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,7.5929321610601619e-05,7.5929321610601619e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15607720613479609,0.15607720613479609,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581836224,581.83622400000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944512,579.94451200000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00025369730428789999,0.00025369730428789999,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.16507899761199951,0.16507899761199951,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,584643072,584.64307199999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944576,579.94457599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,5.7416827985434793e-05,5.7416827985434793e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15941052138805389,0.15941052138805389,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581725376,581.72537599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944832,579.94483200000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,9.0828292741207406e-05,9.0828292741207406e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15368027985095969,0.15368027985095969,source_unit,native_multi_N_claim_scope
