n,strategy_name,dataset_source,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,jump_entropy,early_center_bias,late_center_bias,edge_early_count,center_early_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,odd_even_transition_count,target_reward_combined172_u2_primary,target_u2_score_combined172_rank,target_peeq_score_combined172_rank,target_surfaceT_score_combined172_rank,target_mises_score_combined172_rank
12,S3R24L64_N12_B08_exploitation_reference,shortlist64_run27,aa8720987a6b16ec,0.09090909090909091,0.9090909090909091,0.25619834710743805,0.7272727272727273,1,1,0.09090909090909091,0.8,2,1.0335620542028177,0.8181818181818182,0.4545454545454546,3,0,0.2638888888888889,0.8333333333333334,1.0,0.685483870967742,0.6129032258064516,0.8709677419354839,0.9032258064516129,0.4516129032258065
16,S3R24L64_N16_B01_top_region,shortlist64_run27,e58393cf80938931,0.0,0.9333333333333333,0.17777777777777776,0.8666666666666667,1,1,0.13333333333333333,0.8571428571428571,2,0.48509409129921155,0.7,0.4666666666666667,3,1,0.3046875,0.9375,2.0,0.5088709677419356,0.6129032258064516,0.4838709677419355,0.12903225806451613,0.016129032258064502
16,S3R24L64_N16_B02_top_region,shortlist64_run27,d8810e347c863a0b,0.5333333333333333,1.0,0.20888888888888887,0.9333333333333333,1,2,0.06666666666666667,0.7857142857142857,3,0.7201248812678098,0.36666666666666664,0.6,1,3,0.18359375,0.5,1.0,0.8733870967741937,1.0,0.7096774193548387,0.8064516129032258,0.016129032258064502
16,S3R24L64_N16_B03_model_disagreement,shortlist64_run27,7b1f9abab4fd9007,0.0,1.0,0.18222222222222223,0.4,1,0,0.06666666666666667,0.8571428571428571,2,0.9881542242861943,0.6,0.5666666666666667,2,2,0.27734375,0.9375,1.0,0.6596774193548388,0.5483870967741935,0.935483870967742,0.935483870967742,0.4516129032258065
16,S3R24L64_N16_B04_uncertainty_calibration,shortlist64_run27,6f7864c0c7e0a04d,0.0,1.0,0.18222222222222223,0.4,1,0,0.3333333333333333,0.8571428571428571,2,1.1369165918290007,0.6666666666666666,0.6,3,1,0.2890625,0.9375,5.0,0.7169354838709676,0.8064516129032258,0.8064516129032258,0.16129032258064513,0.30645161290322576
16,S3R24L64_N16_B05_diversity_coverage,shortlist64_run27,fdcb8720ecd084d8,0.8666666666666667,0.13333333333333333,0.2622222222222222,0.7333333333333333,1,3,0.2,0.5714285714285714,6,1.297295830619819,0.6,0.6,2,2,0.27734375,0.8125,3.0,0.442741935483871,0.4838709677419355,0.4516129032258065,0.22580645161290325,0.30645161290322576
16,S3R24L64_N16_B06_tradeoff_probe,shortlist64_run27,f57a092a90bfb679,0.8,0.2,0.4311111111111111,1.0,3,6,1.0,0.14285714285714285,12,1.6397063574096065,0.5666666666666667,0.7,2,2,0.2578125,0.75,15.0,0.2564516129032258,0.22580645161290325,0.16129032258064513,0.3548387096774194,0.8387096774193549
16,S3R24L64_N16_B07_sentinel_control,shortlist64_run27,8dc607f674b89d63,0.4,0.8,0.4444444444444445,0.7333333333333333,1,6,0.6666666666666666,0.42857142857142855,8,2.153532456645254,0.6,0.5,3,1,0.21875,0.5625,10.0,0.3798387096774194,0.29032258064516125,0.4193548387096774,0.7419354838709677,0.6612903225806452
16,S3R24L64_N16_B08_exploitation_reference,shortlist64_run27,24ca4a939f4b0812,0.13333333333333333,1.0,0.18222222222222223,0.8,1,1,0.06666666666666667,0.8571428571428571,2,0.7201248812678098,0.36666666666666664,0.6,1,3,0.2265625,0.8125,1.0,0.8040322580645162,0.935483870967742,0.6774193548387097,0.5483870967741935,0.11290322580645162
24,S3R24L64_N24_B01_top_region,shortlist64_run27,d5d7a577aae2fbbb,0.0,0.8260869565217391,0.1342155009451796,0.6086956521739131,1,2,0.043478260869565216,0.7727272727272727,5,0.7031315809605685,0.6956521739130435,0.5652173913043478,4,2,0.2690972222222222,0.9583333333333334,1.0,0.7127358490566038,0.7358490566037736,0.6226415094339622,0.679245283018868,0.839622641509434
24,S3R24L64_N24_B02_top_region,shortlist64_run27,dfa42d2d41100d6a,0.0,0.391304347826087,0.14933837429111532,0.6956521739130435,0,2,0.043478260869565216,0.8636363636363636,3,0.5305096302260272,0.5652173913043478,0.30434782608695654,3,3,0.2690972222222222,0.9583333333333334,1.0,0.4235849056603774,0.49056603773584906,0.3584905660377359,0.09433962264150941,0.4716981132075472
24,S3R24L64_N24_B03_top_region,shortlist64_run27,61876ec3bbab3171,0.08695652173913043,1.0,0.12665406427221174,0.5217391304347826,0,1,0.043478260869565216,0.8636363636363636,3,0.5305096302260272,0.5652173913043478,0.5652173913043478,3,3,0.265625,0.875,1.0,0.7849056603773585,0.8301886792452831,0.7735849056603774,0.7924528301886793,0.2264150943396226
24,S3R24L64_N24_B04_top_region,shortlist64_run27,ddb347cb94c3ba51,0.0,0.043478260869565216,0.1379962192816635,0.6956521739130435,1,2,0.043478260869565216,0.8636363636363636,3,0.7031315809605685,0.5652173913043478,0.34782608695652173,3,3,0.2690972222222222,0.9583333333333334,1.0,0.5226415094339624,0.5471698113207547,0.49056603773584906,0.4528301886792453,0.4716981132075472
24,S3R24L64_N24_B05_top_region,shortlist64_run27,30f88e82766f163e,0.0,1.0,0.1228733459357278,0.5652173913043478,0,1,0.043478260869565216,0.9090909090909091,2,0.47023596235224924,0.5652173913043478,0.5652173913043478,3,3,0.2586805555555555,0.9583333333333334,1.0,0.7245283018867925,0.8490566037735849,0.6037735849056604,0.13207547169811318,0.7735849056603774
24,S3R24L64_N24_B06_model_disagreement,shortlist64_run27,5e8f606e284ef168,0.4782608695652174,0.9565217391304348,0.2892249527410208,0.8695652173913043,1,5,0.043478260869565216,0.5454545454545454,10,1.6042828110834988,0.34782608695652173,0.47826086956521735,1,5,0.14583333333333334,0.5,1.0,0.6641509433962264,0.5660377358490566,0.9245283018867925,1.0,0.2264150943396226
24,S3R24L64_N24_B07_model_disagreement,shortlist64_run27,c892039c42dfb0f4,0.4782608695652174,0.9565217391304348,0.2287334593572779,0.6086956521739131,1,3,0.043478260869565216,0.6818181818181818,7,1.241074636854421,0.3913043478260869,0.47826086956521735,2,4,0.14756944444444445,0.5,1.0,0.7400943396226416,0.6981132075471699,0.8867924528301887,0.9056603773584906,0.3679245283018868
24,S3R24L64_N24_B08_model_disagreement,shortlist64_run27,7045906b4126d893,0.4782608695652174,0.9565217391304348,0.2438563327032136,0.6086956521739131,1,3,0.043478260869565216,0.6363636363636364,8,1.483735475335943,0.43478260869565216,0.47826086956521735,2,4,0.12847222222222224,0.5,1.0,0.6924528301886793,0.6037735849056604,0.9622641509433962,0.9622641509433962,0.2264150943396226
24,S3R24L64_N24_B09_model_disagreement,shortlist64_run27,245a8b26b41f99ed,0.4782608695652174,0.6086956521739131,0.30434782608695654,0.6086956521739131,1,5,0.043478260869565216,0.5,11,1.1922589317730563,0.43478260869565216,0.47826086956521735,2,4,0.12847222222222224,0.5,1.0,0.6306603773584906,0.7924528301886793,0.339622641509434,0.05660377358490565,0.839622641509434
24,S3R24L64_N24_B10_uncertainty_calibration,shortlist64_run27,1ee1ce45fe1ba3e6,0.0,1.0,0.1228733459357278,0.4782608695652174,1,0,0.21739130434782608,0.9090909090909091,2,0.7529168087785955,0.5652173913043478,0.5507246376811594,3,3,0.2690972222222222,0.9583333333333334,5.0,0.6716981132075472,0.6415094339622642,0.8113207547169812,0.8113207547169812,0.2264150943396226
24,S3R24L64_N24_B11_uncertainty_calibration,shortlist64_run27,e54c35986492c68a,0.4782608695652174,0.9565217391304348,0.3950850661625709,0.782608695652174,1,9,0.043478260869565216,0.36363636363636365,14,1.4233379870866452,0.43478260869565216,0.463768115942029,2,4,0.12847222222222224,0.5,1.0,0.5476415094339623,0.39622641509433965,0.7547169811320755,0.9433962264150944,0.8962264150943396
24,S3R24L64_N24_B12_uncertainty_calibration,shortlist64_run27,97c3cadc95217af2,0.4782608695652174,0.9565217391304348,0.3950850661625709,0.782608695652174,1,9,0.043478260869565216,0.36363636363636365,14,1.4233379870866452,0.43478260869565216,0.5217391304347826,2,4,0.12847222222222224,0.5,1.0,0.5377358490566038,0.41509433962264153,0.679245283018868,0.8867924528301887,0.8679245283018868
24,S3R24L64_N24_B13_uncertainty_calibration,shortlist64_run27,429442f9a7ee440f,0.0,1.0,0.1228733459357278,0.5217391304347826,2,1,0.21739130434782608,0.9090909090909091,2,0.9208326693504343,0.5652173913043478,0.5797101449275363,3,3,0.2881944444444445,0.9583333333333334,5.0,0.6094339622641509,0.7169811320754718,0.24528301886792447,0.8301886792452831,0.2264150943396226
24,S3R24L64_N24_B14_diversity_coverage,shortlist64_run27,fdb98a247a7f0f60,0.5217391304347826,0.9565217391304348,0.29111531190926276,0.6521739130434783,2,5,0.17391304347826086,0.5454545454545454,10,1.5069268325755951,0.34782608695652173,0.5652173913043478,2,4,0.20138888888888887,0.5,4.0,0.339622641509434,0.339622641509434,0.037735849056603765,0.8490566037735849,0.5283018867924528
24,S3R24L64_N24_B15_diversity_coverage,shortlist64_run27,61435e6dddaa6fd2,0.0,1.0,0.17580340264650285,0.5217391304347826,0,1,0.21739130434782608,0.7272727272727273,6,0.8378090821825457,0.6521739130434783,0.34782608695652173,4,2,0.296875,0.9583333333333334,5.0,0.469811320754717,0.4528301886792453,0.5094339622641509,0.4716981132075472,0.5283018867924528
24,S3R24L64_N24_B16_diversity_coverage,shortlist64_run27,01f2cb7f75d2ba0f,0.0,1.0,0.19092627599243855,0.5652173913043478,0,3,0.21739130434782608,0.7272727272727273,6,0.9208326693504343,0.6811594202898551,0.4492753623188406,4,2,0.3003472222222222,0.9583333333333334,5.0,0.4415094339622641,0.4716981132075472,0.37735849056603776,0.5471698113207547,0.09433962264150941
24,S3R24L64_N24_B17_diversity_coverage,shortlist64_run27,6644531cea779794,0.0,0.43478260869565216,0.22306238185255198,0.8260869565217391,0,4,0.17391304347826086,0.7272727272727273,6,0.9811063372242121,0.608695652173913,0.5652173913043478,3,3,0.296875,0.9583333333333334,4.0,0.4066037735849057,0.37735849056603776,0.39622641509433965,0.3584905660377359,0.9245283018867925
24,S3R24L64_N24_B18_tradeoff_probe,shortlist64_run27,5847234d7bb5fec7,0.7391304347826086,0.0,0.38374291115311904,0.8260869565217391,2,6,1.0,0.36363636363636365,14,2.0168325557847027,0.5652173913043478,0.5072463768115942,3,3,0.2309027777777778,0.7083333333333334,23.0,0.24481132075471695,0.2075471698113207,0.09433962264150941,0.4339622641509434,0.9528301886792453
24,S3R24L64_N24_B19_tradeoff_probe,shortlist64_run27,8347904d193448a1,0.7391304347826086,0.2608695652173913,0.1720226843100189,0.6521739130434783,0,2,0.13043478260869565,0.7272727272727273,6,0.8131904766523733,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.7083333333333334,3.0,0.6641509433962264,0.8679245283018868,0.2075471698113207,0.24528301886792447,0.679245283018868
24,S3R24L64_N24_B20_tradeoff_probe,shortlist64_run27,82d8cc4867e4c247,0.7391304347826086,0.2608695652173913,0.1720226843100189,0.6521739130434783,0,2,0.13043478260869565,0.7272727272727273,6,0.8131904766523733,0.5652173913043478,0.5652173913043478,3,3,0.2604166666666667,0.7083333333333334,3.0,0.6834905660377358,0.9622641509433962,0.16981132075471694,0.2264150943396226,0.028301886792452824
24,S3R24L64_N24_B21_sentinel_control,shortlist64_run27,2b407e089be11262,0.782608695652174,0.391304347826087,0.334593572778828,0.9130434782608695,3,5,1.0,0.4090909090909091,13,2.137379891532258,0.3913043478260869,0.5217391304347826,3,3,0.22395833333333334,0.75,23.0,0.16792452830188676,0.13207547169811318,0.1132075471698113,0.28301886792452835,0.6226415094339622
24,S3R24L64_N24_B22_sentinel_control,shortlist64_run27,0c3c572ce8b1aad9,0.9130434782608695,0.391304347826087,0.40453686200378075,0.6956521739130435,1,7,0.43478260869565216,0.2727272727272727,16,2.358734272824039,0.5797101449275363,0.463768115942029,3,3,0.1875,0.875,10.0,0.43773584905660373,0.2264150943396226,0.9811320754716981,0.6037735849056604,0.679245283018868
24,S3R24L64_N24_B23_exploitation_reference,shortlist64_run27,9682d973aa5c8db4,0.0,1.0,0.1228733459357278,0.4782608695652174,0,0,0.043478260869565216,0.9090909090909091,2,0.5305096302260272,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334,1.0,0.7981132075471697,0.9433962264150944,0.7924528301886793,0.15094339622641506,0.2264150943396226
24,S3R24L64_N24_B24_exploitation_reference,shortlist64_run27,88e73e9ad94ac53f,0.0,1.0,0.1228733459357278,0.4782608695652174,0,0,0.043478260869565216,0.9090909090909091,2,0.5305096302260272,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334,1.0,0.7028301886792454,0.7735849056603774,0.8490566037735849,0.18867924528301883,0.2264150943396226
40,S3R24L64_N40_B01_top_region,shortlist64_run27,cc574ee97e23d3a0,0.0,1.0,0.08086785009861933,0.6666666666666666,0,2,0.02564102564102564,0.8947368421052632,4,0.3556980106276987,0.7384615384615385,0.5384615384615385,8,2,0.26187499999999997,0.975,1.0,0.6419811320754717,0.6981132075471699,0.4339622641509434,0.9622641509433962,0.10377358490566035
40,S3R24L64_N40_B02_top_region,shortlist64_run27,198304997aa51f7f,0.8461538461538461,0.7948717948717948,0.09861932938856016,1.0,0,2,0.05128205128205128,0.8947368421052632,4,0.4373186586064318,0.7846153846153846,0.27179487179487183,9,1,0.270625,0.825,2.0,0.6155660377358491,0.8490566037735849,0.26415094339622647,0.0,0.21698113207547165
40,S3R24L64_N40_B03_top_region,shortlist64_run27,c1c108e2813bd09b,0.7948717948717948,0.7435897435897436,0.09861932938856016,1.0,0,2,0.05128205128205128,0.8947368421052632,4,0.4728646678649162,0.7948717948717949,0.5128205128205129,10,0,0.25875,0.775,2.0,0.7783018867924529,0.9245283018867925,0.6415094339622642,0.09433962264150941,0.7924528301886793
40,S3R24L64_N40_B04_top_region,shortlist64_run27,baa132a2934e1658,0.7948717948717948,0.7435897435897436,0.10650887573964497,1.0,0,2,0.05128205128205128,0.8421052631578947,6,0.5537526154049188,0.7641025641025642,0.5128205128205129,9,1,0.25125000000000003,0.775,2.0,0.7415094339622642,0.7547169811320755,0.5849056603773585,0.9433962264150944,0.7924528301886793
40,S3R24L64_N40_B05_top_region,shortlist64_run27,742ef66aad688f36,0.8461538461538461,0.7948717948717948,0.09861932938856016,1.0,0,2,0.05128205128205128,0.8947368421052632,4,0.4728646678649162,0.7846153846153846,0.517948717948718,9,1,0.26625,0.825,2.0,0.7349056603773585,0.9622641509433962,0.339622641509434,0.018867924528301883,0.7924528301886793
40,S3R24L64_N40_B06_model_disagreement,shortlist64_run27,04fb04483e06ab57,0.20512820512820512,0.15384615384615385,0.09861932938856016,0.5641025641025641,0,2,0.05128205128205128,0.8947368421052632,4,0.5892986246634032,0.27179487179487183,0.6923076923076923,1,9,0.2425,0.775,2.0,0.6122641509433963,0.6603773584905661,0.5094339622641509,0.7358490566037736,0.15094339622641506
40,S3R24L64_N40_B07_model_disagreement,shortlist64_run27,42b2cce7b6cd3830,0.3076923076923077,0.2564102564102564,0.09861932938856016,0.5641025641025641,0,2,0.05128205128205128,0.8947368421052632,4,0.5892986246634032,0.26153846153846155,0.7230769230769231,1,9,0.25875,0.675,2.0,0.5311320754716982,0.6037735849056604,0.39622641509433965,0.5849056603773585,0.018867924528301883
40,S3R24L64_N40_B08_model_disagreement,shortlist64_run27,8a1c069e8cc3aab3,0.0,1.0,0.07429322813938198,0.48717948717948717,0,0,0.02564102564102564,0.9473684210526315,2,0.4728646678649162,0.5384615384615385,0.5384615384615385,5,5,0.26187499999999997,0.975,1.0,0.7179245283018869,0.679245283018868,0.9245283018867925,0.8490566037735849,0.13207547169811318
40,S3R24L64_N40_B09_model_disagreement,shortlist64_run27,9416203917957318,0.358974358974359,0.3076923076923077,0.09861932938856016,0.5641025641025641,0,2,0.05128205128205128,0.8947368421052632,4,0.5892986246634032,0.28717948717948716,0.7076923076923076,2,8,0.26875,0.625,2.0,0.5226415094339624,0.6415094339622642,0.3207547169811321,0.41509433962264153,0.0
40,S3R24L64_N40_B10_uncertainty_calibration,shortlist64_run27,6cf61e7e1a0eea3f,0.48717948717948717,1.0,0.3155818540433925,1.0,15,11,0.8717948717948718,0.3684210526315789,24,2.6220038764499503,0.12820512820512822,0.8974358974358975,0,10,0.25,0.5,34.0,0.1122641509433962,0.1132075471698113,0.037735849056603765,0.16981132075471694,0.28301886792452835
40,S3R24L64_N40_B11_uncertainty_calibration,shortlist64_run27,88607ff800752d0d,0.0,0.9743589743589743,0.16173570019723865,0.8974358974358975,2,5,0.20512820512820512,0.7368421052631579,10,1.6576579885420633,0.5384615384615385,0.517948717948718,5,5,0.280625,0.975,8.0,0.49575471698113216,0.5471698113207547,0.41509433962264153,0.30188679245283023,0.5377358490566038
40,S3R24L64_N40_B12_uncertainty_calibration,shortlist64_run27,b001209498d8d80c,0.6410256410256411,0.9743589743589743,0.35700197238658776,0.8205128205128205,0,10,0.28205128205128205,0.42105263157894735,22,2.988187470176444,0.4564102564102564,0.5076923076923077,5,5,0.170625,0.625,11.0,0.44669811320754726,0.3584905660377359,0.5660377358490566,0.6603773584905661,0.6886792452830188
40,S3R24L64_N40_B13_uncertainty_calibration,shortlist64_run27,b85ba16e4db50b3e,0.5641025641025641,0.9743589743589743,0.20512820512820512,1.0,7,8,0.358974358974359,0.631578947368421,14,1.91871941167091,0.4615384615384615,0.6307692307692307,4,6,0.21375000000000002,0.55,14.0,0.35094339622641507,0.4339622641509434,0.15094339622641506,0.26415094339622647,0.24528301886792447
40,S3R24L64_N40_B14_diversity_coverage,shortlist64_run27,2988e56a2f6858d2,0.0,0.1282051282051282,0.3399079552925707,0.9487179487179487,3,10,1.0,0.34210526315789475,25,2.5370361346307844,0.5384615384615385,0.558974358974359,5,5,0.17250000000000001,0.975,39.0,0.359433962264151,0.30188679245283023,0.24528301886792447,0.6981132075471699,0.8867924528301887
40,S3R24L64_N40_B15_diversity_coverage,shortlist64_run27,14e65401d5dd06f8,0.38461538461538464,0.5641025641025641,0.39250493096646943,1.0,1,14,1.0,0.2631578947368421,28,2.658865690940738,0.5641025641025641,0.49230769230769234,6,4,0.13874999999999998,0.6,39.0,0.5037735849056605,0.39622641509433965,0.6981132075471699,0.7547169811320755,0.6226415094339622
40,S3R24L64_N40_B16_diversity_coverage,shortlist64_run27,f25e144b16dbcb4d,0.23076923076923078,0.2564102564102564,0.36620644312952005,0.8974358974358975,3,11,1.0,0.39473684210526316,23,2.5450052124988276,0.5692307692307692,0.43589743589743585,7,3,0.185,0.75,39.0,0.2721698113207548,0.26415094339622647,0.2264150943396226,0.28301886792452835,0.5377358490566038
40,S3R24L64_N40_B17_diversity_coverage,shortlist64_run27,f44b5129283f065b,0.20512820512820512,0.07692307692307693,0.29783037475345164,0.9487179487179487,7,8,1.0,0.3157894736842105,26,2.4551718465211305,0.49230769230769234,0.5230769230769231,5,5,0.190625,0.775,39.0,0.3867924528301887,0.37735849056603776,0.16981132075471694,0.6415094339622642,0.8679245283018868
40,S3R24L64_N40_B18_tradeoff_probe,shortlist64_run27,6f26a42605f7b8eb,0.8974358974358975,0.05128205128205128,0.34122287968441817,0.7948717948717948,2,9,1.0,0.39473684210526316,23,2.6436741624082374,0.6,0.4205128205128205,6,4,0.1875,0.875,39.0,0.3226415094339623,0.28301886792452835,0.28301886792452835,0.6226415094339622,0.39622641509433965
40,S3R24L64_N40_B19_tradeoff_probe,shortlist64_run27,17709b55cd2df96c,0.7435897435897436,0.0,0.3517422748191979,0.7948717948717948,3,10,1.0,0.34210526315789475,25,2.537036134630785,0.5333333333333333,0.5846153846153845,5,5,0.136875,0.725,39.0,0.4556603773584906,0.339622641509434,0.6226415094339622,0.7924528301886793,0.6226415094339622
40,S3R24L64_N40_B20_tradeoff_probe,shortlist64_run27,487a79ff3d38abb8,0.6410256410256411,0.05128205128205128,0.3635765943458251,0.8974358974358975,3,10,1.0,0.2631578947368421,28,2.606353243686139,0.5846153846153845,0.5538461538461539,5,5,0.133125,0.625,39.0,0.4066037735849057,0.18867924528301883,0.8490566037735849,0.679245283018868,0.9245283018867925
40,S3R24L64_N40_B21_sentinel_control,shortlist64_run27,06aac074db1c5325,0.9487179487179487,0.6666666666666666,0.3214990138067061,0.8974358974358975,5,11,1.0,0.4473684210526316,21,2.5283233635140716,0.5282051282051282,0.5538461538461539,5,5,0.18875,0.925,39.0,0.31037735849056597,0.2264150943396226,0.4716981132075472,0.2264150943396226,0.9245283018867925
40,S3R24L64_N40_B22_sentinel_control,shortlist64_run27,8229fb93c4d72263,0.5641025641025641,0.6410256410256411,0.3556870479947403,0.7435897435897436,1,11,1.0,0.42105263157894735,22,2.543514892047572,0.5230769230769231,0.5333333333333333,7,3,0.146875,0.55,39.0,0.4264150943396227,0.3207547169811321,0.6603773584905661,0.5471698113207547,0.6226415094339622
40,S3R24L64_N40_B23_exploitation_reference,shortlist64_run27,31eb3c72613d8e65,0.0,1.0,0.07429322813938198,0.5128205128205128,0,1,0.02564102564102564,0.9473684210526315,2,0.3556980106276987,0.5384615384615385,0.5384615384615385,5,5,0.26187499999999997,0.975,1.0,0.9212264150943397,1.0,0.8679245283018868,0.9245283018867925,0.10377358490566035
40,S3R24L64_N40_B24_exploitation_reference,shortlist64_run27,06477238e66665b0,0.0,1.0,0.07429322813938198,0.46153846153846156,0,0,0.02564102564102564,0.9473684210526315,2,0.4373186586064318,0.5384615384615385,0.5333333333333333,5,5,0.26187499999999997,0.975,1.0,0.679245283018868,0.5849056603773585,0.9433962264150944,0.9056603773584906,0.39622641509433965
