raw_case_id,raw_N,raw_strategy_id,raw_strategy_code,raw_strategy_family,raw_job_name,raw_case_dir,raw_odb_path,raw_odb_size_bytes,raw_scan_order_json,raw_scan_order,raw_odb_extraction_status,raw_notes,raw_final_step_name,raw_final_frame_value,raw_final_frame_description,raw_u_node_count,raw_u2_min,raw_u2_max,raw_u2_range,raw_u2_abs_max,raw_u2_mean,raw_u2_mean_abs,raw_u2_rms,raw_u_magnitude_max,raw_peeq_value_count,raw_peeq_max,raw_peeq_mean,raw_peeq_fraction_gt_0p002,raw_peeq_count_gt_0p002,raw_s_value_count,raw_mises_max,raw_mises_mean,raw_max_principal_stress_max,raw_max_principal_stress_mean,raw_surface_t_proxy_max_tensile_pa,raw_surface_t_proxy_max_tensile_mpa,raw_nt11_node_count,raw_nt11_min,raw_nt11_max,raw_nt11_mean,raw_rank_within_N_u2_range,raw_rank_within_N_peeq_max,raw_rank_within_N_surface_t_proxy,raw_rank_within_N_mises_max,n,strategy_name,job_name_canonical,teacher_status_canonical,u2_range_canonical,peeq_max_canonical,surfaceT_proxy_canonical,surfaceT_proxy_source_column,n_prefix,action_id,strategy_core_name,strategy_family,candidate_group,policy_source,trained_policy_used,teacher_validated_from_run06,order_json,u2_rank_within_n,u2_percentile_within_n,u2_z_within_n,peeq_rank_within_n,peeq_percentile_within_n,peeq_z_within_n,surfaceT_rank_within_n,surfaceT_percentile_within_n,surfaceT_z_within_n,simple_mean_rank,constrained_rank_key,u2_peeq_feasible_relative,u2_surfaceT_tradeoff_flag,constrained_rank_within_n
N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,N24,N24_A10,A10,graph_pointer_proxy,J2D_N24_N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A10_graph_pointer_policy_zero_shot_or_proxy_best\J2D_N24_N24_A10_graph_pointer_policy_zero_shot_or_proxy_best.odb,191847316,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A10_graph_pointer_policy_zero_shot_or_proxy_best\scan_order_N24_A10_graph_pointer_policy_zero_shot_or_proxy_best.json,"[0,23,2,11,4,17,6,5,8,10,14,12,20,16,1,18,3,22,7,9,13,15,19,21]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.00018502115563023835,3.8381745071092155e-06,0.00018885933013734757,0.00018502115563023835,-0.00011470609999751755,0.00011477987086564377,0.00012693869300265474,0.0001926078999614535,2496,0.15415936708450317,0.06680765512879962,1.0,2496,2496,579943360.0,579941570.6410257,583863616.0,579940005.4102564,583863616.0,583.863616,735,20.090614318847656,20.094940185546875,20.09343894128086,3,1,7,3,24,N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,J2D_N24_N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,PASS_ODB_EXTRACTED,0.00018885933013734757,0.15415936708450317,583863616.0,surface_t_proxy_max_tensile_pa,N24,A10,graph_pointer_policy_zero_shot_or_proxy_best,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[0,23,2,11,4,17,6,5,8,10,14,12,20,16,1,18,3,22,7,9,13,15,19,21]",3,0.14285714285714285,-0.9659977138481295,1,0.0,-1.1208216433875706,7,0.42857142857142855,-0.3669515243803565,3.6666666666666665,03-01-07,True,none,3
N24_A11_graph_pointer_policy_diverse_01,N24,N24_A11,A11,graph_pointer_proxy,J2D_N24_N24_A11_graph_pointer_policy_diverse_01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A11_graph_pointer_policy_diverse_01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A11_graph_pointer_policy_diverse_01\J2D_N24_N24_A11_graph_pointer_policy_diverse_01.odb,191146684,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A11_graph_pointer_policy_diverse_01\scan_order_N24_A11_graph_pointer_policy_diverse_01.json,"[0,11,23,22,1,9,20,2,7,21,18,3,5,16,4,19,14,12,6,17,10,8,15,13]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.00022736606479156762,3.38873337568657e-06,0.0002307547981672542,0.00022736606479156762,-0.00015408312597641686,0.00015414463373197263,0.000166755016101374,0.00023510409500866216,2496,0.16373257339000702,0.06522925636725119,1.0,2496,2496,579943936.0,579942128.5384616,589194880.0,579933906.5641025,589194880.0,589.19488,735,20.089744567871094,20.094024658203125,20.092545521016024,4,8,14,7,24,N24_A11_graph_pointer_policy_diverse_01,J2D_N24_N24_A11_graph_pointer_policy_diverse_01,PASS_ODB_EXTRACTED,0.0002307547981672542,0.16373257339000702,589194880.0,surface_t_proxy_max_tensile_pa,N24,A11,graph_pointer_policy_diverse_01,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[0,11,23,22,1,9,20,2,7,21,18,3,5,16,4,19,14,12,6,17,10,8,15,13]",4,0.21428571428571427,-0.7436513543174664,8,0.5,-0.19598673983043624,14,0.9285714285714286,1.5837542177675101,8.666666666666666,04-08-14,True,good_u2_weak_surfaceT,4
N24_A12_graph_pointer_policy_diverse_02,N24,N24_A12,A12,graph_pointer_proxy,J2D_N24_N24_A12_graph_pointer_policy_diverse_02,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A12_graph_pointer_policy_diverse_02,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A12_graph_pointer_policy_diverse_02\J2D_N24_N24_A12_graph_pointer_policy_diverse_02.odb,192185124,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A12_graph_pointer_policy_diverse_02\scan_order_N24_A12_graph_pointer_policy_diverse_02.json,"[9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23,11,12,10,13]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     39: Step Time =    1200.,735,-0.000541925779543817,9.804217597775278e-07,0.0005429062013035946,0.000541925779543817,-0.0003615941639298075,0.0003616122712288086,0.0003969512539095482,0.0005448513951999127,2496,0.16415530443191528,0.06871121017133984,1.0,2496,2496,579943936.0,579942126.6666666,583079232.0,579941014.2820513,583079232.0,583.079232,735,20.08976173400879,20.094018936157227,20.092546631689785,11,9,4,8,24,N24_A12_graph_pointer_policy_diverse_02,J2D_N24_N24_A12_graph_pointer_policy_diverse_02,PASS_ODB_EXTRACTED,0.0005429062013035946,0.16415530443191528,583079232.0,surface_t_proxy_max_tensile_pa,N24,A12,graph_pointer_policy_diverse_02,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23,11,12,10,13]",11,0.7142857142857143,0.9129891219318784,9,0.5714285714285714,-0.15514813154210688,4,0.21428571428571427,-0.6539570774441164,8.0,11-09-04,False,good_surfaceT_weak_u2,11
N24_A13_graph_pointer_policy_anti_odd_even_novelty,N24,N24_A13,A13,graph_pointer_proxy,J2D_N24_N24_A13_graph_pointer_policy_anti_odd_even_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A13_graph_pointer_policy_anti_odd_even_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A13_graph_pointer_policy_anti_odd_even_novelty\J2D_N24_N24_A13_graph_pointer_policy_anti_odd_even_novelty.odb,189415028,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A13_graph_pointer_policy_anti_odd_even_novelty\scan_order_N24_A13_graph_pointer_policy_anti_odd_even_novelty.json,"[1,22,3,20,5,18,7,16,9,14,11,12,13,10,15,8,17,6,19,4,21,2,23,0]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.0002290780539624393,2.584595677035395e-06,0.0002316626496394747,0.0002290780539624393,-0.0001454722511084583,0.0001455228429498285,0.00016005374515387958,0.00023594506268900751,2496,0.16216421127319336,0.06899044691519333,1.0,2496,2496,579944256.0,579942465.3589743,581204672.0,579941959.6923077,581204672.0,581.204672,735,20.0892276763916,20.093486785888672,20.092008437591346,5,5,1,12,24,N24_A13_graph_pointer_policy_anti_odd_even_novelty,J2D_N24_N24_A13_graph_pointer_policy_anti_odd_even_novelty,PASS_ODB_EXTRACTED,0.0002316626496394747,0.16216421127319336,581204672.0,surface_t_proxy_max_tensile_pa,N24,A13,graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[1,22,3,20,5,18,7,16,9,14,11,12,13,10,15,8,17,6,19,4,21,2,23,0]",5,0.2857142857142857,-0.738833232469569,5,0.2857142857142857,-0.34750087007665414,1,0.0,-1.3398572609654547,3.6666666666666665,05-05-01,True,none,5
N24_A14_graph_pointer_policy_u2first_proxy,N24,N24_A14,A14,graph_pointer_proxy,J2D_N24_N24_A14_graph_pointer_policy_u2first_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A14_graph_pointer_policy_u2first_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A14_graph_pointer_policy_u2first_proxy\J2D_N24_N24_A14_graph_pointer_policy_u2first_proxy.odb,193776668,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A14_graph_pointer_policy_u2first_proxy\scan_order_N24_A14_graph_pointer_policy_u2first_proxy.json,"[0,11,2,12,4,10,6,13,8,9,14,15,16,7,18,20,22,17,1,5,3,19,21,23]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     37: Step Time =    1200.,735,-0.0003700878005474806,3.488057473077788e-06,0.00037357585802055837,0.0003700878005474806,-0.00022147771904502595,0.00022153198521641492,0.00024923505264618943,0.0003750297953853031,2496,0.1622905135154724,0.0669942148662626,1.0,2496,2496,579944640.0,579942848.7435898,583235840.0,579940516.0,583235840.0,583.23584,735,20.088613510131836,20.09286880493164,20.091394857808847,8,6,5,15,24,N24_A14_graph_pointer_policy_u2first_proxy,J2D_N24_N24_A14_graph_pointer_policy_u2first_proxy,PASS_ODB_EXTRACTED,0.00037357585802055837,0.1622905135154724,583235840.0,surface_t_proxy_max_tensile_pa,N24,A14,graph_pointer_policy_u2first_proxy,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[0,11,2,12,4,10,6,13,8,9,14,15,16,7,18,20,22,17,1,5,3,19,21,23]",8,0.5,0.014324250586258283,6,0.35714285714285715,-0.3352992399926935,5,0.2857142857142857,-0.5966543205620161,6.333333333333333,08-06-05,True,none,8
N24_A15_graph_pointer_policy_balanced_dispersion_proxy,N24,N24_A15,A15,graph_pointer_proxy,J2D_N24_N24_A15_graph_pointer_policy_balanced_dispersion_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A15_graph_pointer_policy_balanced_dispersion_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A15_graph_pointer_policy_balanced_dispersion_proxy\J2D_N24_N24_A15_graph_pointer_policy_balanced_dispersion_proxy.odb,191811420,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A15_graph_pointer_policy_balanced_dispersion_proxy\scan_order_N24_A15_graph_pointer_policy_balanced_dispersion_proxy.json,"[0,11,23,12,10,17,13,5,9,8,14,20,15,2,7,1,16,3,6,4,18,19,21,22]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.0004381008038762957,2.9458485641953303e-06,0.000441046652440491,0.0004381008038762957,-0.0002706717534631,0.00027072853150042844,0.00030194020165718336,0.0004423077014638986,2496,0.1661432981491089,0.06644011627679738,1.0,2496,2496,579944128.0,579942308.051282,583990144.0,579939710.2564102,583990144.0,583.990144,735,20.089458465576172,20.093740463256836,20.092257462066858,9,11,8,10,24,N24_A15_graph_pointer_policy_balanced_dispersion_proxy,J2D_N24_N24_A15_graph_pointer_policy_balanced_dispersion_proxy,PASS_ODB_EXTRACTED,0.000441046652440491,0.1661432981491089,583990144.0,surface_t_proxy_max_tensile_pa,N24,A15,graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[0,11,23,12,10,17,13,5,9,8,14,20,15,2,7,1,16,3,6,4,18,19,21,22]",9,0.5714285714285714,0.37240320803351423,11,0.7142857142857143,0.036905180487312554,8,0.5,-0.32065501830928494,9.333333333333334,09-11-08,False,none,9
N40_A01_raster_left_to_right,N40,N40_A01,A01,raster,J2D_N40_N40_A01_raster_left_to_right,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A01_raster_left_to_right,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A01_raster_left_to_right\J2D_N40_N40_A01_raster_left_to_right.odb,498959268,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A01_raster_left_to_right\scan_order_N40_A01_raster_left_to_right.json,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,1183,-0.0015270577277988195,1.611226987265318e-39,0.0015270577277988195,0.0015270577277988195,-0.0009927040033218795,0.0009927040033218795,0.0010967758289637931,0.0015280197257923147,4032,0.20001305639743805,0.08003474545567149,1.0,4032,4032,579928512.0,579924488.5873016,585953088.0,579922568.8412699,585953088.0,585.953088,1183,20.11441993713379,20.123741149902344,20.12075879184855,8,14,8,15,40,N40_A01_raster_left_to_right,J2D_N40_N40_A01_raster_left_to_right,PASS_ODB_EXTRACTED,0.0015270577277988195,0.20001305639743805,585953088.0,surface_t_proxy_max_tensile_pa,N40,A01,raster_left_to_right,raster,engineering_baseline,engineering_baseline,False,False,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]",8,0.5,0.3756846603931606,14,0.9285714285714286,2.0602119202364557,8,0.5,-0.42997243712859995,10.0,08-14-08,False,none,8
N40_A02_odd_even_interlaced,N40,N40_A02,A02,odd_even,J2D_N40_N40_A02_odd_even_interlaced,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A02_odd_even_interlaced,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A02_odd_even_interlaced\J2D_N40_N40_A02_odd_even_interlaced.odb,484783868,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A02_odd_even_interlaced\scan_order_N40_A02_odd_even_interlaced.json,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,1183,-1.7478807421866804e-05,0.00014209006621968,0.00015956887364154682,0.00014209006621968,7.965000757364998e-05,8.111611004458923e-05,9.434021855377337e-05,0.0001750154724598449,4032,0.15780819952487946,0.07119376022167252,1.0,4032,4032,579927744.0,579923914.0158731,587307392.0,579921128.8730159,587307392.0,587.307392,1183,20.115644454956055,20.12462615966797,20.121675746076104,2,4,9,14,40,N40_A02_odd_even_interlaced,J2D_N40_N40_A02_odd_even_interlaced,PASS_ODB_EXTRACTED,0.00015956887364154682,0.15780819952487946,587307392.0,surface_t_proxy_max_tensile_pa,N40,A02,odd_even_interlaced,odd_even,engineering_baseline,engineering_baseline,False,False,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",2,0.07142857142857142,-1.7590212194218318,4,0.21428571428571427,-0.9325640054367221,9,0.5714285714285714,-0.11495651980851025,5.0,02-04-09,True,good_u2_weak_surfaceT,2
N40_A03_greedy_maximin_distance,N40,N40_A03,A03,maximin,J2D_N40_N40_A03_greedy_maximin_distance,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A03_greedy_maximin_distance,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A03_greedy_maximin_distance\J2D_N40_N40_A03_greedy_maximin_distance.odb,457882184,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A03_greedy_maximin_distance\scan_order_N40_A03_greedy_maximin_distance.json,"[0,39,19,29,9,14,24,34,4,2,6,11,16,21,26,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,1183,-0.0006812339997850358,2.6311938654544065e-06,0.0006838651936504903,0.0006812339997850358,-0.00043714650741694664,0.00043717709008759035,0.0004820363871658766,0.0006866906438133361,4032,0.16065658628940582,0.07021355247568517,1.0,4032,4032,579926656.0,579922765.9365079,585288896.0,579921402.0,585288896.0,585.288896,1183,20.117313385009766,20.12652015686035,20.123512766266515,4,5,5,11,40,N40_A03_greedy_maximin_distance,J2D_N40_N40_A03_greedy_maximin_distance,PASS_ODB_EXTRACTED,0.0006838651936504903,0.16065658628940582,585288896.0,surface_t_proxy_max_tensile_pa,N40,A03,greedy_maximin_distance,maximin,engineering_baseline,engineering_baseline,False,False,"[0,39,19,29,9,14,24,34,4,2,6,11,16,21,26,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]",4,0.21428571428571427,-0.9405732783757726,5,0.2857142857142857,-0.7305829073460123,5,0.2857142857142857,-0.5844658537888661,4.666666666666667,04-05-05,True,none,4
N40_A04_method_c_u2_first_engineering,N40,N40_A04,A04,method_c,J2D_N40_N40_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A04_method_c_u2_first_engineering\J2D_N40_N40_A04_method_c_u2_first_engineering.odb,484251016,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A04_method_c_u2_first_engineering\scan_order_N40_A04_method_c_u2_first_engineering.json,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,1183,-9.702921670395881e-05,1.3789782315143384e-05,0.0001108189990191022,9.702921670395881e-05,-3.044208199605808e-05,3.221795109970141e-05,4.136351184326792e-05,0.00015537893857502322,4032,0.15395095944404602,0.0702092641089592,1.0,4032,4032,579926528.0,579922630.2857143,582221504.0,579921916.5079365,582221504.0,582.221504,1183,20.117605209350586,20.12674903869629,20.123728219271715,1,1,2,10,40,N40_A04_method_c_u2_first_engineering,J2D_N40_N40_A04_method_c_u2_first_engineering,PASS_ODB_EXTRACTED,0.0001108189990191022,0.15395095944404602,582221504.0,surface_t_proxy_max_tensile_pa,N40,A04,method_c_u2_first_engineering,method_c,engineering_baseline,engineering_baseline,False,False,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",1,0.0,-1.8351217621651277,1,0.0,-1.20608359794044,2,0.07142857142857142,-1.297952120284649,1.3333333333333333,01-01-02,True,none,1
N40_A05_center_out,N40,N40_A05,A05,center_out,J2D_N40_N40_A05_center_out,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A05_center_out,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A05_center_out\J2D_N40_N40_A05_center_out.odb,488503600,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A05_center_out\scan_order_N40_A05_center_out.json,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,1183,-0.001834161696024239,1.6137759491719248e-39,0.001834161696024239,0.001834161696024239,-0.0012282090643989754,0.0012282090643989754,0.0013464933488567215,0.0018349767401061733,4032,0.17962194979190826,0.0711986552157055,1.0,4032,4032,579925632.0,579921963.9047619,588607232.0,579913157.968254,588607232.0,588.607232,1183,20.118980407714844,20.12778091430664,20.12479364841748,12,13,11,5,40,N40_A05_center_out,J2D_N40_N40_A05_center_out,PASS_ODB_EXTRACTED,0.001834161696024239,0.17962194979190826,588607232.0,surface_t_proxy_max_tensile_pa,N40,A05,center_out,center_out,engineering_baseline,engineering_baseline,False,False,"[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]",12,0.7857142857142857,0.8550864812506509,13,0.8571428571428571,0.6142642860307894,11,0.7142857142857143,0.187390877798929,12.0,12-13-11,False,none,12
N40_A06_edge_in_alternating,N40,N40_A06,A06,edge_in,J2D_N40_N40_A06_edge_in_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A06_edge_in_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A06_edge_in_alternating\J2D_N40_N40_A06_edge_in_alternating.odb,485071784,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A06_edge_in_alternating\scan_order_N40_A06_edge_in_alternating.json,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     37: Step Time =    1200.,1183,-0.0016398808220401406,1.0869450396929844e-38,0.0016398808220401406,0.0016398808220401406,-0.00111482258763753,0.00111482258763753,0.0012200215513338815,0.001640854502579441,4032,0.20056912302970886,0.06963220379792989,1.0,4032,4032,579926400.0,579922797.9047619,595556480.0,579887507.0634921,595556480.0,595.55648,1183,20.117713928222656,20.126434326171875,20.12346178056422,9,15,14,9,40,N40_A06_edge_in_alternating,J2D_N40_N40_A06_edge_in_alternating,PASS_ODB_EXTRACTED,0.0016398808220401406,0.20056912302970886,595556480.0,surface_t_proxy_max_tensile_pa,N40,A06,edge_in_alternating,edge_in,engineering_baseline,engineering_baseline,False,False,"[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]",9,0.5714285714285714,0.5518061124427946,15,1.0,2.099642994132889,14,0.9285714285714286,1.8038106280210346,12.666666666666666,09-15-14,False,none,9
N40_A07_regular_jump_coprime,N40,N40_A07,A07,regular_jump,J2D_N40_N40_A07_regular_jump_coprime,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A07_regular_jump_coprime,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A07_regular_jump_coprime\J2D_N40_N40_A07_regular_jump_coprime.odb,444711236,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N40\N40_A07_regular_jump_coprime\scan_order_N40_A07_regular_jump_coprime.json,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,1183,-0.002076672622933984,1.6815525519959232e-39,0.002076672622933984,0.002076672622933984,-0.001372187806811103,0.001372187806811103,0.001509114890068713,0.0020771370143807836,4032,0.1631038337945938,0.06482254209261136,1.0,4032,4032,579924032.0,579920251.6666666,595582528.0,579903791.968254,595582528.0,595.582528,1183,20.121471405029297,20.13062286376953,20.127532805816056,15,6,15,1,40,N40_A07_regular_jump_coprime,J2D_N40_N40_A07_regular_jump_coprime,PASS_ODB_EXTRACTED,0.002076672622933984,0.1631038337945938,595582528.0,surface_t_proxy_max_tensile_pa,N40,A07,regular_jump_coprime,regular_jump,engineering_baseline,engineering_baseline,False,False,"[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",15,1.0,1.2336559299301042,6,0.35714285714285715,-0.5570468747560657,15,1.0,1.809869485274911,12.0,15-06-15,False,none,15
