n,strategy_name,job_name,strategy_id,strategy_family,candidate_group,policy_source,trained_policy_used,teacher_validated,u2_range,peeq_max,surfaceT_proxy,u2_rank_within_n,peeq_rank_within_n,surfaceT_rank_within_n,u2_percentile_within_n,peeq_percentile_within_n,surfaceT_percentile_within_n,u2_z_within_n,peeq_z_within_n,surfaceT_z_within_n,simple_mean_rank,constrained_rank_within_n,scan_order_compact,scan_order_json,order_length,scan_order_valid,pareto_overall_u2_peeq,pareto_overall_u2_peeq_surfaceT,pareto_within_n_u2_peeq,pareto_within_n_u2_peeq_surfaceT,u2_score_minmax,peeq_score_minmax,surfaceT_score_minmax,u2_score_rank,peeq_score_rank,surfaceT_score_rank,u2_score_z,peeq_score_z,surfaceT_score_z,u2_score_percentile,peeq_score_percentile,surfaceT_score_percentile,reward_v01_u2_primary,reward_v02_safety_weighted,reward_v03_surfaceT_aware,reward_v04_penalized,lexicographic_rank_within_n,reward_v05_lexicographic,reward_mean_all,reward_std_all,reward_consensus_rank_within_n,reward_uncertainty_flag,feature_n,feature_strategy_name,feature_strategy_family,feature_candidate_group,first_track,last_track,center_track_index,first_track_norm,last_track_norm,mean_jump,median_jump,max_jump,min_jump,std_jump,total_jump,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,jump_entropy,running_center_distance_mean,early_center_bias,late_center_bias,edge_early_count,center_early_count,odd_even_transition_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,is_raster_like,is_center_out_like,is_edge_in_like,is_odd_even_like,is_regular_jump_like,is_block_interleaved_like,target_u2_score_rank,target_peeq_score_rank,target_surfaceT_score_rank,target_reward_v01_u2_primary,target_reward_v02_safety_weighted,target_reward_v04_penalized,target_reward_v05_lexicographic,target_reward_mean_all
40,N40_A03_greedy_maximin_distance,J2D_N40_N40_A03_greedy_maximin_distance,N40_A03,maximin,engineering_baseline,engineering_baseline,False,True,0.0006838651936504903,0.16065658628940582,585288896.0,4.0,5.0,5.0,0.21428571428571427,0.2857142857142857,0.2857142857142857,-0.9405732783757726,-0.7305829073460123,-0.5844658537888661,4.666666666666667,4.0,"0,39,19,29,9,14,24,34,4,2,6,11,16,21,26,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38","[0,39,19,29,9,14,24,34,4,2,6,11,16,21,26,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]",40,True,False,False,False,False,0.7085000695574677,0.8561584942521828,0.7331279115349202,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.9405732783757726,0.7305829073460123,0.5844658537888661,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.7642857142857142,0.7571428571428571,0.7535714285714287,0.7607142857142857,4,0.7857142857142857,0.7642857142857142,0.01129384878631562,4,False,40,N40_A03_greedy_maximin_distance,maximin,engineering_baseline,0,38,19.5,0.0,0.9743589743589743,6.461538461538462,2,39,1,9.309069616256803,252,0.16568047337278108,1.0,7,5,2.46340590063225,0.5128205128205129,0.6,0.5794871794871794,6,4,16,0.41025641025641024,0.7894736842105263,8,0.14125000000000001,0.975,False,False,False,False,False,False,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.7642857142857142,0.7571428571428571,0.7607142857142857,0.7857142857142857,0.7642857142857142
40,N40_A04_method_c_u2_first_engineering,J2D_N40_N40_A04_method_c_u2_first_engineering,N40_A04,method_c,engineering_baseline,engineering_baseline,False,True,0.0001108189990191022,0.15395095944404602,582221504.0,1.0,1.0,2.0,0.0,0.0,0.07142857142857142,-1.8351217621651277,-1.20608359794044,-1.297952120284649,1.3333333333333333,1.0,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39","[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",40,True,False,False,True,True,1.0,1.0,0.951592170876902,1.0,1.0,0.9285714285714286,1.8351217621651277,1.20608359794044,1.297952120284649,1.0,1.0,0.9285714285714286,0.9928571428571428,0.9928571428571428,0.9857142857142858,0.9928571428571429,1,1.0,0.9928571428571429,0.00451753951452624,1,False,40,N40_A04_method_c_u2_first_engineering,method_c,engineering_baseline,0,39,19.5,0.0,1.0,2.8974358974358974,2,20,2,3.861678071504944,113,0.07429322813938198,0.5128205128205128,0,1,0.34310030788093704,0.5128205128205129,0.5384615384615385,0.5384615384615385,5,5,1,0.02564102564102564,0.9473684210526315,2,0.26187499999999997,0.975,False,False,False,False,False,False,1.0,1.0,0.9285714285714286,0.9928571428571428,0.9928571428571428,0.9928571428571429,1.0,0.9928571428571429
40,N40_A05_center_out,J2D_N40_N40_A05_center_out,N40_A05,center_out,engineering_baseline,engineering_baseline,False,True,0.001834161696024239,0.17962194979190826,588607232.0,12.0,13.0,11.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.8550864812506509,0.6142642860307894,0.187390877798929,12.0,12.0,"19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39","[19,20,18,21,17,22,16,23,15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39]",40,True,False,False,False,False,0.12336163993064675,0.44933501508074813,0.49679104409579466,0.2142857142857143,0.1428571428571429,0.2857142857142857,-0.8550864812506509,-0.6142642860307894,-0.187390877798929,0.2142857142857143,0.1428571428571429,0.2857142857142857,0.20714285714285716,0.20000000000000004,0.21071428571428572,0.0,12,0.2142857142857143,0.16642857142857143,0.0833482979760847,13,False,40,N40_A05_center_out,center_out,engineering_baseline,19,39,19.5,0.48717948717948717,1.0,20.0,20,39,1,11.254628677422755,780,0.5128205128205128,1.0,1,20,5.285402218862247,0.5128205128205129,0.12820512820512822,0.8974358974358975,0,10,20,0.5128205128205128,0.0,38,0.25,0.5,False,True,False,False,False,False,0.2142857142857143,0.1428571428571429,0.2857142857142857,0.20714285714285716,0.20000000000000004,0.0,0.2142857142857143,0.16642857142857143
40,N40_A06_edge_in_alternating,J2D_N40_N40_A06_edge_in_alternating,N40_A06,edge_in,engineering_baseline,engineering_baseline,False,True,0.0016398808220401406,0.20056912302970886,595556480.0,9.0,15.0,14.0,0.5714285714285714,1.0,0.9285714285714286,0.5518061124427946,2.099642994132889,1.8038106280210346,12.666666666666666,9.0,"0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20","[0,39,1,38,2,37,3,36,4,35,5,34,6,33,7,32,8,31,9,30,10,29,11,28,12,27,13,26,14,25,15,24,16,23,17,22,18,21,19,20]",40,True,False,False,False,False,0.2221893815389968,0.0,0.0018551776321187319,0.4285714285714286,0.0,0.0714285714285714,-0.5518061124427946,-2.099642994132889,-1.8038106280210346,0.4285714285714286,0.0,0.0714285714285714,0.3071428571428571,0.2642857142857143,0.25,0.08571428571428569,9,0.4285714285714286,0.2671428571428571,0.11034269438472868,11,True,40,N40_A06_edge_in_alternating,edge_in,engineering_baseline,0,20,19.5,0.0,0.5128205128205128,20.0,20,39,1,11.254628677422755,780,0.5128205128205128,1.0,1,20,5.285402218862247,0.5128205128205129,0.8974358974358975,0.12820512820512822,10,0,20,0.5128205128205128,0.0,38,0.4875,0.975,False,False,True,False,False,False,0.4285714285714286,0.0,0.0714285714285714,0.3071428571428571,0.2642857142857143,0.08571428571428569,0.4285714285714286,0.2671428571428571
40,N40_A07_regular_jump_coprime,J2D_N40_N40_A07_regular_jump_coprime,N40_A07,regular_jump,engineering_baseline,engineering_baseline,False,True,0.002076672622933984,0.1631038337945938,595582528.0,15.0,6.0,15.0,1.0,0.35714285714285715,1.0,1.2336559299301042,-0.5570468747560657,1.809869485274911,12.0,15.0,"0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27","[0,13,26,39,12,25,38,11,24,37,10,23,36,9,22,35,8,21,34,7,20,33,6,19,32,5,18,31,4,17,30,3,16,29,2,15,28,1,14,27]",40,True,False,False,False,False,0.0,0.8036629149123603,0.0,0.0,0.6428571428571428,0.0,-1.2336559299301042,0.5570468747560657,-1.809869485274911,0.0,0.6428571428571428,0.0,0.12857142857142856,0.19285714285714284,0.1607142857142857,0.0,15,0.0,0.09642857142857142,0.0813157112614726,15,False,40,N40_A07_regular_jump_coprime,regular_jump,engineering_baseline,0,27,19.5,0.0,0.6923076923076923,17.307692307692307,13,27,13,6.461538461538462,675,0.4437869822485207,0.6923076923076923,0,12,0.8904916402194913,0.5128205128205129,0.5846153846153845,0.5230769230769231,4,6,39,1.0,0.3684210526315789,24,0.195,0.975,False,False,False,False,True,False,0.0,0.6428571428571428,0.0,0.12857142857142856,0.19285714285714284,0.0,0.0,0.09642857142857142
40,N40_A08_block_interleaved_quarters,J2D_N40_N40_A08_block_interleaved_quarters,N40_A08,block_interleaved,engineering_baseline,engineering_baseline,False,True,0.0020561176352202892,0.1575537621974945,594139136.0,14.0,3.0,13.0,0.9285714285714286,0.14285714285714285,0.8571428571428571,1.2015687556920447,-0.9506063343158281,1.4741313829489349,10.0,14.0,"0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39","[0,10,20,30,1,11,21,31,2,12,22,32,3,13,23,33,4,14,24,34,5,15,25,35,6,16,26,36,7,17,27,37,8,18,28,38,9,19,29,39]",40,True,False,False,False,False,0.010456011304015855,0.9227167593843935,0.10280054333457922,0.0714285714285714,0.8571428571428572,0.1428571428571429,-1.2015687556920447,0.9506063343158281,-1.4741313829489349,0.0714285714285714,0.8571428571428572,0.1428571428571429,0.2357142857142857,0.3142857142857143,0.28214285714285714,0.025000000000000022,14,0.0714285714285714,0.18571428571428572,0.11594773629105662,12,True,40,N40_A08_block_interleaved_quarters,block_interleaved,engineering_baseline,0,39,19.5,0.0,1.0,14.384615384615385,10,29,10,8.00517584046012,561,0.368836291913215,0.7435897435897436,0,9,0.7793498372920852,0.5128205128205129,0.5384615384615385,0.5384615384615385,5,5,9,0.23076923076923078,0.5263157894736842,18,0.166875,0.975,False,False,False,False,False,True,0.0714285714285714,0.8571428571428572,0.1428571428571429,0.2357142857142857,0.3142857142857143,0.025000000000000022,0.0714285714285714,0.18571428571428572
40,N40_A09_center_edge_alternating,J2D_N40_N40_A09_center_edge_alternating,N40_A09,center_edge,engineering_baseline,engineering_baseline,False,True,0.0018988421652466059,0.177616149187088,588119552.0,13.0,11.0,10.0,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.9560553319571294,0.47203156196462126,0.07395477884429151,11.333333333333334,13.0,"19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30","[19,0,20,39,18,1,21,38,17,2,22,37,16,3,23,36,15,4,24,35,14,5,25,34,13,6,26,33,12,7,27,32,11,8,28,31,10,9,29,30]",40,True,False,False,False,False,0.09045966369217207,0.49236117592757145,0.5315243452180176,0.1428571428571429,0.2857142857142857,0.3571428571428571,-0.9560553319571294,-0.47203156196462126,-0.07395477884429151,0.1428571428571429,0.2857142857142857,0.3571428571428571,0.1928571428571429,0.20714285714285713,0.22142857142857145,0.0,13,0.1428571428571429,0.15285714285714286,0.08088792952509752,14,False,40,N40_A09_center_edge_alternating,center_edge,engineering_baseline,19,30,19.5,0.48717948717948717,0.7692307692307693,15.102564102564102,19,21,1,6.667159745079135,589,0.38724523339907957,0.5384615384615384,2,19,3.189284117276238,0.5128205128205129,0.5128205128205128,0.5128205128205129,5,5,29,0.7435897435897436,0.5,19,0.25625,0.5,False,False,False,False,False,False,0.1428571428571429,0.2857142857142857,0.3571428571428571,0.1928571428571429,0.20714285714285713,0.0,0.1428571428571429,0.15285714285714286
40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,J2D_N40_N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,N40_A10,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0007608353594150685,0.15650783479213715,585921600.0,5.0,2.0,6.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,-0.8204197100827159,-1.0247737783189512,-0.4372966576910254,4.333333333333333,5.0,"0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37","[0,39,2,19,4,29,6,9,8,14,10,24,12,34,16,18,20,11,22,21,26,28,31,30,36,32,1,3,5,38,7,13,15,17,23,25,27,33,35,37]",40,True,False,False,False,False,0.669346510600572,0.9451528084457304,0.6880657835960362,0.7142857142857143,0.9285714285714286,0.6428571428571428,0.8204197100827159,1.0247737783189512,0.4372966576910254,0.7142857142857143,0.9285714285714286,0.6428571428571428,0.75,0.7714285714285714,0.7535714285714286,0.7607142857142857,5,0.7142857142857143,0.75,0.01929893726586611,5,False,40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,graph_pointer_proxy,proxy_fallback_policy,0,37,19.5,0.0,0.9487179487179487,10.538461538461538,6,39,1,11.197174904334767,411,0.2702169625246548,1.0,3,8,3.7362156603594134,0.5128205128205129,0.6307692307692307,0.4564102564102564,7,3,17,0.4358974358974359,0.3684210526315789,24,0.184375,0.975,False,False,False,False,False,False,0.7142857142857143,0.9285714285714286,0.6428571428571428,0.75,0.7714285714285714,0.7607142857142857,0.7142857142857143,0.75
40,N40_A11_graph_pointer_policy_diverse_01,J2D_N40_N40_A11_graph_pointer_policy_diverse_01,N40_A11,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.001706571551039815,0.1783028244972229,591114368.0,10.0,12.0,12.0,0.6428571428571429,0.7857142857142857,0.7857142857142857,0.655913060658096,0.5207241885770348,0.7705596101413132,11.333333333333334,10.0,"0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16","[0,13,39,26,1,38,12,2,25,37,3,11,36,24,4,35,10,5,23,34,6,9,33,22,7,32,8,21,31,30,20,29,19,28,27,18,14,17,15,16]",40,True,False,False,False,False,0.1882648165620462,0.47763139557333056,0.31822905746036667,0.3571428571428571,0.2142857142857143,0.2142857142857143,-0.655913060658096,-0.5207241885770348,-0.7705596101413132,0.3571428571428571,0.2142857142857143,0.2142857142857143,0.3142857142857142,0.29999999999999993,0.29285714285714287,0.1071428571428571,10,0.3571428571428571,0.27428571428571424,0.08649643144697487,10,True,40,N40_A11_graph_pointer_policy_diverse_01,graph_pointer_proxy,proxy_fallback_policy,0,16,19.5,0.0,0.41025641025641024,15.025641025641026,12,37,1,9.814921083286274,586,0.38527284681130836,0.9487179487179487,3,14,4.252974975106084,0.5128205128205129,0.7025641025641025,0.22564102564102564,6,4,22,0.5641025641025641,0.3684210526315789,24,0.24375,0.975,False,False,False,False,False,False,0.3571428571428571,0.2142857142857143,0.2142857142857143,0.3142857142857142,0.29999999999999993,0.1071428571428571,0.3571428571428571,0.27428571428571424
40,N40_A12_graph_pointer_policy_diverse_02,J2D_N40_N40_A12_graph_pointer_policy_diverse_02,N40_A12,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0017555009108036757,0.17297148704528809,584625472.0,11.0,9.0,3.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.7322937870281582,0.14267532026859886,-0.7387806309232193,7.666666666666667,11.0,"15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23","[15,24,14,25,13,26,12,27,11,28,10,29,9,30,8,31,7,32,6,33,5,34,4,35,3,36,2,37,1,38,0,39,19,20,18,21,17,22,16,23]",40,True,False,False,False,False,0.1633751914299263,0.591993203115111,0.7803779639539442,0.2857142857142857,0.4285714285714286,0.8571428571428572,-0.7322937870281582,-0.14267532026859886,0.7387806309232193,0.2857142857142857,0.4285714285714286,0.8571428571428572,0.37142857142857144,0.38571428571428573,0.4357142857142857,0.1785714285714286,11,0.2857142857142857,0.33142857142857146,0.09041852799112376,9,True,40,N40_A12_graph_pointer_policy_diverse_02,graph_pointer_proxy,proxy_fallback_policy,15,23,19.5,0.38461538461538464,0.5897435897435898,20.307692307692307,20,39,1,11.085110933957584,792,0.5207100591715976,1.0,1,21,5.234120167580196,0.5128205128205129,0.33333333333333337,0.28205128205128205,0,10,20,0.5128205128205128,0.0,38,0.215,0.6,False,False,False,False,False,False,0.2857142857142857,0.4285714285714286,0.8571428571428572,0.37142857142857144,0.38571428571428573,0.1785714285714286,0.2857142857142857,0.33142857142857146
40,N40_A13_graph_pointer_policy_anti_odd_even_novelty,J2D_N40_N40_A13_graph_pointer_policy_anti_odd_even_novelty,N40_A13,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0006711278786042385,0.1731724888086319,581541824.0,3.0,10.0,1.0,0.14285714285714285,0.6428571428571429,0.0,-0.96045674670506,0.15692849592015146,-1.4560481007174901,4.666666666666667,3.0,"1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0","[1,38,3,36,5,34,7,32,9,30,11,28,13,26,15,24,17,22,19,20,21,18,23,16,25,14,27,12,29,10,31,8,33,6,35,4,37,2,39,0]",40,True,False,False,False,True,0.7149793490375371,0.58768154113867,1.0,0.8571428571428572,0.3571428571428571,1.0,0.96045674670506,-0.15692849592015146,1.4560481007174901,0.8571428571428572,0.3571428571428571,1.0,0.7714285714285714,0.7214285714285714,0.7607142857142857,0.7464285714285714,3,0.8571428571428572,0.7714285714285715,0.04601463830973262,3,False,40,N40_A13_graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,proxy_fallback_policy,1,0,19.5,0.02564102564102564,0.0,19.512820512820515,19,39,1,11.265722449142695,761,0.5003287310979619,1.0,2,19,4.311043244503274,0.5128205128205129,0.7435897435897436,0.7948717948717949,10,0,39,1.0,0.02631578947368421,37,0.25,0.95,False,False,False,True,False,False,0.8571428571428572,0.3571428571428571,1.0,0.7714285714285714,0.7214285714285714,0.7464285714285714,0.8571428571428572,0.7714285714285715
40,N40_A14_graph_pointer_policy_u2first_proxy,J2D_N40_N40_A14_graph_pointer_policy_u2first_proxy,N40_A14,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0011768606042323881,0.1633206307888031,585949184.0,6.0,7.0,7.0,0.35714285714285715,0.42857142857142855,0.42857142857142855,-0.1709873336774996,-0.5416736482341264,-0.43088052138532346,6.666666666666667,6.0,"0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39","[0,19,2,20,4,18,6,21,8,17,10,22,12,16,14,23,15,24,25,13,26,28,30,27,32,11,34,36,38,29,1,9,3,5,7,31,33,35,37,39]",40,True,False,False,False,False,0.4577207619912581,0.7990124315484904,0.6861012097399104,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.1709873336774996,0.5416736482341264,0.43088052138532346,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.6214285714285713,0.6142857142857142,0.6107142857142858,0.6178571428571429,6,0.6428571428571428,0.6214285714285713,0.011293848786315614,6,False,40,N40_A14_graph_pointer_policy_u2first_proxy,graph_pointer_proxy,proxy_fallback_policy,0,39,19.5,0.0,1.0,9.41025641025641,9,28,1,7.2136549600720254,367,0.24128862590401054,0.717948717948718,1,4,3.880052595601383,0.5128205128205129,0.43076923076923074,0.7692307692307693,5,5,15,0.38461538461538464,0.3157894736842105,26,0.278125,0.975,False,False,False,False,False,False,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.6214285714285713,0.6142857142857142,0.6178571428571429,0.6428571428571428,0.6214285714285713
40,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,J2D_N40_N40_A15_graph_pointer_policy_balanced_dispersion_proxy,N40_A15,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.001238039828649562,0.16922278702259064,585095872.0,7.0,8.0,4.0,0.42857142857142855,0.5,0.21428571428571427,-0.07548406892413158,-0.12314762078238656,-0.6293639213016202,6.333333333333333,7.0,"0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38","[0,19,39,20,18,29,21,9,17,14,22,24,16,34,23,4,15,2,6,11,25,13,26,12,31,27,36,1,28,3,10,5,7,8,30,32,33,35,37,38]",40,True,False,False,False,False,0.42659981602004227,0.6724060665649776,0.7468753703518001,0.5714285714285714,0.5,0.7857142857142857,0.07548406892413158,0.12314762078238656,0.6293639213016202,0.5714285714285714,0.5,0.7857142857142857,0.5785714285714285,0.5714285714285714,0.5964285714285714,0.575,7,0.5714285714285714,0.5785714285714285,0.00931314629314665,7,False,40,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,proxy_fallback_policy,0,38,19.5,0.0,0.9743589743589743,10.717948717948717,9,35,1,8.221138226605845,418,0.27481919789612097,0.8974358974358975,3,5,3.9772086288967645,0.5128205128205129,0.3641025641025641,0.6974358974358974,3,7,20,0.5128205128205128,0.3684210526315789,24,0.179375,0.975,False,False,False,False,False,False,0.5714285714285714,0.5,0.7857142857142857,0.5785714285714285,0.5714285714285714,0.575,0.5714285714285714,0.5785714285714285
