final_expansion_batch,strategy_name,n,expected_case_dir,expected_job_name,expected_INP_path_placeholder,order_hash,selected_by_bucket,candidate_source,teacher_validated,abaqus_validated
final_expansion_batch05,PPOFINAL_N24_B140_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity,J2D_PPOFINAL_N24_B140_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity\J2D_PPOFINAL_N24_B140_baseline_proximity.inp,59c9eb57a42f582f,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N24_B141_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity,J2D_PPOFINAL_N24_B141_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity\J2D_PPOFINAL_N24_B141_baseline_proximity.inp,dad66d54b04ad6a1,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N24_B142_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity,J2D_PPOFINAL_N24_B142_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity\J2D_PPOFINAL_N24_B142_baseline_proximity.inp,2a46a71eef951480,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N24_B143_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity,J2D_PPOFINAL_N24_B143_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity\J2D_PPOFINAL_N24_B143_baseline_proximity.inp,89c07a565a906e8d,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N24_B144_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity,J2D_PPOFINAL_N24_B144_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity\J2D_PPOFINAL_N24_B144_baseline_proximity.inp,52a7ce5fadecac65,baseline_proximity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B145_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality,J2D_PPOFINAL_N40_B145_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality\J2D_PPOFINAL_N40_B145_quality.inp,de85307460f4c766,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B146_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality,J2D_PPOFINAL_N40_B146_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality\J2D_PPOFINAL_N40_B146_quality.inp,dc97a259ffd0da41,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B147_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality,J2D_PPOFINAL_N40_B147_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality\J2D_PPOFINAL_N40_B147_quality.inp,50eead2e9fe64fb2,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B148_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality,J2D_PPOFINAL_N40_B148_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality\J2D_PPOFINAL_N40_B148_quality.inp,3b9411f7a1944cd1,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B149_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B149_quality,J2D_PPOFINAL_N40_B149_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B149_quality\J2D_PPOFINAL_N40_B149_quality.inp,b3b84e349046b17e,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B150_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B150_quality,J2D_PPOFINAL_N40_B150_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B150_quality\J2D_PPOFINAL_N40_B150_quality.inp,8f7702c18f2e6e7a,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B151_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B151_quality,J2D_PPOFINAL_N40_B151_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B151_quality\J2D_PPOFINAL_N40_B151_quality.inp,3a401243f6921b37,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B152_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B152_quality,J2D_PPOFINAL_N40_B152_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B152_quality\J2D_PPOFINAL_N40_B152_quality.inp,a218445583a4142f,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B153_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B153_quality,J2D_PPOFINAL_N40_B153_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B153_quality\J2D_PPOFINAL_N40_B153_quality.inp,c1aac2712d53a1d5,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B154_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B154_quality,J2D_PPOFINAL_N40_B154_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B154_quality\J2D_PPOFINAL_N40_B154_quality.inp,de9f263ee12ac476,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B155_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B155_quality,J2D_PPOFINAL_N40_B155_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B155_quality\J2D_PPOFINAL_N40_B155_quality.inp,e11b824b201d1789,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B156_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B156_quality,J2D_PPOFINAL_N40_B156_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B156_quality\J2D_PPOFINAL_N40_B156_quality.inp,f099da38d842c023,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B157_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B157_quality,J2D_PPOFINAL_N40_B157_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B157_quality\J2D_PPOFINAL_N40_B157_quality.inp,e2e0c106674c83a8,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B158_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B158_quality,J2D_PPOFINAL_N40_B158_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B158_quality\J2D_PPOFINAL_N40_B158_quality.inp,0aacacd7d8684024,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B159_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B159_quality,J2D_PPOFINAL_N40_B159_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B159_quality\J2D_PPOFINAL_N40_B159_quality.inp,bc63a0c4a7b49410,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch05,PPOFINAL_N40_B160_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B160_quality,J2D_PPOFINAL_N40_B160_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B160_quality\J2D_PPOFINAL_N40_B160_quality.inp,d58fa39e9889ff42,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B161_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B161_quality,J2D_PPOFINAL_N40_B161_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B161_quality\J2D_PPOFINAL_N40_B161_quality.inp,8020d9fd9cf8a782,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B162_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B162_quality,J2D_PPOFINAL_N40_B162_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B162_quality\J2D_PPOFINAL_N40_B162_quality.inp,e728f0d02385a6bb,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B163_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B163_quality,J2D_PPOFINAL_N40_B163_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B163_quality\J2D_PPOFINAL_N40_B163_quality.inp,3baa9f9003b49574,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B164_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B164_quality,J2D_PPOFINAL_N40_B164_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B164_quality\J2D_PPOFINAL_N40_B164_quality.inp,839c1378137cdc95,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B165_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B165_quality,J2D_PPOFINAL_N40_B165_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B165_quality\J2D_PPOFINAL_N40_B165_quality.inp,a7300b5132e6ac16,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B166_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B166_quality,J2D_PPOFINAL_N40_B166_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B166_quality\J2D_PPOFINAL_N40_B166_quality.inp,8e1d427aff29b4c6,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B167_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B167_quality,J2D_PPOFINAL_N40_B167_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B167_quality\J2D_PPOFINAL_N40_B167_quality.inp,0ee3bbe912acab5c,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B168_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B168_quality,J2D_PPOFINAL_N40_B168_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B168_quality\J2D_PPOFINAL_N40_B168_quality.inp,f322f2bc37a98819,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B169_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B169_quality,J2D_PPOFINAL_N40_B169_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B169_quality\J2D_PPOFINAL_N40_B169_quality.inp,4e1263aaad58d90a,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B170_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B170_quality,J2D_PPOFINAL_N40_B170_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B170_quality\J2D_PPOFINAL_N40_B170_quality.inp,4c92eb7f2b49750b,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B171_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B171_quality,J2D_PPOFINAL_N40_B171_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B171_quality\J2D_PPOFINAL_N40_B171_quality.inp,0927ef6e1766632e,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B172_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B172_quality,J2D_PPOFINAL_N40_B172_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B172_quality\J2D_PPOFINAL_N40_B172_quality.inp,970a10067d003fe4,quality,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B173_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B173_diversity,J2D_PPOFINAL_N40_B173_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B173_diversity\J2D_PPOFINAL_N40_B173_diversity.inp,9b0687163d0791ce,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B174_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B174_diversity,J2D_PPOFINAL_N40_B174_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B174_diversity\J2D_PPOFINAL_N40_B174_diversity.inp,f73ead5369df6a34,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B175_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B175_diversity,J2D_PPOFINAL_N40_B175_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B175_diversity\J2D_PPOFINAL_N40_B175_diversity.inp,90be9a2193fe4791,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B176_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B176_diversity,J2D_PPOFINAL_N40_B176_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B176_diversity\J2D_PPOFINAL_N40_B176_diversity.inp,c96e1f5dc2354af0,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B177_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B177_diversity,J2D_PPOFINAL_N40_B177_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B177_diversity\J2D_PPOFINAL_N40_B177_diversity.inp,a8e991ca972d20bb,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B178_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B178_diversity,J2D_PPOFINAL_N40_B178_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B178_diversity\J2D_PPOFINAL_N40_B178_diversity.inp,3f14ea35f15a3b84,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B179_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B179_diversity,J2D_PPOFINAL_N40_B179_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B179_diversity\J2D_PPOFINAL_N40_B179_diversity.inp,1684aa149d321522,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B180_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B180_diversity,J2D_PPOFINAL_N40_B180_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B180_diversity\J2D_PPOFINAL_N40_B180_diversity.inp,a8ce7c8bbddd45fa,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B181_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B181_diversity,J2D_PPOFINAL_N40_B181_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B181_diversity\J2D_PPOFINAL_N40_B181_diversity.inp,e3431db23a184d36,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B182_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B182_diversity,J2D_PPOFINAL_N40_B182_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B182_diversity\J2D_PPOFINAL_N40_B182_diversity.inp,9a9c393ac14717c2,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B183_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B183_diversity,J2D_PPOFINAL_N40_B183_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B183_diversity\J2D_PPOFINAL_N40_B183_diversity.inp,de023060e31bde5b,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B184_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity,J2D_PPOFINAL_N40_B184_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity\J2D_PPOFINAL_N40_B184_diversity.inp,bbee4769741c7b36,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B185_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity,J2D_PPOFINAL_N40_B185_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity\J2D_PPOFINAL_N40_B185_diversity.inp,a9683d7b936e665f,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B186_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity,J2D_PPOFINAL_N40_B186_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity\J2D_PPOFINAL_N40_B186_diversity.inp,aa4779b84ca708dc,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B187_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity,J2D_PPOFINAL_N40_B187_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity\J2D_PPOFINAL_N40_B187_diversity.inp,906a83809c633623,diversity,PPO_final_expansion_checkpoint_inference,False,False
final_expansion_batch06,PPOFINAL_N40_B188_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity,J2D_PPOFINAL_N40_B188_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity\J2D_PPOFINAL_N40_B188_diversity.inp,dbbb2f25880acebf,diversity,PPO_final_expansion_checkpoint_inference,False,False
