n,strategy_name,handoff_strategy_name,job_name,dataset_source,original_run23_candidate_id,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,final_step,final_frame_time,extracted_fields,teacher_validation_status,solver_audit_status,completion_status,odb_extraction_status,nonfatal_warning_flag,patched_after_cool_initialInc_failure,pred_reward_ET_F01,pred_reward_Ridge_F03,pred_reward_Ridge_F06,pred_reward_ET_F04,pred_reward_ET_F05,model_prediction_mean,model_prediction_std,pred_uncertainty_ET_F01_std,disagreement_ET_F01_vs_Ridge_F03,disagreement_ET_F01_vs_Ridge_F06,novelty_distance_to_combined108,nearest_existing_teacher_strategy,is_probe60,is_batch20,is_batch28,is_shortlist64_run27,u2_rank_combined172_within_n,target_u2_score_combined172_rank,u2_cost_minmax_combined172_within_n,peeq_rank_combined172_within_n,target_peeq_score_combined172_rank,peeq_cost_minmax_combined172_within_n,surfaceT_rank_combined172_within_n,target_surfaceT_score_combined172_rank,surfaceT_cost_minmax_combined172_within_n,mises_rank_combined172_within_n,target_mises_score_combined172_rank,mises_cost_minmax_combined172_within_n,target_reward_combined172_u2_primary,u2_percentile_combined172_within_n,reward_percentile_combined172_within_n,reward_rank_combined172_within_n,combined172_pareto_flag_u2_peeq,combined172_pareto_flag_u2_peeq_surfaceT_mises,is_new_best_u2_within_n,is_new_best_peeq_within_n,is_new_best_surfaceT_within_n,is_new_best_mises_within_n,is_new_best_combined_reward_within_n,rank_U2_run27_within_n,score_U2_run27_within_n,cost_u2_run27_within_n,rank_PEEQ_run27_within_n,score_PEEQ_run27_within_n,cost_peeq_run27_within_n,rank_SurfaceT_run27_within_n,score_SurfaceT_run27_within_n,cost_surfaceT_run27_within_n,rank_MISES_run27_within_n,score_MISES_run27_within_n,cost_mises_run27_within_n,reward_run27_u2_primary,rank_reward_run27_within_n,batch_name,N32_informed,native_validation_N,includes_N32_case,original_run33_candidate_id,surrogate_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance_to_combined172_plus_N32,metric_semantic_warning,legacy_compatibility_status,notes,rank_U2_run36_within_n,score_U2_run36_within_n,cost_u2_run36_within_n,rank_PEEQ_run36_within_n,score_PEEQ_run36_within_n,cost_peeq_run36_within_n,rank_SurfaceT_run36_within_n,score_SurfaceT_run36_within_n,cost_surfaceT_run36_within_n,rank_Mises_run36_within_n,score_Mises_run36_within_n,cost_mises_run36_within_n,reward_run36_u2_primary,rank_reward_run36_within_n,u2_rank_combined204_within_n,target_u2_score_combined204_rank,u2_cost_minmax_combined204_within_n,peeq_rank_combined204_within_n,target_peeq_score_combined204_rank,peeq_cost_minmax_combined204_within_n,surfaceT_rank_combined204_within_n,target_surfaceT_score_combined204_rank,surfaceT_cost_minmax_combined204_within_n,mises_rank_combined204_within_n,target_mises_score_combined204_rank,mises_cost_minmax_combined204_within_n,target_reward_combined204_u2_primary,reward_rank_combined204_within_n,combined204_pareto_flag_u2_peeq,combined204_pareto_flag_u2_peeq_surfaceT_mises,N24_N40_focused,overnight_batch60,includes_N12_case,includes_N16_case,original_run38_candidate_id,original_run38_strategy_name,novelty_distance,final_step_name,extracted_field_names,run_id,odb_path,missing_required_fields,u_node_count,u2_min,u2_max,u2_abs_max,u2_mean_abs,u2_rms,u_magnitude_max,peeq_value_count,peeq_mean,peeq_fraction_gt_0p002,peeq_count_gt_0p002,s_value_count,mises_mean,max_principal_stress_max,max_principal_stress_mean,surface_t_proxy_max_tensile_pa,surface_t_proxy_max_tensile_mpa,nt11_node_count,nt11_min,nt11_max,nt11_mean,rank_within_N_u2_range,rank_within_N_peeq_max,rank_within_N_surface_t_proxy,rank_within_N_mises_max,norm_cost_within_N_u2_range,norm_cost_within_N_peeq_max,norm_cost_within_N_surface_t_proxy,norm_cost_within_N_mises_max,run_id_run39,batch_option,batch_name_run39,teacher_validated,teacher_validation_status_run39,notes_run39,job_name_solver,completion_status_solver,lck_present,u2_rank_combined264_within_n,target_u2_score_combined264_rank,u2_cost_minmax_combined264_within_n,peeq_rank_combined264_within_n,target_peeq_score_combined264_rank,peeq_cost_minmax_combined264_within_n,surfaceT_rank_combined264_within_n,target_surfaceT_score_combined264_rank,surfaceT_cost_minmax_combined264_within_n,mises_rank_combined264_within_n,target_mises_score_combined264_rank,mises_cost_minmax_combined264_within_n,target_reward_combined264_u2_primary,reward_rank_combined264_within_n
12,S3R24L64_N12_B07_sentinel_control,S3R24L64_N12_B07_sentinel_control,J2D_S3R24L64_N12_B07_sentinel_control,shortlist64_run27,R23_N12_C00720,negative_control_low_adjacent,geometry_first_random_sweep,low_adjacent_seeded,sentinel_control,sentinel,"[7,11,8,6,9,0,2,10,3,1,4,5]",7-11-8-6-9-0-2-10-3-1-4-5,0e14ff64f93518f8,8.973477179097245e-05,0.1636441349983215,582725376.0,,579938304.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.31766212013777184,0.23890803326731952,0.21993892551974698,0.13291648491423635,0.13165072398169436,0.20821525756415382,0.07012865257965505,0.11800580387419929,0.07875408687045232,0.09772319461802487,0.4696969696969697,N12_A15_graph_pointer_policy_balanced_dispersion_proxy,0.0,0.0,0.0,1.0,24.0,0.2580645161290322,0.4917078206317667,28.0,0.1290322580645161,0.6662659454820531,21.0,0.3548387096774194,0.3809576782359339,7.0,0.8064516129032258,0.1785714285714285,0.2693548387096774,0.7419354838709677,0.2352941176470588,25.0,0.0,1.0,False,False,False,False,False,7.0,0.1428571428571429,0.6592115732952214,8.0,0.0,1.0,6.0,0.2857142857142857,0.8185164734032763,1.5,0.9285714285714286,0.0,0.1678571428571428,7.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,28.0,0.2285714285714285,0.491707820632081,31.0,0.1428571428571429,0.6662659454820536,25.0,0.3142857142857143,0.3809576782359339,7.0,0.8285714285714285,0.1785714285714285,0.25,29.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.22857142857142854,0.49170782063208107,31.0,0.1428571428571429,0.6662659454820536,25.0,0.3142857142857143,0.38095767823593396,7.0,0.8285714285714285,0.17857142857142858,0.25,29.0
12,S3R24L64_N12_B08_exploitation_reference,S3R24L64_N12_B08_exploitation_reference,J2D_S3R24L64_N12_B08_exploitation_reference,shortlist64_run27,R23_N12_C00144,known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_028,exploitation_reference,diversity,"[1,9,11,7,5,3,2,0,4,6,8,10]",1-9-11-7-5-3-2-0-4-6-8-10,aa8720987a6b16ec,4.415783655531413e-05,0.1451154500246048,581017728.0,,579939456.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7810377734675663,0.26888087694089713,0.2513889230262968,0.2649177720057919,0.2702018500394803,0.36728543909600647,0.20698348582316406,0.03807847443036909,0.5121568965266692,0.5296488504412695,0.015151515151515152,S3R19B28_N12_B01_surrogate_top,0.0,0.0,0.0,1.0,13.0,0.6129032258064516,0.154105814814235,5.0,0.8709677419354839,0.136939795615168,4.0,0.9032258064516128,0.0511593987936319,18.0,0.4516129032258065,0.8214285714285714,0.685483870967742,0.3870967741935484,0.7773109243697479,8.0,0.0,1.0,False,False,False,False,False,3.0,0.7142857142857143,0.0578363997701333,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.5714285714285714,0.782608695652174,0.7928571428571429,2.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,14.0,0.6285714285714286,0.1541058148143334,5.0,0.8857142857142857,0.1369397956151689,4.0,0.9142857142857144,0.0511593987936319,20.0,0.4571428571428572,0.8214285714285714,0.7000000000000001,8.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.6285714285714286,0.15410581481433347,5.0,0.8857142857142857,0.13693979561516895,4.0,0.9142857142857143,0.05115939879363196,20.0,0.4571428571428572,0.8214285714285714,0.7000000000000001,8.0
16,S3R24L64_N16_B01_top_region,S3R24L64_N16_B01_top_region,J2D_S3R24L64_N16_B01_top_region,shortlist64_run27,R23_N16_C00233,known_best_mutation,combined108_known_best_mutation,rotate_sequence_210,top_region_local_search,top_region_local_search,"[0,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14]",0-1-3-5-7-9-11-13-15-2-4-6-8-10-12-14,e58393cf80938931,5.932159001531545e-05,0.1564416885375976,585075776.0,,579948416.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7198210527139253,0.3436677584097678,0.32459193327155444,0.24944260533792836,0.2523899753757244,0.37798266502178,0.17503007569480147,0.09595258392917495,0.37615329430415745,0.3952291194423708,0.15,N16_A03_greedy_maximin_distance,0.0,0.0,0.0,1.0,13.0,0.6129032258064516,0.0779869812675499,17.0,0.4838709677419355,0.2441290353748233,28.0,0.1290322580645161,0.6015727996017295,31.5,0.0161290322580645,1.0,0.5088709677419356,0.3870967741935484,0.5498007968127491,16.0,0.0,0.0,False,False,False,False,False,4.0,0.5714285714285714,0.1395855344423137,5.0,0.4285714285714286,0.3376679442673838,8.0,0.0,1.0,7.5,0.0714285714285714,1.0,0.4607142857142857,5.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,14.0,0.6285714285714286,0.077986981267566,19.0,0.4857142857142857,0.2441290353748215,32.0,0.1142857142857143,0.6015727996017295,34.5,0.0428571428571428,0.9629629629629628,0.5192857142857144,16.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.6285714285714286,0.07798698126756601,19.0,0.48571428571428577,0.24412903537482156,32.0,0.11428571428571432,0.6015727996017295,34.5,0.042857142857142816,0.9629629629629629,0.5192857142857144,16.0
16,S3R24L64_N16_B02_top_region,S3R24L64_N16_B02_top_region,J2D_S3R24L64_N16_B02_top_region,shortlist64_run27,R23_N16_C00240,known_best_mutation,combined108_known_best_mutation,reverse_segment_225,top_region_local_search,top_region_local_search,"[8,6,4,2,10,12,14,0,1,3,5,7,9,11,13,15]",8-6-4-2-10-12-14-0-1-3-5-7-9-11-13-15,d8810e347c863a0b,4.0733349123911466e-05,0.1522163301706314,581438784.0,,579948416.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7640632676878973,0.2957550899627862,0.2772326857956703,0.2694865135622116,0.26716742564572876,0.37474099653085885,0.19492001141784307,0.06927579526427896,0.46830817772511113,0.48683058189222705,0.05,S3R19B28_N16_B02_u2_primary_top,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,0.7096774193548387,0.1071423567917486,7.0,0.8064516129032258,0.0776627423503489,31.5,0.0161290322580645,1.0,0.8733870967741937,0.0,1.0,1.0,1.0,1.0,True,False,False,False,True,1.0,1.0,0.0,3.0,0.7142857142857143,0.1276939208321979,2.0,0.8571428571428572,0.0328959684144245,7.5,0.0714285714285714,1.0,0.8821428571428572,1.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,1.0,1.0,0.0,11.0,0.7142857142857143,0.1071423567917486,7.0,0.8285714285714285,0.0776627423503489,34.5,0.0428571428571428,0.9629629629629628,0.8778571428571429,1.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,11.0,0.7142857142857143,0.10714235679174869,7.0,0.8285714285714285,0.07766274235034895,34.5,0.042857142857142816,0.9629629629629629,0.8778571428571429,1.0
16,S3R24L64_N16_B03_model_disagreement,S3R24L64_N16_B03_model_disagreement,J2D_S3R24L64_N16_B03_model_disagreement,shortlist64_run27,R23_N16_C00314,teacher_best_local_search,combined108_known_best_mutation,swap_two_positions_088,model_disagreement,diversity,"[0,2,4,6,8,14,12,10,9,5,3,1,7,11,13,15]",0-2-4-6-8-14-12-10-9-5-3-1-7-11-13-15,7b1f9abab4fd9007,7.121505268514738e-05,0.1496467143297195,581315072.0,,579948224.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7714557205189702,0.22503808410532927,0.20699001493573632,0.2671656924022786,0.2672484390010545,0.34757959019267376,0.21324742064329458,0.037428265083309716,0.5464176364136408,0.5644657055832338,0.025,S3R19B28_N16_B04_method_c_inspired,0.0,0.0,0.0,1.0,15.0,0.5483870967741935,0.1278860145250444,3.0,0.935483870967742,0.0238350704718656,3.0,0.935483870967742,0.0598419825019129,18.0,0.4516129032258065,0.8846153846153846,0.6596774193548388,0.4516129032258064,0.7360557768924303,12.0,0.0,1.0,False,False,False,False,False,5.0,0.4285714285714286,0.2288976620845763,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.7142857142857143,0.85,0.6142857142857143,4.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,16.0,0.5714285714285714,0.1278860145250708,3.0,0.9428571428571428,0.0238350704718638,3.0,0.9428571428571428,0.0598419825019129,21.0,0.4285714285714286,0.8518518518518519,0.6757142857142858,12.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.5714285714285714,0.12788601452507084,3.0,0.9428571428571428,0.0238350704718638,3.0,0.9428571428571428,0.05984198250191299,21.0,0.4285714285714286,0.8518518518518519,0.6757142857142858,12.0
16,S3R24L64_N16_B04_uncertainty_calibration,S3R24L64_N16_B04_uncertainty_calibration,J2D_S3R24L64_N16_B04_uncertainty_calibration,shortlist64_run27,R23_N16_C00645,known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_059,uncertainty_calibration,tradeoff,"[0,2,3,5,8,14,12,10,7,1,4,6,9,11,13,15]",0-2-3-5-8-14-12-10-7-1-4-6-9-11-13-15,6f7864c0c7e0a04d,4.950354787069955e-05,0.1512989699840545,584900928.0,,579948288.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.46498090949423027,0.2699949765839535,0.25072221873048384,0.15921739350523836,0.15577465691228073,0.26013803104523736,0.11244830873789441,0.23758383088991486,0.19498593291027677,0.21425869076374643,0.225,S3B20_N16_B04_surrogate_top,0.0,0.0,0.0,1.0,7.0,0.8064516129032258,0.0367953766778837,7.0,0.8064516129032258,0.0774014178915204,27.0,0.1612903225806451,0.5763858798366354,22.5,0.3064516129032257,0.9230769230769232,0.7169354838709676,0.1935483870967742,0.8067729083665336,8.0,0.0,0.0,False,False,False,False,False,3.0,0.7142857142857143,0.0658584578491149,2.0,0.8571428571428572,0.0821068267715602,7.0,0.1428571428571429,0.9535065774918738,4.5,0.5,0.9,0.6750000000000002,3.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,7.0,0.8285714285714285,0.0367953766778913,7.0,0.8285714285714285,0.0774014178915186,31.0,0.1428571428571429,0.5763858798366354,25.5,0.3,0.8888888888888888,0.7335714285714287,8.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.8285714285714285,0.03679537667789139,7.0,0.8285714285714285,0.07740141789151862,31.0,0.1428571428571429,0.5763858798366354,25.5,0.30000000000000004,0.8888888888888888,0.7335714285714287,8.0
16,S3R24L64_N16_B05_diversity_coverage,S3R24L64_N16_B05_diversity_coverage,J2D_S3R24L64_N16_B05_diversity_coverage,shortlist64_run27,R23_N16_C00607,known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_203,diversity_coverage,diversity,"[13,15,4,6,10,12,14,8,7,5,3,1,9,11,0,2]",13-15-4-6-10-12-14-8-7-5-3-1-9-11-0-2,fdcb8720ecd084d8,8.254494787252042e-05,0.1568326950073242,583419776.0,,579948288.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.5537552301757586,0.24779408683546011,0.2314690553439548,0.21850189929443004,0.20992701213407816,0.29228945675673634,0.1313556133269714,0.19172015150442787,0.30596114334029845,0.3222861748318038,0.43333333333333335,S3R19B28_N16_B01_surrogate_top,0.0,0.0,0.0,1.0,17.0,0.4838709677419355,0.1754205999063633,18.0,0.4516129032258065,0.2568055169748427,25.0,0.2258064516129032,0.3630253805234675,22.5,0.3064516129032257,0.9230769230769232,0.442741935483871,0.5161290322580645,0.4681274900398405,18.0,0.0,0.0,False,False,False,False,False,6.0,0.2857142857142857,0.3139777664443285,6.0,0.2857142857142857,0.3570985332274919,6.0,0.2857142857142857,0.559656915300965,4.5,0.5,0.9,0.2964285714285714,6.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,18.0,0.5142857142857142,0.1754205999063995,21.0,0.4285714285714286,0.2568055169748418,28.0,0.2285714285714285,0.3630253805234675,25.5,0.3,0.8888888888888888,0.4578571428571428,22.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.5142857142857142,0.17542059990639952,21.0,0.4285714285714286,0.2568055169748418,28.0,0.22857142857142854,0.36302538052346756,25.5,0.30000000000000004,0.8888888888888888,0.45785714285714285,22.0
16,S3R24L64_N16_B06_tradeoff_probe,S3R24L64_N16_B06_tradeoff_probe,J2D_S3R24L64_N16_B06_tradeoff_probe,shortlist64_run27,R23_N16_C00612,known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_223,tradeoff_probe,diversity,"[12,13,4,11,2,9,14,5,10,1,8,7,6,15,0,3]",12-13-4-11-2-9-14-5-10-1-8-7-6-15-0-3,f57a092a90bfb679,0.000173900736172,0.1697699576616287,582733120.0,,579947136.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.41756196633561865,0.215825572635824,0.1961944132930682,0.13020101355633262,0.1365798193076514,0.21927255702569898,0.10453229260982072,0.09038118609703315,0.20173639369979465,0.22136755304255046,0.3416666666666667,N16_A12_graph_pointer_policy_diverse_02,0.0,0.0,0.0,1.0,25.0,0.2258064516129032,0.5587038913389658,27.0,0.1612903225806451,0.6762332878416406,21.0,0.3548387096774194,0.2641123270243111,6.0,0.8387096774193549,0.2307692307692307,0.2564516129032258,0.7741935483870968,0.2380478087649401,25.0,0.0,1.0,False,False,False,False,False,8.0,0.0,1.0,8.0,0.0,1.0,5.0,0.4285714285714286,0.3770698252242133,1.0,1.0,0.0,0.0928571428571428,8.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,29.0,0.1999999999999999,0.5587038913387776,30.0,0.1714285714285713,0.6762332878416397,24.0,0.3428571428571428,0.2641123270243111,6.5,0.8428571428571429,0.2222222222222222,0.2407142857142857,30.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.19999999999999996,0.5587038913387776,30.0,0.17142857142857137,0.6762332878416397,24.0,0.34285714285714286,0.2641123270243111,6.5,0.8428571428571429,0.2222222222222222,0.2407142857142857,30.0
16,S3R24L64_N16_B07_sentinel_control,S3R24L64_N16_B07_sentinel_control,J2D_S3R24L64_N16_B07_sentinel_control,shortlist64_run27,R23_N16_C00467,combined108_seed_mutation,combined108_known_best_mutation,biased_random_perturbation_167,sentinel_control,uncertainty,"[6,13,3,14,5,2,7,11,10,0,9,15,4,1,8,12]",6-13-3-14-5-2-7-11-10-0-9-15-4-1-8-12,8dc607f674b89d63,0.0001609579915111,0.157854363322258,581490432.0,,579947904.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.27372270012636585,0.1796184328838736,0.15780202317180186,0.1143103963649282,0.11843639794249947,0.1687779900978938,0.05788328580949478,0.08263592395806339,0.09410426724249224,0.11592067695456398,0.4666666666666667,N16_A03_greedy_maximin_distance,0.0,0.0,0.0,1.0,23.0,0.2903225806451612,0.5044025945504461,19.0,0.4193548387096774,0.2899281392287346,9.0,0.7419354838709677,0.085102656058413,11.5,0.6612903225806452,0.6923076923076923,0.3798387096774194,0.7096774193548387,0.3904382470119522,22.0,0.0,1.0,False,False,False,False,False,7.0,0.1428571428571429,0.902808450719068,7.0,0.1428571428571429,0.4078690923308413,3.0,0.7142857142857143,0.0466295672299654,2.0,0.8571428571428572,0.6,0.2357142857142857,7.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,27.0,0.2571428571428571,0.5044025945502647,22.0,0.4,0.2899281392287346,10.0,0.7428571428571429,0.085102656058413,13.5,0.6428571428571428,0.6666666666666666,0.3535714285714285,26.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.2571428571428571,0.5044025945502647,22.0,0.4,0.28992813922873467,10.0,0.7428571428571429,0.08510265605841301,13.5,0.6428571428571428,0.6666666666666666,0.35357142857142854,26.0
16,S3R24L64_N16_B08_exploitation_reference,S3R24L64_N16_B08_exploitation_reference,J2D_S3R24L64_N16_B08_exploitation_reference,shortlist64_run27,R23_N16_C00213,known_best_mutation,combined108_known_best_mutation,swap_two_positions_168,exploitation_reference,diversity,"[2,4,6,8,10,14,12,0,1,3,5,7,9,11,13,15]",2-4-6-8-10-14-12-0-1-3-5-7-9-11-13-15,24ca4a939f4b0812,4.2947722249664366e-05,0.1522741019725799,581874176.0,,579948352.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7736652773863834,0.2615275682314796,0.24415118496418226,0.26731394760160204,0.26661529305817644,0.36265465424836474,0.20567591075898,0.037634376393862516,0.5121377091549038,0.529514092422201,0.008333333333333333,S3R19B28_N16_B02_u2_primary_top,0.0,0.0,0.0,1.0,3.0,0.935483870967742,0.009290404427528,11.0,0.6774193548387097,0.1090153262720564,15.0,0.5483870967741935,0.1403811227170896,28.5,0.1129032258064516,0.9615384615384616,0.8040322580645162,0.064516129032258,0.9143426294820716,3.0,0.0,1.0,False,False,False,False,False,2.0,0.8571428571428572,0.0166284942194747,4.0,0.5714285714285714,0.1305648199708541,4.0,0.5714285714285714,0.1486700362485322,6.0,0.2857142857142857,0.95,0.7428571428571429,2.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,3.0,0.9428571428571428,0.0092904044275299,12.0,0.6857142857142857,0.1090153262720546,16.0,0.5714285714285714,0.1403811227170896,31.5,0.1285714285714285,0.925925925925926,0.8135714285714286,3.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.9428571428571428,0.009290404427529958,12.0,0.6857142857142857,0.10901532627205462,16.0,0.5714285714285714,0.14038112271708966,31.5,0.12857142857142856,0.9259259259259259,0.8135714285714286,3.0
24,S3R24L64_N24_B01_top_region,S3R24L64_N24_B01_top_region,J2D_S3R24L64_N24_B01_top_region,shortlist64_run27,R23_N24_C00969,known_best_mutation,combined108_known_best_mutation,reverse_segment_305,top_region_local_search,top_region_local_search,"[0,2,4,6,8,22,20,18,16,14,12,10,11,9,7,5,3,1,13,15,17,23,21,19]",0-2-4-6-8-22-20-18-16-14-12-10-11-9-7-5-3-1-13-15-17-23-21-19,d5d7a577aae2fbbb,7.369223112618783e-05,0.1567591875791549,581899200.0,,579943680.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7375660211890794,0.3533754026536001,0.3345983279249893,0.266524768644835,0.26836282725810934,0.3920854695341226,0.17620035988593433,0.0789369018801653,0.3841906185354793,0.40296769326409015,0.07608695652173914,S3B20_N24_B04_surrogate_top,0.0,0.0,0.0,1.0,15.0,0.7358490566037736,0.0574205301016014,21.0,0.6226415094339622,0.1869450530765295,18.0,0.679245283018868,0.1053227931488801,9.5,0.839622641509434,0.4242424242424242,0.7127358490566038,0.2641509433962264,0.8413173652694611,10.0,0.0,1.0,False,False,False,False,False,8.0,0.6956521739130435,0.0575429152263624,11.0,0.5652173913043479,0.1736237387711292,10.0,0.6086956521739131,0.1573637535802518,5.5,0.8043478260869565,0.3076923076923077,0.666304347826087,8.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,20.0,0.7076923076923076,0.0689604323360479,29.0,0.5692307692307692,0.1869450530765289,20.0,0.7076923076923076,0.1053227931488801,12.5,0.823076923076923,0.4242424242424242,0.6857692307692307,13.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.736842105263158,0.06896043233604794,40.0,0.5894736842105264,0.18694505307652898,25.0,0.7473684210526316,0.0916927135606343,20.5,0.7947368421052632,0.42424242424242425,0.7113157894736842,18.0
