learned_strategy,learned_family,baseline_strategy,baseline_family,directed_adjacent_overlap,undirected_adjacent_overlap,kendall_distance,spearman_rank_distance
RLU2M_A14_V01,RLU2M,mc_cand_004,method_c,0.516129,0.677419,0.233871,0.200696
RLU2M_A14_V01,RLU2M,mc_cand_006,method_c,0.483871,0.612903,0.219758,0.202896
RLU2M_A14_V01,RLU2M,mc_cand_066,method_c,0.096774,0.193548,0.608871,0.639479
RLU2M_A14_V01,RLU2M,mc_cand_067,method_c,0.0,0.064516,0.467742,0.454362
RLU2M_A14_V01,RLU2M,mc_cand_121,method_c,0.0,0.032258,0.584677,0.628299
RLU2M_A14_V01,RLU2M,mc_cand_129,method_c,0.0,0.032258,0.467742,0.46096
RLU2M_A14_V01,RLU2M,mc_extra_001,method_c,0.451613,0.645161,0.235887,0.20088
RLU2M_A14_V01,RLU2M,mc_extra_002,method_c,0.322581,0.516129,0.340726,0.313416
RLU2M_A14_V01,RLU2M,mc_extra_003,method_c,0.548387,0.645161,0.217742,0.202713
RLU2M_A14_V01,RLU2M,mc_extra_004,method_c,0.290323,0.516129,0.399194,0.305718
RLU2M_A14_V01,RLU2M,mc_extra_005,method_c,0.419355,0.709677,0.729839,0.755499
RLU2M_A14_V01,RLU2M,mc_extra_006,method_c,0.451613,0.645161,0.25,0.209861
RLU2M_A14_V01,RLU2M,mc_extra_007,method_c,0.322581,0.580645,0.421371,0.338526
RLU2M_A14_V01,RLU2M,mc_extra_008,method_c,0.451613,0.612903,0.227823,0.208394
RLU2M_A14_V01,RLU2M,mc_extra_009,method_c,0.290323,0.548387,0.419355,0.336694
RLU2M_A14_V01,RLU2M,mc_extra_010,method_c,0.516129,0.645161,0.225806,0.208211
RLU2M_A14_V01,RLU2M,mc_extra_011,method_c,0.064516,0.16129,0.278226,0.199597
RLU2M_A14_V01,RLU2M,mc_extra_012,method_c,0.16129,0.483871,0.397177,0.309384
RLU2M_A14_V01,RLU2M,mc_extra_013,method_c,0.0,0.096774,0.459677,0.420638
RLU2M_A14_V01,RLU2M,mc_extra_014,method_c,0.032258,0.032258,0.314516,0.248717
RLU2M_A14_V01,RLU2M,mc_extra_015,method_c,0.032258,0.032258,0.372984,0.323497
RLU2M_A14_V01,RLU2M,mc_extra_016,method_c,0.387097,0.612903,0.647177,0.728006
RLU2M_A14_V01,RLU2M,mc_extra_017,method_c,0.516129,0.741935,0.21371,0.157991
RLU2M_A14_V01,RLU2M,mc_extra_018,method_c,0.354839,0.516129,0.693548,0.750733
RLU2M_A14_V01,RLU2M,mc_extra_019,method_c,0.032258,0.032258,0.522177,0.517779
RLU2M_A14_V01,RLU2M,mc_extra_020,method_c,0.032258,0.032258,0.495968,0.495418
RLU2M_A14_V01,RLU2M,multi_lag_regular_jump,multi_lag,0.0,0.0,0.439516,0.431452
RLU2M_A14_V01,RLU2M,UPB_A03_V01,odd_even,0.516129,0.612903,0.169355,0.157991
RLU2M_A14_V01,RLU2M,odd_even_interlaced,odd_even,0.709677,0.806452,0.165323,0.208211
RLU2M_A14_V01,RLU2M,formal_raster_left_to_right,raster,0.0,0.0,0.350806,0.359604
RLU2M_A14_V01,RLU2M,smartscan_proxy_variance,smartscan,0.032258,0.096774,0.6875,0.718658
RLU2M_A14_V01,RLU2M,raster_left_to_right,unknown,0.0,0.0,0.350806,0.359604
RLU2M_A14_V01,RLU2M,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.445565,0.417339
RLU2M_A15_V01,RLU2M,block_interleaved_quarters,block_interleaved,0.032258,0.032258,0.395161,0.392962
RLU2M_A15_V01,RLU2M,center_edge_alternating,center_edge,0.0,0.0,0.592742,0.639663
RLU2M_A15_V01,RLU2M,center_out,center_out,0.032258,0.064516,0.516129,0.5011
RLU2M_A15_V01,RLU2M,edge_in,edge_in,0.032258,0.129032,0.491935,0.492302
RLU2M_A15_V01,RLU2M,edge_in_alternating_LHI,edge_in,0.032258,0.129032,0.491935,0.492302
RLU2M_A15_V01,RLU2M,UPB_A07_V01,maximin,0.322581,0.387097,0.564516,0.629216
RLU2M_A15_V01,RLU2M,greedy_maximin_distance,maximin,0.354839,0.419355,0.538306,0.645894
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.258065,0.322581,0.542339,0.646444
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.290323,0.387097,0.542339,0.646444
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.258065,0.354839,0.542339,0.646444
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.290323,0.419355,0.542339,0.646261
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.258065,0.354839,0.544355,0.651943
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.290323,0.322581,0.538306,0.644611
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.354839,0.387097,0.538306,0.641312
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.258065,0.387097,0.542339,0.646261
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.225806,0.290323,0.542339,0.646628
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.258065,0.354839,0.542339,0.646444
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.258065,0.354839,0.542339,0.646444
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.354839,0.419355,0.542339,0.646628
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.322581,0.419355,0.538306,0.641496
RLU2M_A15_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.258065,0.322581,0.542339,0.646444
RLU2M_A15_V01,RLU2M,V02_M00_NDK_R24_V01,method_c,0.064516,0.129032,0.532258,0.554435
RLU2M_A15_V01,RLU2M,V02_M00_PGJ_V01,method_c,0.064516,0.258065,0.314516,0.210411
RLU2M_A15_V01,RLU2M,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.346774,0.283908
RLU2M_A15_V01,RLU2M,V02_M00_PGR_R24_V01,method_c,0.0,0.032258,0.33871,0.243952
RLU2M_A15_V01,RLU2M,mc_cand_001,method_c,0.322581,0.645161,0.262097,0.203996
RLU2M_A15_V01,RLU2M,mc_cand_002,method_c,0.387097,0.677419,0.260081,0.203812
RLU2M_A15_V01,RLU2M,mc_cand_004,method_c,0.419355,0.677419,0.237903,0.201063
RLU2M_A15_V01,RLU2M,mc_cand_006,method_c,0.387097,0.645161,0.22379,0.203262
RLU2M_A15_V01,RLU2M,mc_cand_066,method_c,0.064516,0.225806,0.608871,0.639113
RLU2M_A15_V01,RLU2M,mc_cand_067,method_c,0.0,0.064516,0.467742,0.455279
RLU2M_A15_V01,RLU2M,mc_cand_121,method_c,0.0,0.032258,0.580645,0.625183
RLU2M_A15_V01,RLU2M,mc_cand_129,method_c,0.0,0.0,0.467742,0.461144
RLU2M_A15_V01,RLU2M,mc_extra_001,method_c,0.354839,0.645161,0.239919,0.201246
RLU2M_A15_V01,RLU2M,mc_extra_002,method_c,0.258065,0.451613,0.344758,0.31415
RLU2M_A15_V01,RLU2M,mc_extra_003,method_c,0.451613,0.677419,0.221774,0.203079
RLU2M_A15_V01,RLU2M,mc_extra_004,method_c,0.258065,0.548387,0.399194,0.300953
RLU2M_A15_V01,RLU2M,mc_extra_005,method_c,0.290323,0.709677,0.733871,0.755865
RLU2M_A15_V01,RLU2M,mc_extra_006,method_c,0.387097,0.645161,0.25,0.209311
RLU2M_A15_V01,RLU2M,mc_extra_007,method_c,0.322581,0.580645,0.421371,0.338526
RLU2M_A15_V01,RLU2M,mc_extra_008,method_c,0.354839,0.612903,0.231855,0.208761
RLU2M_A15_V01,RLU2M,mc_extra_009,method_c,0.290323,0.548387,0.419355,0.336694
RLU2M_A15_V01,RLU2M,mc_extra_010,method_c,0.419355,0.645161,0.229839,0.208578
RLU2M_A15_V01,RLU2M,mc_extra_011,method_c,0.064516,0.16129,0.282258,0.204545
RLU2M_A15_V01,RLU2M,mc_extra_012,method_c,0.16129,0.451613,0.397177,0.308101
RLU2M_A15_V01,RLU2M,mc_extra_013,method_c,0.0,0.096774,0.46371,0.422471
RLU2M_A15_V01,RLU2M,mc_extra_014,method_c,0.032258,0.064516,0.314516,0.247801
RLU2M_A15_V01,RLU2M,mc_extra_015,method_c,0.032258,0.032258,0.372984,0.319648
RLU2M_A15_V01,RLU2M,mc_extra_016,method_c,0.322581,0.677419,0.647177,0.727823
RLU2M_A15_V01,RLU2M,mc_extra_017,method_c,0.387097,0.741935,0.217742,0.158358
RLU2M_A15_V01,RLU2M,mc_extra_018,method_c,0.290323,0.580645,0.697581,0.7511
RLU2M_A15_V01,RLU2M,mc_extra_019,method_c,0.032258,0.064516,0.52621,0.519795
RLU2M_A15_V01,RLU2M,mc_extra_020,method_c,0.0,0.032258,0.495968,0.492669
RLU2M_A15_V01,RLU2M,multi_lag_regular_jump,multi_lag,0.0,0.0,0.443548,0.4364
RLU2M_A15_V01,RLU2M,UPB_A03_V01,odd_even,0.548387,0.612903,0.165323,0.156891
RLU2M_A15_V01,RLU2M,odd_even_interlaced,odd_even,0.709677,0.806452,0.165323,0.208211
RLU2M_A15_V01,RLU2M,formal_raster_left_to_right,raster,0.0,0.0,0.350806,0.359604
RLU2M_A15_V01,RLU2M,smartscan_proxy_variance,smartscan,0.064516,0.096774,0.6875,0.718292
RLU2M_A15_V01,RLU2M,raster_left_to_right,unknown,0.0,0.0,0.350806,0.359604
RLU2M_A15_V01,RLU2M,windowed_max_dispersion,windowed_max_dispersion,0.032258,0.032258,0.441532,0.413673
RLU2M_A16_V01,RLU2M,block_interleaved_quarters,block_interleaved,0.032258,0.032258,0.391129,0.38728
RLU2M_A16_V01,RLU2M,center_edge_alternating,center_edge,0.0,0.0,0.592742,0.638746
RLU2M_A16_V01,RLU2M,center_out,center_out,0.032258,0.096774,0.512097,0.499633
RLU2M_A16_V01,RLU2M,edge_in,edge_in,0.032258,0.096774,0.495968,0.493768
RLU2M_A16_V01,RLU2M,edge_in_alternating_LHI,edge_in,0.032258,0.096774,0.495968,0.493768
RLU2M_A16_V01,RLU2M,UPB_A07_V01,maximin,0.225806,0.354839,0.568548,0.629582
RLU2M_A16_V01,RLU2M,greedy_maximin_distance,maximin,0.354839,0.419355,0.538306,0.645894
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.258065,0.322581,0.542339,0.646444
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.322581,0.419355,0.542339,0.646444
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.354839,0.387097,0.542339,0.646628
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.290323,0.419355,0.542339,0.646261
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.225806,0.322581,0.544355,0.651943
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.193548,0.290323,0.538306,0.644428
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.258065,0.354839,0.538306,0.641129
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.290323,0.419355,0.542339,0.646261
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.258065,0.322581,0.542339,0.646628
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.451613,0.483871,0.538306,0.646078
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.258065,0.354839,0.542339,0.646444
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.354839,0.419355,0.542339,0.646628
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.322581,0.419355,0.538306,0.641496
RLU2M_A16_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.354839,0.419355,0.538306,0.645894
RLU2M_A16_V01,RLU2M,V02_M00_NDK_R24_V01,method_c,0.096774,0.16129,0.532258,0.555169
RLU2M_A16_V01,RLU2M,V02_M00_PGJ_V01,method_c,0.032258,0.225806,0.314516,0.209861
RLU2M_A16_V01,RLU2M,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.346774,0.285557
RLU2M_A16_V01,RLU2M,V02_M00_PGR_R24_V01,method_c,0.0,0.064516,0.334677,0.241019
RLU2M_A16_V01,RLU2M,mc_cand_001,method_c,0.322581,0.645161,0.262097,0.203996
RLU2M_A16_V01,RLU2M,mc_cand_002,method_c,0.387097,0.677419,0.260081,0.203812
RLU2M_A16_V01,RLU2M,mc_cand_004,method_c,0.387097,0.645161,0.237903,0.201063
RLU2M_A16_V01,RLU2M,mc_cand_006,method_c,0.354839,0.612903,0.22379,0.203262
RLU2M_A16_V01,RLU2M,mc_cand_066,method_c,0.129032,0.225806,0.604839,0.638746
RLU2M_A16_V01,RLU2M,mc_cand_067,method_c,0.032258,0.129032,0.46371,0.44923
RLU2M_A16_V01,RLU2M,mc_cand_121,method_c,0.0,0.0,0.584677,0.627566
RLU2M_A16_V01,RLU2M,mc_cand_129,method_c,0.0,0.0,0.467742,0.460227
RLU2M_A16_V01,RLU2M,mc_extra_001,method_c,0.322581,0.612903,0.239919,0.201246
RLU2M_A16_V01,RLU2M,mc_extra_002,method_c,0.258065,0.451613,0.344758,0.31415
RLU2M_A16_V01,RLU2M,mc_extra_003,method_c,0.419355,0.645161,0.221774,0.203079
RLU2M_A16_V01,RLU2M,mc_extra_004,method_c,0.322581,0.580645,0.395161,0.30022
RLU2M_A16_V01,RLU2M,mc_extra_005,method_c,0.419355,0.709677,0.729839,0.755499
RLU2M_A16_V01,RLU2M,mc_extra_006,method_c,0.387097,0.645161,0.25,0.209311
RLU2M_A16_V01,RLU2M,mc_extra_007,method_c,0.354839,0.612903,0.421371,0.338526
RLU2M_A16_V01,RLU2M,mc_extra_008,method_c,0.322581,0.580645,0.231855,0.208761
RLU2M_A16_V01,RLU2M,mc_extra_009,method_c,0.354839,0.580645,0.415323,0.33596
RLU2M_A16_V01,RLU2M,mc_extra_010,method_c,0.387097,0.612903,0.229839,0.208578
RLU2M_A16_V01,RLU2M,mc_extra_011,method_c,0.064516,0.129032,0.282258,0.205095
RLU2M_A16_V01,RLU2M,mc_extra_012,method_c,0.16129,0.354839,0.397177,0.311217
RLU2M_A16_V01,RLU2M,mc_extra_013,method_c,0.0,0.096774,0.46371,0.426503
RLU2M_A16_V01,RLU2M,mc_extra_014,method_c,0.032258,0.064516,0.310484,0.243402
RLU2M_A16_V01,RLU2M,mc_extra_015,method_c,0.032258,0.032258,0.368952,0.317082
RLU2M_A16_V01,RLU2M,mc_extra_016,method_c,0.387097,0.612903,0.647177,0.728006
RLU2M_A16_V01,RLU2M,mc_extra_017,method_c,0.387097,0.741935,0.217742,0.158358
RLU2M_A16_V01,RLU2M,mc_extra_018,method_c,0.322581,0.483871,0.693548,0.749817
RLU2M_A16_V01,RLU2M,mc_extra_019,method_c,0.064516,0.064516,0.52621,0.523094
RLU2M_A16_V01,RLU2M,mc_extra_020,method_c,0.032258,0.032258,0.491935,0.490652
RLU2M_A16_V01,RLU2M,multi_lag_regular_jump,multi_lag,0.0,0.0,0.443548,0.4364
RLU2M_A16_V01,RLU2M,UPB_A03_V01,odd_even,0.516129,0.612903,0.169355,0.157991
RLU2M_A16_V01,RLU2M,odd_even_interlaced,odd_even,0.709677,0.806452,0.165323,0.208211
RLU2M_A16_V01,RLU2M,formal_raster_left_to_right,raster,0.0,0.0,0.350806,0.359604
RLU2M_A16_V01,RLU2M,smartscan_proxy_variance,smartscan,0.032258,0.129032,0.683468,0.715176
RLU2M_A16_V01,RLU2M,raster_left_to_right,unknown,0.0,0.0,0.350806,0.359604
RLU2M_A16_V01,RLU2M,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.445565,0.417339
RLU2M_A17_V01,RLU2M,block_interleaved_quarters,block_interleaved,0.032258,0.032258,0.395161,0.392962
RLU2M_A17_V01,RLU2M,center_edge_alternating,center_edge,0.0,0.0,0.592742,0.639663
RLU2M_A17_V01,RLU2M,center_out,center_out,0.032258,0.064516,0.516129,0.5011
RLU2M_A17_V01,RLU2M,edge_in,edge_in,0.032258,0.129032,0.491935,0.492302
RLU2M_A17_V01,RLU2M,edge_in_alternating_LHI,edge_in,0.032258,0.129032,0.491935,0.492302
RLU2M_A17_V01,RLU2M,UPB_A07_V01,maximin,0.322581,0.387097,0.564516,0.629216
RLU2M_A17_V01,RLU2M,greedy_maximin_distance,maximin,0.354839,0.419355,0.538306,0.645894
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.258065,0.322581,0.542339,0.646444
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.290323,0.387097,0.542339,0.646444
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.258065,0.354839,0.542339,0.646444
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.290323,0.419355,0.542339,0.646261
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.258065,0.354839,0.544355,0.651943
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.290323,0.322581,0.538306,0.644611
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.354839,0.387097,0.538306,0.641312
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.258065,0.387097,0.542339,0.646261
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.225806,0.290323,0.542339,0.646628
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.258065,0.354839,0.542339,0.646444
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.258065,0.354839,0.542339,0.646444
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.354839,0.419355,0.542339,0.646628
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.322581,0.419355,0.538306,0.641496
RLU2M_A17_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.258065,0.322581,0.542339,0.646444
RLU2M_A17_V01,RLU2M,V02_M00_NDK_R24_V01,method_c,0.064516,0.129032,0.532258,0.554435
RLU2M_A17_V01,RLU2M,V02_M00_PGJ_V01,method_c,0.064516,0.258065,0.314516,0.210411
RLU2M_A17_V01,RLU2M,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.346774,0.283908
RLU2M_A17_V01,RLU2M,V02_M00_PGR_R24_V01,method_c,0.0,0.032258,0.33871,0.243952
RLU2M_A17_V01,RLU2M,mc_cand_001,method_c,0.322581,0.645161,0.262097,0.203996
RLU2M_A17_V01,RLU2M,mc_cand_002,method_c,0.387097,0.677419,0.260081,0.203812
RLU2M_A17_V01,RLU2M,mc_cand_004,method_c,0.419355,0.677419,0.237903,0.201063
RLU2M_A17_V01,RLU2M,mc_cand_006,method_c,0.387097,0.645161,0.22379,0.203262
RLU2M_A17_V01,RLU2M,mc_cand_066,method_c,0.064516,0.225806,0.608871,0.639113
RLU2M_A17_V01,RLU2M,mc_cand_067,method_c,0.0,0.064516,0.467742,0.455279
RLU2M_A17_V01,RLU2M,mc_cand_121,method_c,0.0,0.032258,0.580645,0.625183
RLU2M_A17_V01,RLU2M,mc_cand_129,method_c,0.0,0.0,0.467742,0.461144
RLU2M_A17_V01,RLU2M,mc_extra_001,method_c,0.354839,0.645161,0.239919,0.201246
RLU2M_A17_V01,RLU2M,mc_extra_002,method_c,0.258065,0.451613,0.344758,0.31415
RLU2M_A17_V01,RLU2M,mc_extra_003,method_c,0.451613,0.677419,0.221774,0.203079
RLU2M_A17_V01,RLU2M,mc_extra_004,method_c,0.258065,0.548387,0.399194,0.300953
RLU2M_A17_V01,RLU2M,mc_extra_005,method_c,0.290323,0.709677,0.733871,0.755865
RLU2M_A17_V01,RLU2M,mc_extra_006,method_c,0.387097,0.645161,0.25,0.209311
RLU2M_A17_V01,RLU2M,mc_extra_007,method_c,0.322581,0.580645,0.421371,0.338526
RLU2M_A17_V01,RLU2M,mc_extra_008,method_c,0.354839,0.612903,0.231855,0.208761
RLU2M_A17_V01,RLU2M,mc_extra_009,method_c,0.290323,0.548387,0.419355,0.336694
RLU2M_A17_V01,RLU2M,mc_extra_010,method_c,0.419355,0.645161,0.229839,0.208578
RLU2M_A17_V01,RLU2M,mc_extra_011,method_c,0.064516,0.16129,0.282258,0.204545
RLU2M_A17_V01,RLU2M,mc_extra_012,method_c,0.16129,0.451613,0.397177,0.308101
RLU2M_A17_V01,RLU2M,mc_extra_013,method_c,0.0,0.096774,0.46371,0.422471
RLU2M_A17_V01,RLU2M,mc_extra_014,method_c,0.032258,0.064516,0.314516,0.247801
RLU2M_A17_V01,RLU2M,mc_extra_015,method_c,0.032258,0.032258,0.372984,0.319648
RLU2M_A17_V01,RLU2M,mc_extra_016,method_c,0.322581,0.677419,0.647177,0.727823
RLU2M_A17_V01,RLU2M,mc_extra_017,method_c,0.387097,0.741935,0.217742,0.158358
RLU2M_A17_V01,RLU2M,mc_extra_018,method_c,0.290323,0.580645,0.697581,0.7511
RLU2M_A17_V01,RLU2M,mc_extra_019,method_c,0.032258,0.064516,0.52621,0.519795
RLU2M_A17_V01,RLU2M,mc_extra_020,method_c,0.0,0.032258,0.495968,0.492669
RLU2M_A17_V01,RLU2M,multi_lag_regular_jump,multi_lag,0.0,0.0,0.443548,0.4364
RLU2M_A17_V01,RLU2M,UPB_A03_V01,odd_even,0.548387,0.612903,0.165323,0.156891
RLU2M_A17_V01,RLU2M,odd_even_interlaced,odd_even,0.709677,0.806452,0.165323,0.208211
RLU2M_A17_V01,RLU2M,formal_raster_left_to_right,raster,0.0,0.0,0.350806,0.359604
RLU2M_A17_V01,RLU2M,smartscan_proxy_variance,smartscan,0.064516,0.096774,0.6875,0.718292
RLU2M_A17_V01,RLU2M,raster_left_to_right,unknown,0.0,0.0,0.350806,0.359604
RLU2M_A17_V01,RLU2M,windowed_max_dispersion,windowed_max_dispersion,0.032258,0.032258,0.441532,0.413673
RLU2M_A18_V01,RLU2M,block_interleaved_quarters,block_interleaved,0.032258,0.032258,0.395161,0.392962
RLU2M_A18_V01,RLU2M,center_edge_alternating,center_edge,0.0,0.0,0.592742,0.639663
RLU2M_A18_V01,RLU2M,center_out,center_out,0.032258,0.096774,0.512097,0.499633
RLU2M_A18_V01,RLU2M,edge_in,edge_in,0.032258,0.096774,0.495968,0.493768
RLU2M_A18_V01,RLU2M,edge_in_alternating_LHI,edge_in,0.032258,0.096774,0.495968,0.493768
RLU2M_A18_V01,RLU2M,UPB_A07_V01,maximin,0.290323,0.387097,0.564516,0.628482
RLU2M_A18_V01,RLU2M,greedy_maximin_distance,maximin,0.451613,0.483871,0.534274,0.644795
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.258065,0.354839,0.538306,0.645161
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.387097,0.451613,0.538306,0.645345
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.354839,0.419355,0.538306,0.645345
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.387097,0.451613,0.538306,0.645345
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.322581,0.387097,0.540323,0.650843
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.322581,0.387097,0.534274,0.643328
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.354839,0.419355,0.534274,0.640029
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.354839,0.451613,0.538306,0.645161
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.322581,0.354839,0.538306,0.645528
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.354839,0.419355,0.538306,0.645345
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.354839,0.419355,0.538306,0.645345
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.451613,0.483871,0.538306,0.645528
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.419355,0.451613,0.534274,0.640579
RLU2M_A18_V01,RLU2M,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.258065,0.354839,0.538306,0.645161
RLU2M_A18_V01,RLU2M,V02_M00_NDK_R24_V01,method_c,0.096774,0.16129,0.532258,0.555169
RLU2M_A18_V01,RLU2M,V02_M00_PGJ_V01,method_c,0.032258,0.258065,0.314516,0.210594
RLU2M_A18_V01,RLU2M,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.350806,0.286657
RLU2M_A18_V01,RLU2M,V02_M00_PGR_R24_V01,method_c,0.0,0.0,0.334677,0.241752
RLU2M_A18_V01,RLU2M,mc_cand_001,method_c,0.419355,0.645161,0.258065,0.203629
RLU2M_A18_V01,RLU2M,mc_cand_002,method_c,0.483871,0.677419,0.256048,0.203446
RLU2M_A18_V01,RLU2M,mc_cand_004,method_c,0.516129,0.645161,0.233871,0.200696
RLU2M_A18_V01,RLU2M,mc_cand_006,method_c,0.483871,0.612903,0.219758,0.202896
RLU2M_A18_V01,RLU2M,mc_cand_066,method_c,0.129032,0.225806,0.604839,0.638746
RLU2M_A18_V01,RLU2M,mc_cand_067,method_c,0.032258,0.096774,0.46371,0.453079
RLU2M_A18_V01,RLU2M,mc_cand_121,method_c,0.0,0.032258,0.580645,0.6261
RLU2M_A18_V01,RLU2M,mc_cand_129,method_c,0.0,0.032258,0.46371,0.458211
RLU2M_A18_V01,RLU2M,mc_extra_001,method_c,0.451613,0.612903,0.235887,0.20088
RLU2M_A18_V01,RLU2M,mc_extra_002,method_c,0.322581,0.516129,0.344758,0.314333
RLU2M_A18_V01,RLU2M,mc_extra_003,method_c,0.548387,0.645161,0.217742,0.202713
RLU2M_A18_V01,RLU2M,mc_extra_004,method_c,0.290323,0.580645,0.399194,0.300953
RLU2M_A18_V01,RLU2M,mc_extra_005,method_c,0.419355,0.709677,0.729839,0.755499
RLU2M_A18_V01,RLU2M,mc_extra_006,method_c,0.483871,0.645161,0.245968,0.208944
RLU2M_A18_V01,RLU2M,mc_extra_007,method_c,0.322581,0.580645,0.421371,0.338526
RLU2M_A18_V01,RLU2M,mc_extra_008,method_c,0.451613,0.580645,0.227823,0.208394
RLU2M_A18_V01,RLU2M,mc_extra_009,method_c,0.290323,0.548387,0.419355,0.336694
