strategy_name,block_interleaved_quarters,center_edge_alternating,center_out,edge_in,edge_in_alternating_LHI,UPB_A07_V01,greedy_maximin_distance,run36_greedy_maximin_distance_adjacent_swap_0002,run36_greedy_maximin_distance_adjacent_swap_0009,run36_greedy_maximin_distance_adjacent_swap_0021,run36_greedy_maximin_distance_adjacent_swap_0023,run36_greedy_maximin_distance_adjacent_swap_0029,run36_greedy_maximin_distance_adjacent_swap_0045,run36_greedy_maximin_distance_adjacent_swap_0046,run36_greedy_maximin_distance_adjacent_swap_0050,run36_greedy_maximin_distance_adjacent_swap_0054,run36_greedy_maximin_distance_adjacent_swap_0055,run36_greedy_maximin_distance_adjacent_swap_0066,run36_greedy_maximin_distance_adjacent_swap_0072,run36_greedy_maximin_distance_adjacent_swap_0073,run36_greedy_maximin_distance_adjacent_swap_0081,V02_M00_NDK_R24_V01,V02_M00_PGJ_V01,V02_M00_PGN_R24_V01,V02_M00_PGR_R24_V01,mc_cand_001,mc_cand_002,mc_cand_004,mc_cand_006,mc_cand_066,mc_cand_067,mc_cand_121,mc_cand_129,mc_extra_001,mc_extra_002,mc_extra_003,mc_extra_004,mc_extra_005,mc_extra_006,mc_extra_007,mc_extra_008,mc_extra_009,mc_extra_010,mc_extra_011,mc_extra_012,mc_extra_013,mc_extra_014,mc_extra_015,mc_extra_016,mc_extra_017,mc_extra_018,mc_extra_019,mc_extra_020,multi_lag_regular_jump,UPB_A03_V01,odd_even_interlaced,formal_raster_left_to_right,smartscan_proxy_variance,raster_left_to_right,windowed_max_dispersion,GNNU_A01_V01,GNNU_A02_V01,GNNU_A03_V01,GNNU_A04_V01,RL20_A01_V01,RL20_A02_V01,RL20_A03_V01,RL20_A04_V01,RL20_A05_V01,RL20_A06_V01,RL20_A07_V01,RL20_A08_V01,RL20_A09_V01,RL20_A10_V01,RL20_A11_V01,RL20_A12_V01,RL20_A13_V01,RL20_A14_V01,RL20_A15_V01,RL20_A16_V01,RL20_A17_V01,RL20_A18_V01,RL20_A19_V01,RL20_A20_V01,RLU2_A01_V01,RLU2_A02_V01,RLU2_A03_V01,RLU2_A04_V01,RLU2_A05_V01,RLU2_A06_V01,RLU2_A07_V01,RLU2_A08_V01,RLU2_A09_V01,RLU2_A10_V01,RLU2_A11_V01,RLU2_A12_V01,RLU2_A13_V01,RLU2_A14_V01,RLU2_A15_V01,RLU2_A16_V01,RLU2_A17_V01,RLU2_A18_V01,RLU2_A19_V01,RLU2_A20_V01,RLU2M_A01_V01,RLU2M_A02_V01,RLU2M_A03_V01,RLU2M_A04_V01,RLU2M_A05_V01,RLU2M_A06_V01,RLU2M_A07_V01,RLU2M_A08_V01,RLU2M_A09_V01,RLU2M_A10_V01,RLU2M_A11_V01,RLU2M_A12_V01,RLU2M_A13_V01,RLU2M_A14_V01,RLU2M_A15_V01,RLU2M_A16_V01,RLU2M_A17_V01,RLU2M_A18_V01,RLU2M_A19_V01,RLU2M_A20_V01,RLU2M_A21_V01,RLU2M_A22_V01,RLU2M_A23_V01,RLU2M_A24_V01,RLU2M_A25_V01,RLU2M_A26_V01,RLU2M_A27_V01,RLU2M_A28_V01,RLU2M_A29_V01,RLU2M_A30_V01,RLU2M_A31_V01,RLU2M_A32_V01,RLU2M_A33_V01,RLU2M_A34_V01,RLU2M_A35_V01,RLU2M_A36_V01,RLU2M_A37_V01,RLU2M_A38_V01,RLU2M_A39_V01,RLU2M_A40_V01,RLV2C_A01_V01,RLV2C_A02_V01,RLV2C_A03_V01,RLV2C_A04_V01,RLV2C_A05_V01,RLV2C_A06_V01,RLV2C_A07_V01,RLV2C_A08_V01,RLV2C_A09_V01,RLV2C_A10_V01,RLV2C_A11_V01,RLV2C_A12_V01,RLV2C_A13_V01,RLV2C_A14_V01,RLV2C_A15_V01,RLV2C_A16_V01,RLV2C_A17_V01,RLV2C_A18_V01,RLV2C_A19_V01,RLV2C_A20_V01,RLV2C_A21_V01,RLV2C_A22_V01,RLV2C_A23_V01,RLV2C_A24_V01,RLV2C_A25_V01,RLV2C_A26_V01,RLV2C_A27_V01,RLV2C_A28_V01,RLV2C_A29_V01,RLV2C_A30_V01,RLV2O_A001_V01,RLV2O_A002_V01,RLV2O_A003_V01,RLV2O_A004_V01,RLV2O_A005_V01,RLV2O_A006_V01
GNNU_A01_V01,0.449597,0.582661,0.558468,0.449597,0.449597,0.691532,0.681452,0.685484,0.685484,0.681452,0.681452,0.683468,0.681452,0.681452,0.685484,0.681452,0.685484,0.685484,0.681452,0.677419,0.685484,0.514113,0.27621,0.252016,0.296371,0.159274,0.16129,0.147177,0.189516,0.506048,0.502016,0.542339,0.4375,0.145161,0.233871,0.191532,0.207661,0.72379,0.139113,0.201613,0.165323,0.199597,0.167339,0.413306,0.354839,0.429435,0.453629,0.391129,0.729839,0.247984,0.780242,0.532258,0.522177,0.502016,0.227823,0.247984,0.445565,0.71371,0.445565,0.419355,0.0,0.284274,0.306452,0.290323,0.693548,0.719758,0.725806,0.701613,0.679435,0.6875,0.71371,0.691532,0.689516,0.683468,0.717742,0.689516,0.6875,0.717742,0.677419,0.71371,0.699597,0.691532,0.709677,0.693548,0.290323,0.292339,0.288306,0.292339,0.294355,0.284274,0.278226,0.25,0.264113,0.254032,0.241935,0.254032,0.241935,0.25,0.290323,0.290323,0.282258,0.284274,0.417339,0.53629,0.288306,0.294355,0.292339,0.292339,0.292339,0.294355,0.296371,0.296371,0.296371,0.284274,0.296371,0.284274,0.292339,0.288306,0.288306,0.292339,0.288306,0.288306,0.288306,0.290323,0.28629,0.280242,0.294355,0.294355,0.288306,0.229839,0.300403,0.693548,0.241935,0.290323,0.290323,0.292339,0.314516,0.27621,0.296371,0.370968,0.550403,0.346774,0.443548,0.631048,0.443548,0.584677,0.554435,0.508065,0.487903,0.47379,0.586694,0.538306,0.483871,0.518145,0.421371,0.425403,0.516129,0.471774,0.502016,0.415323,0.449597,0.407258,0.53629,0.560484,0.459677,0.47379,0.451613,0.445565,0.423387,0.375,0.516129,0.530242,0.532258,0.520161,0.5,0.493952,0.580645,0.608871,0.550403,0.477823
GNNU_A02_V01,0.379032,0.584677,0.516129,0.487903,0.487903,0.556452,0.52621,0.530242,0.530242,0.530242,0.530242,0.532258,0.52621,0.52621,0.530242,0.530242,0.530242,0.530242,0.530242,0.52621,0.530242,0.516129,0.314516,0.346774,0.330645,0.254032,0.252016,0.229839,0.215726,0.592742,0.471774,0.572581,0.455645,0.231855,0.328629,0.21371,0.383065,0.733871,0.241935,0.405242,0.22379,0.403226,0.221774,0.278226,0.409274,0.455645,0.310484,0.368952,0.65121,0.209677,0.697581,0.530242,0.5,0.455645,0.16129,0.157258,0.326613,0.679435,0.326613,0.449597,0.284274,0.0,0.102823,0.030242,0.546371,0.544355,0.546371,0.550403,0.544355,0.540323,0.534274,0.528226,0.542339,0.540323,0.538306,0.52621,0.540323,0.538306,0.522177,0.558468,0.552419,0.544355,0.570565,0.530242,0.022177,0.032258,0.032258,0.032258,0.034274,0.03629,0.042339,0.159274,0.189516,0.163306,0.163306,0.163306,0.163306,0.163306,0.038306,0.038306,0.038306,0.03629,0.5,0.506048,0.024194,0.02621,0.024194,0.024194,0.024194,0.014113,0.028226,0.028226,0.028226,0.028226,0.032258,0.028226,0.024194,0.024194,0.024194,0.024194,0.024194,0.024194,0.024194,0.022177,0.022177,0.032258,0.02621,0.030242,0.032258,0.175403,0.032258,0.493952,0.163306,0.038306,0.038306,0.044355,0.207661,0.125,0.064516,0.429435,0.604839,0.477823,0.429435,0.5,0.461694,0.530242,0.5,0.618952,0.514113,0.483871,0.568548,0.645161,0.485887,0.504032,0.471774,0.467742,0.502016,0.47379,0.548387,0.554435,0.419355,0.405242,0.449597,0.465726,0.453629,0.427419,0.441532,0.427419,0.497984,0.4375,0.47379,0.475806,0.510081,0.465726,0.481855,0.487903,0.522177,0.546371,0.5,0.483871
GNNU_A03_V01,0.385081,0.614919,0.465726,0.538306,0.538306,0.59879,0.612903,0.616935,0.612903,0.608871,0.616935,0.618952,0.612903,0.612903,0.612903,0.616935,0.616935,0.612903,0.612903,0.612903,0.616935,0.510081,0.260081,0.352823,0.3125,0.284274,0.282258,0.260081,0.25,0.546371,0.465726,0.590726,0.493952,0.262097,0.310484,0.247984,0.409274,0.703629,0.27621,0.439516,0.258065,0.433468,0.256048,0.332661,0.350806,0.461694,0.336694,0.370968,0.641129,0.227823,0.671371,0.475806,0.461694,0.461694,0.215726,0.211694,0.405242,0.697581,0.405242,0.459677,0.306452,0.102823,0.0,0.084677,0.580645,0.602823,0.608871,0.572581,0.554435,0.574597,0.600806,0.5625,0.556452,0.550403,0.596774,0.560484,0.554435,0.604839,0.528226,0.616935,0.574597,0.578629,0.633065,0.592742,0.084677,0.086694,0.086694,0.082661,0.084677,0.086694,0.092742,0.21371,0.207661,0.21371,0.217742,0.217742,0.217742,0.217742,0.08871,0.084677,0.092742,0.09879,0.550403,0.516129,0.086694,0.08871,0.086694,0.086694,0.086694,0.092742,0.090726,0.090726,0.090726,0.090726,0.090726,0.090726,0.086694,0.082661,0.086694,0.086694,0.086694,0.086694,0.086694,0.084677,0.08871,0.082661,0.084677,0.084677,0.086694,0.229839,0.090726,0.572581,0.217742,0.096774,0.096774,0.106855,0.197581,0.199597,0.106855,0.41129,0.622984,0.451613,0.504032,0.510081,0.483871,0.548387,0.530242,0.608871,0.487903,0.453629,0.546371,0.627016,0.491935,0.457661,0.461694,0.485887,0.504032,0.491935,0.5625,0.532258,0.405242,0.435484,0.439516,0.483871,0.423387,0.397177,0.451613,0.425403,0.560484,0.407258,0.443548,0.453629,0.516129,0.479839,0.479839,0.457661,0.516129,0.544355,0.489919,0.449597
GNNU_A04_V01,0.397177,0.590726,0.518145,0.493952,0.493952,0.570565,0.540323,0.544355,0.544355,0.544355,0.544355,0.546371,0.540323,0.540323,0.544355,0.540323,0.544355,0.544355,0.544355,0.540323,0.544355,0.522177,0.320565,0.34879,0.328629,0.260081,0.258065,0.235887,0.221774,0.602823,0.461694,0.586694,0.469758,0.237903,0.342742,0.219758,0.397177,0.735887,0.247984,0.419355,0.229839,0.417339,0.227823,0.280242,0.399194,0.469758,0.308468,0.375,0.653226,0.215726,0.699597,0.512097,0.489919,0.449597,0.167339,0.163306,0.352823,0.685484,0.352823,0.439516,0.290323,0.030242,0.084677,0.0,0.548387,0.542339,0.544355,0.552419,0.546371,0.542339,0.532258,0.530242,0.544355,0.542339,0.53629,0.528226,0.542339,0.53629,0.524194,0.556452,0.554435,0.546371,0.564516,0.532258,0.012097,0.002016,0.006048,0.002016,0.004032,0.006048,0.012097,0.165323,0.195565,0.169355,0.169355,0.165323,0.169355,0.169355,0.008065,0.008065,0.008065,0.018145,0.489919,0.504032,0.014113,0.008065,0.014113,0.010081,0.014113,0.020161,0.018145,0.018145,0.018145,0.018145,0.010081,0.018145,0.014113,0.014113,0.014113,0.014113,0.014113,0.014113,0.014113,0.012097,0.020161,0.014113,0.016129,0.020161,0.014113,0.181452,0.022177,0.495968,0.165323,0.028226,0.028226,0.034274,0.209677,0.139113,0.054435,0.419355,0.590726,0.483871,0.435484,0.502016,0.467742,0.532258,0.502016,0.616935,0.508065,0.489919,0.5625,0.655242,0.491935,0.497984,0.465726,0.485887,0.508065,0.479839,0.550403,0.552419,0.421371,0.415323,0.447581,0.471774,0.447581,0.425403,0.431452,0.433468,0.516129,0.451613,0.467742,0.477823,0.520161,0.459677,0.475806,0.485887,0.520161,0.540323,0.506048,0.465726
RL20_A01_V01,0.489919,0.497984,0.489919,0.510081,0.510081,0.227823,0.217742,0.221774,0.217742,0.221774,0.221774,0.219758,0.217742,0.221774,0.217742,0.221774,0.221774,0.221774,0.221774,0.221774,0.221774,0.534274,0.764113,0.756048,0.772177,0.695565,0.693548,0.667339,0.66129,0.510081,0.546371,0.4375,0.542339,0.669355,0.620968,0.659274,0.715726,0.308468,0.671371,0.657258,0.649194,0.667339,0.647177,0.566532,0.689516,0.538306,0.578629,0.616935,0.189516,0.715726,0.27621,0.524194,0.534274,0.554435,0.635081,0.582661,0.340726,0.334677,0.340726,0.556452,0.693548,0.546371,0.580645,0.548387,0.0,0.106855,0.116935,0.008065,0.086694,0.014113,0.112903,0.018145,0.084677,0.082661,0.108871,0.020161,0.082661,0.120968,0.064516,0.112903,0.006048,0.002016,0.133065,0.068548,0.544355,0.550403,0.550403,0.546371,0.552419,0.554435,0.560484,0.584677,0.679435,0.580645,0.58871,0.584677,0.58871,0.580645,0.556452,0.556452,0.552419,0.566532,0.59879,0.479839,0.546371,0.544355,0.546371,0.542339,0.542339,0.53629,0.550403,0.550403,0.550403,0.550403,0.546371,0.550403,0.546371,0.546371,0.546371,0.546371,0.546371,0.546371,0.546371,0.544355,0.544355,0.554435,0.548387,0.552419,0.550403,0.600806,0.550403,0.068548,0.604839,0.560484,0.548387,0.558468,0.633065,0.578629,0.582661,0.616935,0.489919,0.649194,0.504032,0.417339,0.560484,0.370968,0.433468,0.419355,0.540323,0.510081,0.40121,0.413306,0.512097,0.558468,0.530242,0.453629,0.479839,0.491935,0.522177,0.552419,0.497984,0.532258,0.548387,0.516129,0.467742,0.477823,0.544355,0.538306,0.467742,0.516129,0.459677,0.429435,0.483871,0.508065,0.487903,0.514113,0.375,0.330645,0.497984,0.534274
RL20_A02_V01,0.520161,0.504032,0.495968,0.504032,0.504032,0.254032,0.211694,0.215726,0.211694,0.215726,0.215726,0.21371,0.211694,0.215726,0.211694,0.211694,0.215726,0.215726,0.215726,0.215726,0.215726,0.540323,0.762097,0.78629,0.766129,0.709677,0.711694,0.681452,0.655242,0.540323,0.576613,0.471774,0.58871,0.679435,0.671371,0.657258,0.729839,0.314516,0.689516,0.671371,0.659274,0.681452,0.66129,0.556452,0.6875,0.58871,0.592742,0.647177,0.195565,0.71371,0.270161,0.522177,0.483871,0.560484,0.641129,0.580645,0.33871,0.352823,0.33871,0.550403,0.719758,0.544355,0.602823,0.542339,0.106855,0.0,0.02621,0.106855,0.116935,0.112903,0.010081,0.100806,0.106855,0.112903,0.006048,0.102823,0.108871,0.066532,0.09879,0.042339,0.108871,0.108871,0.066532,0.102823,0.542339,0.544355,0.544355,0.540323,0.546371,0.548387,0.554435,0.582661,0.677419,0.586694,0.586694,0.578629,0.586694,0.574597,0.550403,0.550403,0.550403,0.560484,0.528226,0.506048,0.544355,0.542339,0.544355,0.540323,0.544355,0.534274,0.548387,0.548387,0.548387,0.548387,0.544355,0.548387,0.544355,0.544355,0.544355,0.544355,0.544355,0.544355,0.544355,0.542339,0.542339,0.552419,0.546371,0.550403,0.552419,0.59879,0.552419,0.074597,0.602823,0.558468,0.558468,0.564516,0.667339,0.572581,0.584677,0.635081,0.451613,0.679435,0.522177,0.41129,0.578629,0.360887,0.435484,0.421371,0.538306,0.524194,0.415323,0.46371,0.530242,0.560484,0.528226,0.491935,0.4375,0.449597,0.5,0.534274,0.524194,0.530242,0.489919,0.453629,0.469758,0.471774,0.518145,0.544355,0.47379,0.514113,0.461694,0.435484,0.465726,0.465726,0.481855,0.544355,0.381048,0.328629,0.524194,0.520161
RL20_A03_V01,0.514113,0.502016,0.510081,0.489919,0.489919,0.268145,0.21371,0.217742,0.217742,0.217742,0.217742,0.211694,0.21371,0.217742,0.217742,0.21371,0.217742,0.217742,0.217742,0.217742,0.217742,0.538306,0.77621,0.780242,0.77621,0.715726,0.71371,0.683468,0.66129,0.542339,0.566532,0.481855,0.59879,0.685484,0.681452,0.659274,0.735887,0.328629,0.691532,0.685484,0.665323,0.6875,0.663306,0.5625,0.685484,0.586694,0.594758,0.645161,0.205645,0.715726,0.284274,0.532258,0.481855,0.566532,0.643145,0.582661,0.340726,0.346774,0.340726,0.560484,0.725806,0.546371,0.608871,0.544355,0.116935,0.02621,0.0,0.116935,0.110887,0.118952,0.016129,0.106855,0.100806,0.106855,0.020161,0.108871,0.102823,0.068548,0.104839,0.016129,0.118952,0.118952,0.068548,0.100806,0.544355,0.546371,0.546371,0.546371,0.540323,0.550403,0.556452,0.584677,0.679435,0.58871,0.58871,0.580645,0.58871,0.58871,0.552419,0.552419,0.552419,0.5625,0.534274,0.508065,0.546371,0.544355,0.546371,0.542339,0.546371,0.53629,0.550403,0.550403,0.550403,0.550403,0.546371,0.550403,0.546371,0.546371,0.546371,0.546371,0.546371,0.546371,0.546371,0.544355,0.544355,0.554435,0.548387,0.552419,0.554435,0.600806,0.554435,0.068548,0.600806,0.560484,0.560484,0.566532,0.665323,0.582661,0.586694,0.657258,0.453629,0.673387,0.516129,0.417339,0.568548,0.358871,0.433468,0.419355,0.53629,0.514113,0.425403,0.453629,0.528226,0.574597,0.52621,0.502016,0.435484,0.439516,0.493952,0.532258,0.522177,0.53629,0.479839,0.439516,0.491935,0.497984,0.532258,0.558468,0.471774,0.508065,0.471774,0.449597,0.459677,0.46371,0.487903,0.542339,0.387097,0.346774,0.510081,0.518145
RL20_A04_V01,0.489919,0.506048,0.485887,0.514113,0.514113,0.22379,0.221774,0.225806,0.221774,0.221774,0.225806,0.22379,0.221774,0.225806,0.221774,0.225806,0.225806,0.225806,0.225806,0.225806,0.225806,0.534274,0.760081,0.760081,0.77621,0.703629,0.701613,0.671371,0.665323,0.506048,0.550403,0.4375,0.546371,0.673387,0.616935,0.663306,0.719758,0.304435,0.679435,0.665323,0.653226,0.671371,0.65121,0.570565,0.685484,0.542339,0.578629,0.620968,0.185484,0.719758,0.272177,0.524194,0.52621,0.550403,0.639113,0.586694,0.344758,0.33871,0.344758,0.560484,0.701613,0.550403,0.572581,0.552419,0.008065,0.106855,0.116935,0.0,0.090726,0.018145,0.112903,0.022177,0.08871,0.086694,0.108871,0.024194,0.086694,0.120968,0.068548,0.112903,0.002016,0.010081,0.133065,0.064516,0.548387,0.554435,0.554435,0.550403,0.556452,0.558468,0.564516,0.58871,0.683468,0.584677,0.592742,0.58871,0.592742,0.584677,0.560484,0.560484,0.560484,0.570565,0.602823,0.487903,0.550403,0.548387,0.550403,0.546371,0.546371,0.540323,0.554435,0.554435,0.554435,0.554435,0.550403,0.554435,0.550403,0.550403,0.550403,0.550403,0.550403,0.550403,0.550403,0.548387,0.548387,0.558468,0.548387,0.556452,0.554435,0.604839,0.554435,0.072581,0.608871,0.564516,0.552419,0.566532,0.625,0.582661,0.586694,0.612903,0.493952,0.649194,0.512097,0.413306,0.560484,0.375,0.433468,0.415323,0.540323,0.514113,0.405242,0.413306,0.516129,0.554435,0.534274,0.457661,0.479839,0.495968,0.514113,0.548387,0.493952,0.540323,0.544355,0.512097,0.471774,0.477823,0.540323,0.534274,0.471774,0.512097,0.459677,0.429435,0.483871,0.508065,0.491935,0.514113,0.375,0.334677,0.489919,0.534274
RL20_A05_V01,0.479839,0.508065,0.483871,0.516129,0.516129,0.225806,0.215726,0.215726,0.215726,0.219758,0.219758,0.21371,0.215726,0.219758,0.215726,0.219758,0.219758,0.215726,0.219758,0.219758,0.219758,0.524194,0.741935,0.766129,0.75,0.709677,0.707661,0.673387,0.65121,0.532258,0.552419,0.423387,0.540323,0.675403,0.643145,0.649194,0.709677,0.310484,0.685484,0.659274,0.655242,0.66129,0.653226,0.564516,0.683468,0.520161,0.568548,0.582661,0.175403,0.705645,0.266129,0.485887,0.528226,0.580645,0.641129,0.580645,0.33871,0.308468,0.33871,0.558468,0.679435,0.544355,0.554435,0.546371,0.086694,0.116935,0.110887,0.090726,0.0,0.080645,0.114919,0.068548,0.010081,0.004032,0.110887,0.066532,0.008065,0.118952,0.02621,0.118952,0.092742,0.084677,0.143145,0.106855,0.542339,0.548387,0.548387,0.544355,0.542339,0.544355,0.550403,0.582661,0.673387,0.582661,0.586694,0.586694,0.582661,0.586694,0.542339,0.550403,0.546371,0.556452,0.576613,0.493952,0.544355,0.542339,0.544355,0.540323,0.544355,0.534274,0.548387,0.548387,0.548387,0.544355,0.544355,0.548387,0.544355,0.544355,0.544355,0.544355,0.544355,0.540323,0.544355,0.542339,0.534274,0.544355,0.546371,0.550403,0.552419,0.594758,0.552419,0.074597,0.610887,0.554435,0.554435,0.564516,0.647177,0.580645,0.580645,0.639113,0.487903,0.627016,0.510081,0.431452,0.582661,0.344758,0.443548,0.417339,0.506048,0.520161,0.366935,0.415323,0.530242,0.544355,0.532258,0.479839,0.461694,0.485887,0.524194,0.566532,0.491935,0.518145,0.514113,0.497984,0.457661,0.475806,0.518145,0.528226,0.518145,0.518145,0.497984,0.447581,0.441532,0.453629,0.489919,0.495968,0.385081,0.3125,0.544355,0.520161
RL20_A06_V01,0.483871,0.504032,0.491935,0.508065,0.508065,0.225806,0.215726,0.219758,0.215726,0.219758,0.219758,0.217742,0.215726,0.219758,0.215726,0.219758,0.219758,0.219758,0.219758,0.219758,0.219758,0.532258,0.766129,0.754032,0.774194,0.689516,0.6875,0.657258,0.655242,0.516129,0.53629,0.431452,0.548387,0.659274,0.606855,0.653226,0.709677,0.302419,0.665323,0.659274,0.639113,0.66129,0.637097,0.560484,0.6875,0.548387,0.572581,0.618952,0.1875,0.709677,0.274194,0.522177,0.528226,0.552419,0.625,0.576613,0.334677,0.336694,0.334677,0.558468,0.6875,0.540323,0.574597,0.542339,0.014113,0.112903,0.118952,0.018145,0.080645,0.0,0.110887,0.012097,0.078629,0.076613,0.106855,0.014113,0.076613,0.114919,0.058468,0.110887,0.020161,0.012097,0.122984,0.066532,0.538306,0.544355,0.544355,0.540323,0.546371,0.548387,0.554435,0.578629,0.673387,0.574597,0.582661,0.578629,0.582661,0.582661,0.550403,0.550403,0.550403,0.560484,0.596774,0.481855,0.540323,0.538306,0.540323,0.53629,0.53629,0.530242,0.544355,0.544355,0.544355,0.544355,0.540323,0.544355,0.540323,0.540323,0.540323,0.540323,0.540323,0.540323,0.540323,0.538306,0.538306,0.548387,0.542339,0.546371,0.544355,0.594758,0.544355,0.070565,0.606855,0.554435,0.542339,0.556452,0.631048,0.576613,0.576613,0.618952,0.483871,0.647177,0.497984,0.423387,0.558468,0.372984,0.423387,0.425403,0.538306,0.508065,0.395161,0.41129,0.510081,0.564516,0.53629,0.451613,0.47379,0.489919,0.520161,0.554435,0.495968,0.534274,0.550403,0.522177,0.47379,0.479839,0.550403,0.540323,0.469758,0.514113,0.457661,0.427419,0.493952,0.514113,0.485887,0.512097,0.377016,0.324597,0.5,0.532258
RL20_A07_V01,0.510081,0.506048,0.493952,0.506048,0.506048,0.260081,0.209677,0.21371,0.21371,0.21371,0.21371,0.211694,0.209677,0.21371,0.21371,0.209677,0.21371,0.21371,0.21371,0.21371,0.21371,0.538306,0.768145,0.792339,0.77621,0.703629,0.701613,0.671371,0.649194,0.546371,0.574597,0.469758,0.590726,0.673387,0.669355,0.647177,0.72379,0.3125,0.679435,0.673387,0.653226,0.675403,0.65121,0.550403,0.685484,0.59879,0.586694,0.649194,0.193548,0.703629,0.268145,0.528226,0.485887,0.5625,0.631048,0.570565,0.328629,0.354839,0.328629,0.560484,0.71371,0.534274,0.600806,0.532258,0.112903,0.010081,0.016129,0.112903,0.114919,0.110887,0.0,0.09879,0.104839,0.110887,0.004032,0.100806,0.106855,0.056452,0.096774,0.032258,0.114919,0.114919,0.056452,0.092742,0.532258,0.534274,0.534274,0.534274,0.53629,0.538306,0.544355,0.572581,0.667339,0.576613,0.576613,0.568548,0.576613,0.576613,0.540323,0.540323,0.540323,0.550403,0.52621,0.504032,0.534274,0.532258,0.534274,0.530242,0.534274,0.524194,0.538306,0.538306,0.538306,0.538306,0.534274,0.538306,0.534274,0.534274,0.534274,0.534274,0.534274,0.534274,0.534274,0.532258,0.532258,0.542339,0.53629,0.540323,0.542339,0.58871,0.542339,0.068548,0.596774,0.548387,0.548387,0.554435,0.665323,0.570565,0.574597,0.645161,0.445565,0.677419,0.516129,0.413306,0.572581,0.362903,0.4375,0.423387,0.540323,0.522177,0.417339,0.465726,0.520161,0.566532,0.534274,0.493952,0.435484,0.439516,0.489919,0.528226,0.534274,0.540323,0.479839,0.443548,0.475806,0.481855,0.516129,0.546371,0.467742,0.512097,0.46371,0.4375,0.471774,0.467742,0.475806,0.546371,0.379032,0.330645,0.522177,0.522177
RL20_A08_V01,0.479839,0.508065,0.491935,0.508065,0.508065,0.221774,0.203629,0.207661,0.203629,0.207661,0.207661,0.205645,0.203629,0.207661,0.203629,0.207661,0.207661,0.207661,0.207661,0.207661,0.207661,0.540323,0.766129,0.762097,0.770161,0.697581,0.695565,0.665323,0.643145,0.524194,0.540323,0.439516,0.552419,0.667339,0.618952,0.641129,0.717742,0.314516,0.673387,0.667339,0.647177,0.669355,0.645161,0.568548,0.6875,0.548387,0.568548,0.614919,0.1875,0.697581,0.266129,0.522177,0.520161,0.564516,0.625,0.564516,0.322581,0.332661,0.322581,0.566532,0.691532,0.528226,0.5625,0.530242,0.018145,0.100806,0.106855,0.022177,0.068548,0.012097,0.09879,0.0,0.066532,0.064516,0.094758,0.002016,0.064516,0.106855,0.046371,0.114919,0.024194,0.016129,0.135081,0.054435,0.52621,0.532258,0.532258,0.528226,0.534274,0.53629,0.542339,0.566532,0.66129,0.5625,0.570565,0.566532,0.570565,0.570565,0.538306,0.538306,0.538306,0.548387,0.58871,0.489919,0.528226,0.52621,0.528226,0.524194,0.524194,0.518145,0.532258,0.532258,0.532258,0.532258,0.528226,0.532258,0.528226,0.528226,0.528226,0.528226,0.528226,0.528226,0.528226,0.52621,0.52621,0.53629,0.530242,0.534274,0.532258,0.582661,0.532258,0.058468,0.594758,0.542339,0.534274,0.548387,0.618952,0.564516,0.568548,0.618952,0.495968,0.639113,0.506048,0.419355,0.5625,0.360887,0.427419,0.417339,0.538306,0.512097,0.399194,0.419355,0.518145,0.572581,0.532258,0.447581,0.481855,0.493952,0.520161,0.558468,0.491935,0.52621,0.538306,0.510081,0.481855,0.487903,0.538306,0.53629,0.477823,0.518145,0.469758,0.435484,0.489919,0.514113,0.489919,0.516129,0.368952,0.316532,0.508065,0.53629
RL20_A09_V01,0.485887,0.506048,0.485887,0.514113,0.514113,0.227823,0.217742,0.217742,0.217742,0.221774,0.221774,0.215726,0.217742,0.221774,0.217742,0.221774,0.221774,0.217742,0.221774,0.221774,0.221774,0.518145,0.747984,0.768145,0.756048,0.711694,0.709677,0.679435,0.657258,0.534274,0.554435,0.429435,0.546371,0.681452,0.649194,0.655242,0.711694,0.3125,0.6875,0.66129,0.66129,0.663306,0.659274,0.566532,0.677419,0.530242,0.566532,0.58871,0.177419,0.711694,0.268145,0.495968,0.518145,0.574597,0.639113,0.578629,0.336694,0.318548,0.336694,0.560484,0.689516,0.542339,0.556452,0.544355,0.084677,0.106855,0.100806,0.08871,0.010081,0.078629,0.104839,0.066532,0.0,0.006048,0.100806,0.064516,0.002016,0.108871,0.028226,0.108871,0.090726,0.082661,0.133065,0.108871,0.540323,0.546371,0.546371,0.542339,0.540323,0.550403,0.556452,0.580645,0.675403,0.580645,0.584677,0.584677,0.584677,0.584677,0.540323,0.552419,0.544355,0.5625,0.574597,0.495968,0.542339,0.540323,0.542339,0.538306,0.542339,0.532258,0.546371,0.546371,0.546371,0.546371,0.542339,0.546371,0.542339,0.542339,0.542339,0.542339,0.542339,0.542339,0.542339,0.540323,0.540323,0.550403,0.544355,0.548387,0.550403,0.596774,0.550403,0.072581,0.608871,0.556452,0.552419,0.5625,0.645161,0.578629,0.578629,0.641129,0.481855,0.629032,0.512097,0.433468,0.584677,0.346774,0.445565,0.423387,0.5,0.514113,0.368952,0.421371,0.53629,0.550403,0.52621,0.47379,0.451613,0.475806,0.52621,0.568548,0.485887,0.512097,0.512097,0.491935,0.459677,0.47379,0.520161,0.534274,0.512097,0.512097,0.487903,0.441532,0.443548,0.447581,0.491935,0.489919,0.387097,0.306452,0.546371,0.514113
