strategy_name,block_interleaved_quarters,center_edge_alternating,center_out,edge_in,edge_in_alternating_LHI,UPB_A07_V01,greedy_maximin_distance,run36_greedy_maximin_distance_adjacent_swap_0002,run36_greedy_maximin_distance_adjacent_swap_0009,run36_greedy_maximin_distance_adjacent_swap_0021,run36_greedy_maximin_distance_adjacent_swap_0023,run36_greedy_maximin_distance_adjacent_swap_0029,run36_greedy_maximin_distance_adjacent_swap_0045,run36_greedy_maximin_distance_adjacent_swap_0046,run36_greedy_maximin_distance_adjacent_swap_0050,run36_greedy_maximin_distance_adjacent_swap_0054,run36_greedy_maximin_distance_adjacent_swap_0055,run36_greedy_maximin_distance_adjacent_swap_0066,run36_greedy_maximin_distance_adjacent_swap_0072,run36_greedy_maximin_distance_adjacent_swap_0073,run36_greedy_maximin_distance_adjacent_swap_0081,V02_M00_NDK_R24_V01,V02_M00_PGJ_V01,V02_M00_PGN_R24_V01,V02_M00_PGR_R24_V01,mc_cand_001,mc_cand_002,mc_cand_004,mc_cand_006,mc_cand_066,mc_cand_067,mc_cand_121,mc_cand_129,mc_extra_001,mc_extra_002,mc_extra_003,mc_extra_004,mc_extra_005,mc_extra_006,mc_extra_007,mc_extra_008,mc_extra_009,mc_extra_010,mc_extra_011,mc_extra_012,mc_extra_013,mc_extra_014,mc_extra_015,mc_extra_016,mc_extra_017,mc_extra_018,mc_extra_019,mc_extra_020,multi_lag_regular_jump,UPB_A03_V01,odd_even_interlaced,formal_raster_left_to_right,smartscan_proxy_variance,raster_left_to_right,windowed_max_dispersion,GNNU_A01_V01,GNNU_A02_V01,GNNU_A03_V01,GNNU_A04_V01,RL20_A01_V01,RL20_A02_V01,RL20_A03_V01,RL20_A04_V01,RL20_A05_V01,RL20_A06_V01,RL20_A07_V01,RL20_A08_V01,RL20_A09_V01,RL20_A10_V01,RL20_A11_V01,RL20_A12_V01,RL20_A13_V01,RL20_A14_V01,RL20_A15_V01,RL20_A16_V01,RL20_A17_V01,RL20_A18_V01,RL20_A19_V01,RL20_A20_V01,RLU2_A01_V01,RLU2_A02_V01,RLU2_A03_V01,RLU2_A04_V01,RLU2_A05_V01,RLU2_A06_V01,RLU2_A07_V01,RLU2_A08_V01,RLU2_A09_V01,RLU2_A10_V01,RLU2_A11_V01,RLU2_A12_V01,RLU2_A13_V01,RLU2_A14_V01,RLU2_A15_V01,RLU2_A16_V01,RLU2_A17_V01,RLU2_A18_V01,RLU2_A19_V01,RLU2_A20_V01,RLU2M_A01_V01,RLU2M_A02_V01,RLU2M_A03_V01,RLU2M_A04_V01,RLU2M_A05_V01,RLU2M_A06_V01,RLU2M_A07_V01,RLU2M_A08_V01,RLU2M_A09_V01,RLU2M_A10_V01,RLU2M_A11_V01,RLU2M_A12_V01,RLU2M_A13_V01,RLU2M_A14_V01,RLU2M_A15_V01,RLU2M_A16_V01,RLU2M_A17_V01,RLU2M_A18_V01,RLU2M_A19_V01,RLU2M_A20_V01,RLU2M_A21_V01,RLU2M_A22_V01,RLU2M_A23_V01,RLU2M_A24_V01,RLU2M_A25_V01,RLU2M_A26_V01,RLU2M_A27_V01,RLU2M_A28_V01,RLU2M_A29_V01,RLU2M_A30_V01,RLU2M_A31_V01,RLU2M_A32_V01,RLU2M_A33_V01,RLU2M_A34_V01,RLU2M_A35_V01,RLU2M_A36_V01,RLU2M_A37_V01,RLU2M_A38_V01,RLU2M_A39_V01,RLU2M_A40_V01,RLV2C_A01_V01,RLV2C_A02_V01,RLV2C_A03_V01,RLV2C_A04_V01,RLV2C_A05_V01,RLV2C_A06_V01,RLV2C_A07_V01,RLV2C_A08_V01,RLV2C_A09_V01,RLV2C_A10_V01,RLV2C_A11_V01,RLV2C_A12_V01,RLV2C_A13_V01,RLV2C_A14_V01,RLV2C_A15_V01,RLV2C_A16_V01,RLV2C_A17_V01,RLV2C_A18_V01,RLV2C_A19_V01,RLV2C_A20_V01,RLV2C_A21_V01,RLV2C_A22_V01,RLV2C_A23_V01,RLV2C_A24_V01,RLV2C_A25_V01,RLV2C_A26_V01,RLV2C_A27_V01,RLV2C_A28_V01,RLV2C_A29_V01,RLV2C_A30_V01,RLV2O_A001_V01,RLV2O_A002_V01,RLV2O_A003_V01,RLV2O_A004_V01,RLV2O_A005_V01,RLV2O_A006_V01
run36_greedy_maximin_distance_adjacent_swap_0045,0.569465,0.432551,0.528409,0.455828,0.455828,0.025293,0.000367,0.000733,0.000733,0.000733,0.0011,0.000916,0.0,0.000733,0.000916,0.000733,0.000733,0.000733,0.000733,0.000916,0.000733,0.504216,0.821481,0.825147,0.796371,0.772361,0.774927,0.769245,0.748167,0.499633,0.45033,0.346591,0.50055,0.766679,0.712243,0.750733,0.727823,0.225257,0.778592,0.691899,0.760264,0.693182,0.76283,0.518145,0.695381,0.453996,0.49945,0.593109,0.130865,0.733321,0.196114,0.445565,0.571848,0.585594,0.753482,0.74945,0.362537,0.076979,0.362537,0.606305,0.763196,0.625916,0.69923,0.647544,0.129216,0.167522,0.16349,0.132698,0.118768,0.12665,0.169538,0.121334,0.1261,0.119501,0.170088,0.118952,0.120968,0.177786,0.114736,0.165506,0.133248,0.1239,0.190616,0.127383,0.644245,0.645711,0.644245,0.647727,0.648094,0.647911,0.648277,0.74835,0.746518,0.750183,0.74835,0.750183,0.74835,0.746884,0.64846,0.648277,0.649377,0.642779,0.499267,0.434201,0.644611,0.642229,0.642412,0.641862,0.644428,0.627933,0.644611,0.644611,0.644611,0.643145,0.643328,0.639113,0.643328,0.645345,0.644611,0.644428,0.644611,0.643328,0.644611,0.643145,0.635814,0.648644,0.644245,0.642779,0.649927,0.742119,0.642595,0.093658,0.747984,0.636547,0.647727,0.643878,0.72544,0.71206,0.65176,0.618218,0.540872,0.74945,0.496884,0.259531,0.530242,0.246518,0.402859,0.447031,0.634897,0.592009,0.381415,0.463526,0.526026,0.564516,0.564516,0.482771,0.483504,0.510264,0.545821,0.617119,0.514663,0.557551,0.527676,0.484971,0.516679,0.522361,0.559567,0.539589,0.465543,0.58761,0.610704,0.505682,0.473057,0.482038,0.495968,0.589626,0.295638,0.284274,0.568365,0.64901
run36_greedy_maximin_distance_adjacent_swap_0046,0.578629,0.438416,0.530609,0.453629,0.453629,0.029142,0.000367,0.000367,0.000916,0.000916,0.000733,0.0011,0.000733,0.0,0.000733,0.000733,0.000916,0.000916,0.0011,0.000733,0.000367,0.506232,0.822397,0.823314,0.794905,0.77566,0.778226,0.772544,0.751466,0.503666,0.448497,0.349157,0.50055,0.769978,0.718475,0.754032,0.728556,0.224157,0.782075,0.693182,0.763746,0.694098,0.766312,0.514479,0.691349,0.455645,0.49835,0.596041,0.135081,0.733504,0.196481,0.443365,0.572764,0.579362,0.754216,0.752016,0.367669,0.077346,0.367669,0.610704,0.76118,0.62335,0.696848,0.644245,0.131965,0.170455,0.166789,0.13563,0.122434,0.129216,0.172104,0.1239,0.129765,0.123167,0.172654,0.121518,0.124633,0.180352,0.117302,0.168988,0.135997,0.12665,0.193182,0.129949,0.640946,0.642595,0.641312,0.644428,0.645161,0.644611,0.644428,0.750733,0.747617,0.752749,0.750916,0.752749,0.75055,0.749817,0.645161,0.644978,0.645711,0.640029,0.494868,0.434201,0.641129,0.63893,0.639296,0.638563,0.641129,0.624817,0.641679,0.641679,0.641679,0.639479,0.640029,0.635814,0.640029,0.642045,0.641312,0.641129,0.641312,0.640029,0.641312,0.639846,0.632881,0.645161,0.641312,0.639663,0.646628,0.744501,0.639479,0.096408,0.749817,0.632881,0.643328,0.640946,0.721224,0.714993,0.649927,0.619501,0.543988,0.751833,0.497251,0.260081,0.528959,0.247617,0.397544,0.450696,0.634531,0.590176,0.375183,0.466092,0.523094,0.559567,0.57478,0.483321,0.489919,0.515762,0.554435,0.617485,0.522361,0.564699,0.52676,0.486804,0.518878,0.517412,0.554069,0.541239,0.46426,0.584311,0.61107,0.503666,0.481305,0.490286,0.48827,0.587977,0.298387,0.279509,0.570198,0.647544
run36_greedy_maximin_distance_adjacent_swap_0050,0.57588,0.4364,0.530609,0.453629,0.453629,0.028592,0.000367,0.000733,0.000367,0.000916,0.000367,0.0011,0.000916,0.000733,0.0,0.000733,0.000733,0.000733,0.000733,0.000733,0.000733,0.5011,0.82313,0.822947,0.797654,0.776026,0.778592,0.772911,0.751833,0.508798,0.449413,0.348424,0.497067,0.770345,0.721041,0.754399,0.731488,0.224157,0.782441,0.696481,0.764113,0.697214,0.766679,0.516496,0.694831,0.454912,0.497801,0.598974,0.133248,0.735887,0.196114,0.448497,0.566899,0.592009,0.757698,0.752383,0.368402,0.076796,0.368402,0.606122,0.76283,0.628666,0.699597,0.649377,0.130315,0.170638,0.166056,0.134348,0.119868,0.127016,0.172471,0.121884,0.126833,0.120601,0.172471,0.119685,0.121701,0.180718,0.115652,0.168072,0.134714,0.125,0.193548,0.132698,0.646078,0.647544,0.646444,0.649194,0.649927,0.649743,0.64956,0.751466,0.74945,0.753116,0.751283,0.753116,0.750916,0.75055,0.650293,0.65011,0.650843,0.644611,0.499267,0.435484,0.646261,0.644062,0.644245,0.643695,0.646261,0.629949,0.646444,0.646444,0.646444,0.644611,0.645161,0.640946,0.645161,0.647177,0.646261,0.646261,0.646261,0.645161,0.646261,0.644978,0.638013,0.65066,0.646628,0.644611,0.65176,0.744868,0.644428,0.096591,0.750916,0.638013,0.64956,0.647361,0.717925,0.715176,0.653043,0.617485,0.535191,0.749633,0.497801,0.259714,0.527309,0.238453,0.396811,0.452529,0.627383,0.583028,0.374084,0.461144,0.526576,0.565616,0.568365,0.479472,0.48662,0.513563,0.551503,0.614919,0.515946,0.557368,0.526943,0.485154,0.519245,0.523827,0.566349,0.542705,0.470674,0.586877,0.610337,0.505132,0.479106,0.488453,0.493402,0.580462,0.289406,0.278592,0.567815,0.642412
run36_greedy_maximin_distance_adjacent_swap_0054,0.577163,0.431085,0.528409,0.455828,0.455828,0.027676,0.000367,0.000916,0.000733,0.000733,0.000733,0.000916,0.000733,0.000733,0.000733,0.0,0.000733,0.000733,0.000733,0.000733,0.000733,0.504399,0.821481,0.82643,0.793988,0.77511,0.777676,0.77401,0.751283,0.502566,0.453812,0.355022,0.501833,0.771444,0.719941,0.753849,0.728006,0.223607,0.781525,0.692632,0.765213,0.693548,0.767779,0.514663,0.692265,0.457478,0.5011,0.594208,0.131598,0.734054,0.194648,0.446848,0.567815,0.592925,0.756415,0.751833,0.367302,0.074963,0.367302,0.607405,0.760997,0.628666,0.701979,0.648644,0.134531,0.167705,0.163306,0.13838,0.121151,0.131965,0.169355,0.125733,0.128482,0.121884,0.169905,0.123534,0.12335,0.180169,0.117119,0.166972,0.138563,0.129032,0.192999,0.131782,0.646444,0.646811,0.645711,0.648827,0.649194,0.64901,0.648827,0.750733,0.747434,0.752933,0.750733,0.752199,0.750367,0.749633,0.649194,0.649377,0.649377,0.643878,0.487903,0.433101,0.646628,0.644062,0.644611,0.643878,0.646811,0.630499,0.646811,0.646811,0.646811,0.644978,0.645161,0.641312,0.645528,0.647544,0.646628,0.646628,0.646628,0.645528,0.646628,0.645161,0.63838,0.650477,0.646811,0.644978,0.651943,0.744318,0.644978,0.096408,0.75,0.63838,0.650293,0.646078,0.725623,0.715176,0.653409,0.617302,0.532258,0.754765,0.49835,0.257698,0.534274,0.241019,0.406708,0.444465,0.632515,0.591092,0.377933,0.467375,0.529326,0.563966,0.561584,0.481122,0.48882,0.514479,0.546554,0.61162,0.518145,0.555169,0.520711,0.478739,0.520528,0.526393,0.55187,0.537023,0.471041,0.588343,0.618952,0.514113,0.477456,0.484238,0.497251,0.587427,0.294355,0.277126,0.576796,0.643878
run36_greedy_maximin_distance_adjacent_swap_0055,0.567265,0.435484,0.529142,0.455095,0.455095,0.026393,0.000367,0.000916,0.000367,0.000916,0.000733,0.000916,0.000733,0.000916,0.000733,0.000733,0.0,0.000367,0.000367,0.000733,0.000367,0.505132,0.820748,0.824963,0.798387,0.77566,0.778226,0.772544,0.751466,0.502566,0.452713,0.346041,0.496884,0.769978,0.718475,0.754032,0.727823,0.22379,0.782075,0.693182,0.763746,0.693365,0.766312,0.517962,0.695748,0.462793,0.497434,0.595674,0.131782,0.735887,0.194648,0.451613,0.569648,0.589626,0.757331,0.752016,0.367669,0.075696,0.367669,0.605022,0.765213,0.628299,0.701796,0.64956,0.132148,0.170638,0.166422,0.135997,0.122434,0.129216,0.172104,0.1239,0.129765,0.123167,0.172837,0.121518,0.124633,0.180352,0.117302,0.168438,0.136364,0.126833,0.193182,0.129765,0.646261,0.647544,0.646628,0.649743,0.65011,0.649927,0.649743,0.750916,0.749084,0.752749,0.750916,0.752749,0.75055,0.749817,0.650843,0.650293,0.651393,0.644062,0.494868,0.430352,0.646444,0.644245,0.644245,0.643878,0.646444,0.630132,0.645894,0.645894,0.645894,0.644795,0.645345,0.641129,0.645345,0.647361,0.646444,0.646078,0.646444,0.645345,0.646444,0.645161,0.638196,0.65066,0.646811,0.644611,0.651943,0.744501,0.644611,0.096224,0.751283,0.638196,0.649743,0.646444,0.725073,0.709494,0.653226,0.616569,0.527859,0.757148,0.491569,0.254765,0.531525,0.243585,0.403776,0.445015,0.627383,0.578629,0.378666,0.470125,0.522361,0.565799,0.567632,0.481672,0.491569,0.517045,0.546554,0.609604,0.52456,0.559018,0.525477,0.483871,0.520528,0.528592,0.556818,0.546371,0.466092,0.586694,0.616752,0.510447,0.478556,0.482955,0.492669,0.580828,0.296188,0.281708,0.570748,0.642595
run36_greedy_maximin_distance_adjacent_swap_0066,0.567265,0.43585,0.530609,0.453629,0.453629,0.026393,0.000367,0.000733,0.000367,0.000733,0.000733,0.0011,0.000733,0.000916,0.000733,0.000733,0.000367,0.0,0.000367,0.000733,0.000733,0.504949,0.822764,0.827713,0.80132,0.77566,0.778226,0.772544,0.751466,0.502016,0.452896,0.346957,0.497251,0.769978,0.718475,0.754032,0.728556,0.224157,0.782075,0.693182,0.763746,0.694098,0.766312,0.517229,0.692632,0.452713,0.502016,0.592742,0.132148,0.735887,0.195931,0.445198,0.57313,0.58816,0.757881,0.752016,0.367669,0.075696,0.367669,0.607038,0.763013,0.628299,0.70033,0.64956,0.132148,0.170455,0.166422,0.135814,0.119685,0.129399,0.172104,0.1239,0.127016,0.120418,0.172654,0.121518,0.122067,0.180352,0.115286,0.168438,0.13618,0.126833,0.193182,0.129765,0.646261,0.647544,0.646628,0.649743,0.65011,0.649927,0.649743,0.750916,0.749084,0.752383,0.750916,0.753116,0.75055,0.749817,0.65011,0.650293,0.651026,0.644062,0.496151,0.429802,0.646444,0.644245,0.644245,0.643878,0.646628,0.630132,0.645894,0.645894,0.645894,0.644795,0.645711,0.641129,0.645345,0.647361,0.646444,0.646444,0.646444,0.645345,0.646444,0.645161,0.638196,0.65066,0.646628,0.644611,0.652126,0.744501,0.644795,0.096957,0.751283,0.638196,0.649377,0.646444,0.725073,0.709494,0.653226,0.615286,0.533908,0.751283,0.497067,0.258431,0.536657,0.242669,0.405059,0.443915,0.620784,0.582661,0.374267,0.463343,0.525477,0.56085,0.567815,0.479289,0.487353,0.512463,0.541239,0.612353,0.525477,0.56085,0.527676,0.485521,0.519611,0.525477,0.554802,0.544721,0.466826,0.585777,0.616202,0.510081,0.469208,0.475623,0.495784,0.575696,0.293622,0.280975,0.575147,0.637097
run36_greedy_maximin_distance_adjacent_swap_0072,0.568732,0.434567,0.529692,0.454912,0.454912,0.026393,0.000367,0.000733,0.000367,0.000367,0.000733,0.000916,0.000733,0.0011,0.000733,0.000733,0.000367,0.000367,0.0,0.000733,0.000733,0.505499,0.822214,0.82588,0.801686,0.773827,0.776393,0.770711,0.749633,0.503849,0.458578,0.348424,0.494501,0.768145,0.716642,0.752199,0.726723,0.222507,0.780242,0.691349,0.761913,0.692265,0.764479,0.516862,0.695748,0.456195,0.504032,0.597141,0.131598,0.735337,0.195381,0.449597,0.568182,0.58816,0.757515,0.752199,0.368035,0.076979,0.368035,0.602823,0.76173,0.628482,0.701063,0.649743,0.132331,0.170638,0.166606,0.135997,0.121518,0.129399,0.172287,0.124084,0.128849,0.122251,0.172837,0.121701,0.123717,0.180535,0.117485,0.168622,0.136364,0.127016,0.193548,0.129949,0.646444,0.647727,0.646811,0.649927,0.650293,0.65011,0.649927,0.751283,0.747801,0.752933,0.7511,0.752933,0.750733,0.75,0.65066,0.650477,0.65121,0.644245,0.491935,0.431635,0.646628,0.644428,0.644428,0.644062,0.646628,0.630315,0.646078,0.646078,0.646078,0.644978,0.645528,0.641312,0.645528,0.647544,0.646628,0.646628,0.646628,0.645528,0.646628,0.645345,0.63838,0.651026,0.646811,0.644795,0.652493,0.744685,0.644795,0.096774,0.752016,0.638196,0.649927,0.646628,0.725257,0.709677,0.653409,0.614919,0.529142,0.753482,0.494501,0.259164,0.533358,0.240469,0.40066,0.440616,0.627383,0.585777,0.380682,0.469025,0.519795,0.567815,0.561767,0.47434,0.485337,0.510814,0.543438,0.607038,0.520711,0.555718,0.526026,0.482588,0.520528,0.526943,0.560117,0.543255,0.466459,0.584128,0.616569,0.509531,0.473424,0.478372,0.492119,0.581012,0.291056,0.281342,0.571298,0.642595
run36_greedy_maximin_distance_adjacent_swap_0073,0.57588,0.440982,0.530425,0.454179,0.454179,0.027676,0.000367,0.000733,0.000733,0.000733,0.000367,0.000916,0.000916,0.000733,0.000733,0.000733,0.000733,0.000733,0.000733,0.0,0.000733,0.504399,0.821481,0.82368,0.797104,0.77401,0.776576,0.770894,0.749817,0.508798,0.45143,0.355572,0.500367,0.768328,0.719758,0.752383,0.721774,0.224157,0.780425,0.6864,0.762097,0.687317,0.764663,0.513746,0.691166,0.452713,0.494501,0.590359,0.133431,0.732771,0.196298,0.450147,0.569098,0.58816,0.755132,0.752383,0.368402,0.079179,0.368402,0.608871,0.759531,0.623717,0.696848,0.644611,0.132331,0.170821,0.166239,0.135997,0.122067,0.129582,0.172471,0.124267,0.129032,0.122434,0.173021,0.121884,0.1239,0.180718,0.117669,0.168255,0.136364,0.127016,0.193548,0.130499,0.641312,0.642595,0.642045,0.644795,0.645161,0.645345,0.644428,0.751283,0.746518,0.753116,0.75165,0.753116,0.75055,0.750183,0.645528,0.645711,0.646078,0.640396,0.48937,0.427419,0.641129,0.639296,0.639296,0.63893,0.641496,0.624817,0.641679,0.641679,0.641679,0.639479,0.640396,0.635447,0.640396,0.642412,0.641496,0.641496,0.641496,0.640579,0.641496,0.640213,0.633981,0.646078,0.641679,0.639663,0.646994,0.744868,0.639846,0.096591,0.749817,0.634348,0.644795,0.641312,0.721591,0.715726,0.649194,0.620784,0.531342,0.754032,0.490836,0.258431,0.535924,0.247617,0.406342,0.449963,0.621151,0.580279,0.378116,0.47434,0.52456,0.567999,0.5625,0.475257,0.489553,0.514479,0.54857,0.611804,0.512463,0.554435,0.523827,0.480572,0.519428,0.523827,0.552786,0.540323,0.461144,0.579362,0.61437,0.509348,0.476723,0.483138,0.495051,0.573497,0.295088,0.275477,0.57478,0.635081
run36_greedy_maximin_distance_adjacent_swap_0081,0.571481,0.436034,0.528409,0.455828,0.455828,0.029142,0.000367,0.00055,0.000733,0.000916,0.000733,0.0011,0.000733,0.000367,0.000733,0.000733,0.000367,0.000733,0.000733,0.000733,0.0,0.505865,0.820931,0.82478,0.795455,0.775477,0.778043,0.772361,0.751283,0.501466,0.448314,0.350623,0.499633,0.769795,0.718292,0.753849,0.727639,0.223607,0.781891,0.692999,0.763563,0.693182,0.766129,0.518878,0.695565,0.462793,0.497801,0.596591,0.133248,0.734054,0.194648,0.447947,0.571481,0.587427,0.755865,0.751833,0.367302,0.075147,0.367302,0.613453,0.765029,0.628116,0.701063,0.649377,0.131782,0.170455,0.166606,0.13563,0.12335,0.129032,0.171921,0.123717,0.130682,0.124084,0.172654,0.121334,0.12555,0.180169,0.117119,0.168805,0.135997,0.126466,0.192999,0.129765,0.646078,0.647544,0.646444,0.64956,0.650293,0.649743,0.64956,0.750733,0.747434,0.752566,0.750733,0.752566,0.750367,0.749633,0.65066,0.65011,0.65121,0.644611,0.495051,0.432551,0.646261,0.644062,0.644245,0.643695,0.646261,0.629949,0.646444,0.646444,0.646444,0.644611,0.645161,0.640946,0.645161,0.647177,0.646444,0.645894,0.646444,0.645161,0.646444,0.644978,0.638013,0.650477,0.646628,0.644611,0.65176,0.744318,0.644428,0.095858,0.75055,0.638013,0.64846,0.646261,0.72434,0.714809,0.654142,0.620784,0.53629,0.755499,0.497434,0.258065,0.528959,0.247984,0.404692,0.44813,0.635997,0.583944,0.3761,0.467925,0.523644,0.563783,0.573314,0.484971,0.491202,0.517045,0.55187,0.611987,0.524927,0.56415,0.52621,0.48607,0.518695,0.522177,0.554802,0.543438,0.465359,0.585044,0.612903,0.505499,0.481855,0.490836,0.490652,0.58926,0.301503,0.280792,0.572764,0.650477
V02_M00_NDK_R24_V01,0.437133,0.510997,0.300037,0.701063,0.701063,0.493218,0.504216,0.506232,0.502199,0.505315,0.500367,0.505315,0.504216,0.506232,0.5011,0.504399,0.505132,0.504949,0.505499,0.504399,0.505865,0.0,0.370784,0.488087,0.381415,0.477089,0.476906,0.440799,0.430902,0.408174,0.453812,0.348424,0.396444,0.440982,0.484604,0.430718,0.533908,0.495784,0.447764,0.465543,0.425953,0.46261,0.42577,0.367852,0.549853,0.399743,0.434018,0.62335,0.469025,0.416422,0.475623,0.431818,0.562133,0.479655,0.470491,0.447397,0.485704,0.553152,0.485704,0.589809,0.489003,0.544538,0.518145,0.552053,0.562133,0.565066,0.57313,0.559934,0.539223,0.557551,0.566899,0.571848,0.537757,0.541056,0.563233,0.569831,0.539223,0.571481,0.527126,0.557001,0.559751,0.559934,0.57368,0.588343,0.553702,0.552236,0.551686,0.550587,0.55187,0.545455,0.537023,0.448497,0.409274,0.457295,0.448864,0.453996,0.445931,0.44923,0.558101,0.53849,0.556452,0.541422,0.43915,0.407258,0.551503,0.553886,0.553886,0.554069,0.557368,0.548754,0.552603,0.552603,0.552603,0.552236,0.56085,0.544172,0.554985,0.548937,0.554435,0.555169,0.554435,0.555169,0.554435,0.554802,0.547837,0.546738,0.549304,0.546921,0.557001,0.443915,0.5636,0.543622,0.458211,0.551136,0.555535,0.552053,0.452896,0.472691,0.523827,0.483138,0.536107,0.396811,0.497617,0.379032,0.433468,0.443365,0.531708,0.565982,0.466092,0.46316,0.375733,0.475257,0.473607,0.370051,0.531708,0.492852,0.393328,0.412207,0.540689,0.487903,0.458578,0.431268,0.481672,0.442999,0.291422,0.312133,0.508065,0.42412,0.621334,0.465359,0.416056,0.467192,0.516496,0.540139,0.52676,0.451246,0.389663,0.497801,0.447764,0.508798
V02_M00_PGJ_V01,0.41129,0.532991,0.304985,0.692082,0.692082,0.796554,0.821298,0.822947,0.822397,0.820931,0.82313,0.823497,0.821481,0.822397,0.82313,0.821481,0.820748,0.822764,0.822214,0.821481,0.820931,0.370784,0.0,0.165689,0.069098,0.14901,0.149194,0.142962,0.131782,0.366935,0.464993,0.578996,0.454362,0.142779,0.19978,0.131965,0.237353,0.818182,0.148094,0.280792,0.139663,0.273644,0.139846,0.361437,0.244318,0.436217,0.331195,0.284091,0.800403,0.063783,0.794538,0.532991,0.531342,0.479106,0.103189,0.11107,0.449413,0.843109,0.449413,0.395894,0.19923,0.210044,0.167889,0.209861,0.869135,0.871518,0.875733,0.867302,0.852089,0.868952,0.872067,0.869318,0.854106,0.853739,0.872251,0.868402,0.855389,0.870051,0.849707,0.878116,0.866386,0.868768,0.884164,0.866019,0.211144,0.209128,0.209494,0.210227,0.207661,0.207661,0.207111,0.111804,0.070015,0.115836,0.109604,0.115103,0.110704,0.110337,0.211694,0.206195,0.209128,0.204179,0.483504,0.548754,0.21151,0.213893,0.210411,0.21371,0.212793,0.220858,0.21261,0.21261,0.21261,0.210777,0.217559,0.211877,0.21096,0.210594,0.210411,0.209861,0.210411,0.210594,0.210411,0.211144,0.213343,0.205279,0.211694,0.208944,0.206928,0.108871,0.210411,0.86272,0.111987,0.203446,0.219208,0.214626,0.177603,0.183651,0.191349,0.365836,0.61162,0.332661,0.498534,0.578812,0.474707,0.633431,0.656342,0.598607,0.50165,0.431268,0.605572,0.639663,0.419538,0.364919,0.483138,0.569648,0.549853,0.52566,0.581378,0.494135,0.422104,0.418072,0.322214,0.402676,0.395345,0.411474,0.410007,0.422104,0.634348,0.391129,0.471591,0.509714,0.494685,0.533174,0.464809,0.459861,0.629582,0.728372,0.493768,0.47654
V02_M00_PGN_R24_V01,0.416422,0.466276,0.63563,0.365836,0.365836,0.836694,0.823864,0.823864,0.82478,0.825696,0.82423,0.82478,0.825147,0.823314,0.822947,0.82643,0.824963,0.827713,0.82588,0.82368,0.82478,0.488087,0.165689,0.0,0.121884,0.133431,0.133798,0.111254,0.120235,0.497801,0.414773,0.582845,0.378849,0.110887,0.220674,0.120601,0.228922,0.913856,0.123534,0.246334,0.108688,0.247434,0.109054,0.402126,0.326796,0.412023,0.441349,0.377199,0.925953,0.155059,0.932551,0.523094,0.532808,0.435301,0.108688,0.131598,0.490469,0.833944,0.490469,0.335227,0.158174,0.277859,0.27676,0.284824,0.872617,0.900843,0.891679,0.8761,0.883431,0.870968,0.902859,0.878116,0.885264,0.883798,0.903043,0.877933,0.883065,0.885081,0.892412,0.879949,0.876833,0.871701,0.878482,0.887647,0.285924,0.285924,0.28629,0.284274,0.283174,0.282625,0.284457,0.130499,0.143328,0.133798,0.134531,0.130132,0.134531,0.129399,0.288673,0.280425,0.287757,0.272544,0.421921,0.592559,0.286657,0.287207,0.287023,0.28794,0.284641,0.30077,0.288856,0.288856,0.288856,0.288856,0.283174,0.291789,0.286657,0.284091,0.283908,0.285557,0.283908,0.286657,0.283908,0.28794,0.290689,0.279692,0.288673,0.284824,0.284641,0.141862,0.291056,0.873717,0.120051,0.295821,0.290323,0.289773,0.152309,0.196848,0.295455,0.354289,0.587977,0.308468,0.435667,0.584311,0.435301,0.761547,0.534274,0.622434,0.440799,0.419538,0.714993,0.559751,0.490103,0.509714,0.421921,0.454912,0.670455,0.635814,0.57313,0.480572,0.418072,0.396078,0.581928,0.634348,0.580462,0.60154,0.574963,0.481855,0.458761,0.462977,0.545638,0.610154,0.584861,0.586694,0.559567,0.449597,0.731305,0.764113,0.384348,0.433101
