category,path,source_root,suffix,size_bytes,modified_utc,matched_terms,match_location,notes
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B02_n24_penalty.json,outputs,.json,2427,2026-06-16T10:43:52.603995+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B03_n24_penalty.json,outputs,.json,2426,2026-06-16T10:43:52.603995+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B04_n24_sentinel.json,outputs,.json,2386,2026-06-16T10:43:52.604997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B05_n24_maint.json,outputs,.json,2414,2026-06-16T10:43:52.605996+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B06_n24_maint.json,outputs,.json,2414,2026-06-16T10:43:52.606997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B07_n24_maint.json,outputs,.json,2415,2026-06-16T10:43:52.608002+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B08_n24_uncertainty.json,outputs,.json,2422,2026-06-16T10:43:52.609003+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B09_n24_diversity.json,outputs,.json,2415,2026-06-16T10:43:52.609003+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B10_n24_penalty.json,outputs,.json,2425,2026-06-16T10:43:52.609997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B11_n24_penalty.json,outputs,.json,2434,2026-06-16T10:43:52.610997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B12_n24_maint.json,outputs,.json,2416,2026-06-16T10:43:52.610997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B13_n24_maint.json,outputs,.json,2416,2026-06-16T10:43:52.611997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B14_n24_maint.json,outputs,.json,2417,2026-06-16T10:43:52.611997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B15_n24_maint.json,outputs,.json,2414,2026-06-16T10:43:52.612997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N24_B16_n24_uncertainty.json,outputs,.json,2428,2026-06-16T10:43:52.613995+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B01_n40_mises_repair.json,outputs,.json,2655,2026-06-16T10:43:52.613995+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B02_n40_peeq_repair.json,outputs,.json,2655,2026-06-16T10:43:52.614997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B03_n40_surface_repair.json,outputs,.json,2667,2026-06-16T10:43:52.614997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B04_n40_median.json,outputs,.json,2639,2026-06-16T10:43:52.617994+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B05_n40_median.json,outputs,.json,2640,2026-06-16T10:43:52.617994+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B06_n40_no_median.json,outputs,.json,2666,2026-06-16T10:43:52.618997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B07_n40_no_median.json,outputs,.json,2663,2026-06-16T10:43:52.619997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B08_n40_penalty_repair.json,outputs,.json,2673,2026-06-16T10:43:52.619997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B09_n40_penalty_repair.json,outputs,.json,2671,2026-06-16T10:43:52.620997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B10_n40_penalty_repair.json,outputs,.json,2673,2026-06-16T10:43:52.621996+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B11_n40_penalty_repair.json,outputs,.json,2671,2026-06-16T10:43:52.621996+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B12_n40_penalty_top.json,outputs,.json,2636,2026-06-16T10:43:52.622997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B13_n40_penalty_top.json,outputs,.json,2627,2026-06-16T10:43:52.623995+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B14_n40_penalty_top.json,outputs,.json,2633,2026-06-16T10:43:52.625013+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B15_n40_penalty_top.json,outputs,.json,2629,2026-06-16T10:43:52.625013+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B16_n40_two_stage.json,outputs,.json,2657,2026-06-16T10:43:52.625997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B17_n40_two_stage.json,outputs,.json,2657,2026-06-16T10:43:52.625997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B18_n40_two_stage.json,outputs,.json,2655,2026-06-16T10:43:52.627849+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B19_n40_u2ret_repair.json,outputs,.json,2681,2026-06-16T10:43:52.627849+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B20_n40_u2ret_repair.json,outputs,.json,2680,2026-06-16T10:43:52.628856+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B21_n40_u2ret_repair.json,outputs,.json,2684,2026-06-16T10:43:52.629866+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B22_n40_u2ret_top.json,outputs,.json,2646,2026-06-16T10:43:52.629866+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B23_n40_u2ret_top.json,outputs,.json,2644,2026-06-16T10:43:52.630866+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\scan_orders\scan_order_S3R59N40PR40_N40_B24_n40_u2ret_top.json,outputs,.json,2644,2026-06-16T10:43:52.631866+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_abqjobpilot_commands_TEMPLATE.txt,outputs,.txt,13160,2026-06-16T10:43:52.635866+00:00,run58,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_candidate_orders.csv,outputs,.csv,44477,2026-06-16T10:43:52.600997+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_future_cae_handoff_manifest_TEMPLATE.csv,outputs,.csv,23093,2026-06-16T10:43:52.635866+00:00,run58,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation\run60_generation_plan.csv,outputs,.csv,79550,2026-06-16T11:38:32.604833+00:00,run48; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation\run60_preflight_cases.csv,outputs,.csv,79550,2026-06-16T11:38:32.604833+00:00,run48; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation\run60_preflight_summary.json,outputs,.json,1503,2026-06-16T11:38:32.606436+00:00,run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\combined432_plus_N32_RL_ready_dataset.csv,outputs,.csv,1971036,2026-06-17T00:02:08.361681+00:00,run43; run48; run53; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\combined432_plus_N32_teacher_dataset.csv,outputs,.csv,1971036,2026-06-17T00:02:08.231783+00:00,run43; run48; run53; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\combined432_RL_ready_dataset.csv,outputs,.csv,1243639,2026-06-17T00:02:07.955186+00:00,run43; run48; run53; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\combined432_teacher_dataset.csv,outputs,.csv,1243639,2026-06-17T00:02:07.884512+00:00,run43; run48; run53; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\n24_n40_updated_maturity_and_claim_boundary_summary.json,outputs,.json,7340,2026-06-17T00:02:19.848241+00:00,run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\run61_custom_N40_focused_batch40_ranked_within_batch.csv,outputs,.csv,101453,2026-06-17T00:02:07.748462+00:00,run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\run61_custom_N40_focused_batch40_teacher_dataset_enriched.csv,outputs,.csv,94739,2026-06-17T00:02:07.700068+00:00,run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\run61_custom_N40_focused_batch40_teacher_dataset_enriched.json,outputs,.json,212534,2026-06-17T00:02:07.717881+00:00,run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\run61_prediction_audit_for_run58_custom_batch40.csv,outputs,.csv,1029,2026-06-17T00:02:19.838590+00:00,run58,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_62_custom_N40_focused_batch40_teacher_metrics_ingestion_and_combined432_ranking\run61_prediction_audit_for_run58_custom_batch40_summary.json,outputs,.json,6043,2026-06-17T00:02:19.839651+00:00,run58,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\combined432_plus_N32_scan_order_features.csv,outputs,.csv,2295535,2026-06-17T00:20:30.445928+00:00,run43; run48; run53; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\combined432_scan_order_features.csv,outputs,.csv,1428238,2026-06-17T00:20:30.299769+00:00,run43; run48; run53; run58,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\n24_n40_final_active_learning_rl_evidence_freeze.json,outputs,.json,10614,2026-06-17T00:33:30.201089+00:00,run58; run63,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\n24_n40_final_active_learning_rl_evidence_freeze.md,outputs,.md,1594,2026-06-17T00:33:30.202089+00:00,run63,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_batch_options_comparison_summary.json,outputs,.json,5431,2026-06-17T00:33:30.192971+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_batch_options_comparison_to_previous.csv,outputs,.csv,3219,2026-06-17T00:33:30.192461+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_best_surrogate_configurations.csv,outputs,.csv,3148,2026-06-17T00:28:21.130565+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_candidate_pool_scored.csv,outputs,.csv,9766515,2026-06-17T00:33:29.927692+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_claim_boundary.json,outputs,.json,1057,2026-06-17T00:33:30.193983+00:00,candidate generation; run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_claim_boundary.md,outputs,.md,888,2026-06-17T00:33:30.193983+00:00,candidate generation; run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_gnn_reward_validation_results.csv,outputs,.csv,9060,2026-06-17T00:28:22.799162+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_gnn_reward_validation_summary.json,outputs,.json,462,2026-06-17T00:28:22.814556+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_graph_pointer_policy_training_log.csv,outputs,.csv,956,2026-06-17T00:28:23.119062+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_graph_pointer_policy_validation_summary.json,outputs,.json,371,2026-06-17T00:28:23.119062+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_input_validation_summary.json,outputs,.json,8355,2026-06-17T00:20:30.215099+00:00,run58; run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_optional_N40_followup_batch32_candidate_orders.csv,outputs,.csv,37585,2026-06-17T00:33:30.053317+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_smallN_recovery_batch32_candidate_orders.csv,outputs,.csv,33811,2026-06-17T00:33:30.050148+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_surrogate_validation_results_detailed.csv,outputs,.csv,2277059,2026-06-17T00:28:21.129563+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_surrogate_validation_summary.json,outputs,.json,3324,2026-06-17T00:28:21.131567+00:00,run58; run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_target_reward_definition_audit.csv,outputs,.csv,1353,2026-06-17T00:20:30.459882+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_target_reward_definition_audit.json,outputs,.json,2358,2026-06-17T00:20:30.460884+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_63_combined432_model_update_N24_N40_evidence_freeze_and_N12_N16_recovery_candidate_generation\run63_variable_N_recovery_anchor_batch48_candidate_orders.csv,outputs,.csv,52412,2026-06-17T00:33:30.047779+00:00,run63,path,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\run64_claim_boundary.json,outputs,.json,1248,2026-06-17T00:41:54.998869+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\run64_claim_boundary.md,outputs,.md,1075,2026-06-17T00:41:54.997867+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\run64_input_validation_summary.json,outputs,.json,876,2026-06-17T00:41:54.921761+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\scan_orders\scan_order_S3R64VNR_N12_B01_n12_diversity.json,outputs,.json,1925,2026-06-17T00:41:54.939574+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\scan_orders\scan_order_S3R64VNR_N12_B02_n12_penalty.json,outputs,.json,1945,2026-06-17T00:41:54.940572+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\scan_orders\scan_order_S3R64VNR_N12_B03_n12_anchor_local.json,outputs,.json,1961,2026-06-17T00:41:54.941081+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\scan_orders\scan_order_S3R64VNR_N12_B04_n12_anchor_local.json,outputs,.json,1949,2026-06-17T00:41:54.944094+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\scan_orders\scan_order_S3R64VNR_N12_B05_n12_anchor_local.json,outputs,.json,1962,2026-06-17T00:41:54.945104+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\scan_orders\scan_order_S3R64VNR_N12_B06_n12_anchor_top.json,outputs,.json,1912,2026-06-17T00:41:54.946104+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run43_48_53_58_63_68_73_model_updates,outputs\stage3_run_64_run63_variable_N_recovery_anchor_batch48_handoff_package\scan_orders\scan_order_S3R64VNR_N12_B07_n12_anchor_top.json,outputs,.json,1930,2026-06-17T00:41:54.946104+00:00,run63,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
