N_label,scope,strategy_id,U2,PEEQ,SurfaceT,Mises,include_in_u2_panel,include_in_peeq_panel,include_in_surfacet_panel,include_in_mises_panel,stress_semantics_note
N40,native_stage3_combined552,S3R44CNS_N40_B11_hybrid_agree,0.0002118816822473,0.159995436668396,588.094016,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B12_hybrid_agree,9.455671170144342e-05,0.1537016928195953,582.178496,579.926592,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B13_hybrid_disagree,0.0001436858278793,0.1631214767694473,588.1008,579.927616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B14_hybrid_disagree,0.0001575493377004,0.1639321446418762,587.67552,579.927808,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B15_uncertainty,0.0001939518444942,0.1578126698732376,587.682048,579.927808,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B16_uncertainty,0.0001753604881287,0.1576092392206192,587.6736,579.92672,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B01_strict_guard,9.20418733585393e-05,0.1626397371292114,583.327808,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B02_strict_guard,0.0001350528254988,0.1617587953805923,583.631424,579.927808,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B03_strict_guard,7.565500527562108e-05,0.1536527276039123,582.171072,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B04_strict_guard,6.170961933094077e-05,0.1561200469732284,582.14272,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B05_two_stage,7.624770114489365e-05,0.165346473455429,581.980672,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B06_two_stage,0.0001710270134935,0.1634214222431183,583.243904,579.928704,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B07_two_stage,8.362594235222787e-05,0.1534932404756546,582.097408,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B08_two_stage,0.0001350777693005,0.1704887300729751,583.832576,579.92768,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B09_median_guard,6.958780068089254e-05,0.1534324586391449,582.0064,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B10_median_guard,0.0001548743575767,0.16898013651371,584.292096,579.927744,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B11_peeq_repair,6.942368781892583e-05,0.1578780859708786,582.174016,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B12_peeq_repair,8.030997742025647e-05,0.1578798592090606,582.139584,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B13_surfacet_repair,6.795796980441082e-05,0.1543461829423904,582.209664,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B14_surfacet_repair,0.0002000463537115,0.1607121378183365,582.997632,579.928832,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B15_mises_repair,7.93164326751139e-05,0.1535343378782272,582.04064,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R49SCN_N40_B16_mises_repair,0.0001741511841828,0.1656653136014938,583.729408,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B01_n40_strict_top,0.0001091796702894,0.1592772305011749,582.801856,579.926592,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B02_n40_strict_top,0.0001624859019102,0.1590698212385177,583.536192,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B03_n40_strict_top,0.0001575087012497,0.1614710390567779,583.459264,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B04_n40_strict_top,7.561578968307003e-05,0.1583257168531417,584.132672,579.927424,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B05_n40_strict_repair,0.0001593298284205,0.1725027710199356,584.444736,579.927936,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B06_n40_strict_repair,0.0001693256995167,0.1538861095905304,582.30336,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B07_n40_strict_repair,9.396403129358076e-05,0.1613422632217407,584.0672,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B08_n40_strict_repair,0.0002362437535339,0.1608708649873733,583.332864,579.927744,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B09_penalty_repair,8.124319720081985e-05,0.1553911864757537,582.4496,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B10_penalty_repair,7.6060947321821e-05,0.1534289419651031,582.007808,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B11_penalty_repair,6.26145993010141e-05,0.1527572870254516,582.0096,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B12_penalty_repair,5.201993008085992e-05,0.1536578088998794,582.291392,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B13_penalty_repair,7.475083111785352e-05,0.1534562110900879,582.014272,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B14_penalty_repair,7.798989645380061e-05,0.1534222960472107,582.003392,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B15_two_stage_repair,6.592716817976907e-05,0.1567461341619491,582.151488,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B16_two_stage_repair,0.000125179749375,0.1606610417366027,583.77344,579.92768,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B17_two_stage_repair,0.0001644424960431,0.1605370342731475,583.591296,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B18_two_stage_repair,0.0001058120724337,0.1622970104217529,583.447552,579.926336,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B19_two_stage_repair,9.800339103094302e-05,0.1614513993263244,583.63712,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B20_median_guard,7.712033402640373e-05,0.1534606963396072,582.015488,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B21_median_guard,0.000113812845484,0.1606870144605636,583.616768,579.925888,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B22_median_guard,8.270690887002274e-05,0.1535167694091797,582.035264,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B23_median_guard,0.0001642787638047,0.1633699685335159,583.301184,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B24_peeq_repair,0.0001068835699697,0.1567571014165878,588.630144,579.926336,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B25_peeq_repair,6.054474761185702e-05,0.1532502472400665,582.142144,579.926592,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B26_peeq_repair,5.909591800445924e-05,0.1578762680292129,582.176256,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B27_surfacet_repair,6.181524258863647e-05,0.1653539836406707,582.010112,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B28_surfacet_repair,9.79098167590564e-05,0.1620165407657623,582.643968,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B29_mises_repair,7.512102820328437e-05,0.1708219796419143,584.285056,579.927616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B30_mises_repair,9.046977720572612e-05,0.1577862650156021,584.389376,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B31_uncertainty,8.985026943264529e-05,0.1534765511751175,582.080192,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R54CAL64_N40_B32_diversity,0.0005840099597662,0.1480723470449447,583.95072,579.927104,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B01_n40_mises_repair,0.0002089603531203,0.1649283170700073,589.684288,579.926976,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B02_n40_peeq_repair,5.727253301301971e-05,0.1554671972990036,582.28832,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B03_n40_surface_repair,6.958981612115167e-05,0.1523378044366836,582.016128,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B04_n40_median,7.110601291060448e-05,0.1523234695196151,582.018816,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B05_n40_median,9.501385829935316e-05,0.1601337045431137,582.205376,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B06_n40_no_median,8.251216149801621e-05,0.1516209989786148,582.085952,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B07_n40_no_median,7.809461021679454e-05,0.153184562921524,582.16064,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B08_n40_penalty_repair,6.476157250290271e-05,0.1527572870254516,582.009088,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B09_n40_penalty_repair,7.3961019552371e-05,0.1534765660762787,582.004416,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B10_n40_penalty_repair,0.0001235023337358,0.1647430956363678,582.165248,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B11_n40_penalty_repair,8.56483711686451e-05,0.1562725901603698,582.451072,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B12_n40_penalty_top,0.0001891053861982,0.1626538634300232,584.486144,579.927296,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B13_n40_penalty_top,0.0001532133671844,0.1574422419071197,583.48544,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B14_n40_penalty_top,5.191683794691926e-05,0.1703883707523346,582.015232,579.927424,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B15_n40_penalty_top,0.0001742487111187,0.1756399422883987,587.064192,579.928576,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B16_n40_two_stage,5.533727926376741e-05,0.1533247381448745,582.29504,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B17_n40_two_stage,5.130235695105512e-05,0.1530022919178009,582.00544,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B18_n40_two_stage,0.0002040392319031,0.1640890538692474,588.9504,579.927296,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B19_n40_u2ret_repair,5.447568582894746e-05,0.1536350399255752,582.269312,579.927872,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B20_n40_u2ret_repair,7.352428656304255e-05,0.1558193564414978,582.150656,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B21_n40_u2ret_repair,7.584344893984962e-05,0.155017614364624,582.09472,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B22_n40_u2ret_top,6.851953367004171e-05,0.1649787276983261,582.289664,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B23_n40_u2ret_top,9.117159152083332e-05,0.1538078635931015,582.321152,579.927808,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R59N40PR40_N40_B24_n40_u2ret_top,5.292977675708244e-05,0.1536608040332794,582.292864,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B01_n40_median_anchor,5.6084589232341386e-05,0.1540600657463073,581.998016,579.927744,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B02_n40_median_anchor,5.432275065686554e-05,0.1546436995267868,582.62208,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B03_n40_penalty_anchor,4.985593659512233e-05,0.1530022621154785,582.00256,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B04_n40_penalty_anchor,5.747088107455056e-05,0.1530022174119949,582.004608,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B05_n40_penalty_anchor,8.35328528410173e-05,0.1529130041599273,582.078528,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B06_n40_penalty_anchor,6.130760903033661e-05,0.1530033946037292,581.996352,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B07_n40_penalty_anchor,0.0001220961112267,0.1557970941066742,581.830016,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B08_n40_twostage_anchor,0.0001824724781727,0.1579823493957519,584.379968,579.9264,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B09_n40_twostage_anchor,6.141205449239351e-05,0.153000921010971,582.007808,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B10_n40_twostage_anchor,6.99615939083742e-05,0.1530580669641494,582.033408,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B11_n40_twostage_anchor,8.085075614872039e-05,0.1531791687011718,582.157568,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B12_n40_u2ret_anchor,5.356389920052607e-05,0.1525734812021255,582.035776,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B13_n40_u2ret_anchor,9.231305921275634e-05,0.1562604457139969,582.445952,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B14_n40_u2ret_anchor,6.342684173432644e-05,0.1530008018016815,582.009344,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B15_n40_u2ret_anchor,4.5779268475598656e-05,0.1553586423397064,581.956288,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R64VNR_N40_B16_n40_u2ret_anchor,0.0002276034210808,0.1646121740341186,588.338816,579.926336,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R69SNR_N40_B01_n40_anchor_ref,5.276091178529896e-05,0.1530022174119949,582.00576,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R69SNR_N40_B02_n40_anchor_ref,0.0001171559779322,0.155797079205513,581.82752,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R69SNR_N40_B03_n40_sentinel,0.0014464138075709,0.2005163431167602,585.363712,579.929728,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R69SNR_N40_B04_n40_uncertainty,0.000152768292537,0.159089058637619,584.628864,579.927424,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R74FSD_N40_B01_n40_anchor_ref,5.995848368911538e-05,0.1530008167028427,582.012928,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R74FSD_N40_B02_n40_anchor_ref,6.69350556563586e-05,0.1530580669641494,582.034624,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
