final_expansion_batch,strategy_name,n,order_json,source_order_json,scan_order,order_compact,order_hash,candidate_source,ppo_checkpoint,ppo_version_source,ppo_generation_mode,selected_by_bucket,global_candidate_index,case_dir,job_name,expected_cae,expected_inp,expected_jnl,generation_log,base_cae,batch_name,teacher_validated,abaqus_validated,notes,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline
final_expansion_batch06,PPOFINAL_N40_B184_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity\scan_order_PPOFINAL_N40_B184_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B184_diversity.json,"[11,1,3,35,15,31,21,23,25,39,37,27,19,17,29,33,13,24,38,5,0,7,9,20,30,34,36,32,26,22,28,14,6,12,4,16,18,10,2,8]","11,1,3,35,15,31,21,23,25,39,37,27,19,17,29,33,13,24,38,5,0,7,9,20,30,34,36,32,26,22,28,14,6,12,4,16,18,10,2,8",bbee4769741c7b36,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,184,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity,J2D_PPOFINAL_N40_B184_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity\J2D_PPOFINAL_N40_B184_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity\J2D_PPOFINAL_N40_B184_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity\J2D_PPOFINAL_N40_B184_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B184_diversity\J2D_PPOFINAL_N40_B184_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6366596250859881,9.153846153846152,33.0,8,0.0,357.0,52.64299802761341,-0.2347140039447731,0.2634569349293973,36.0,36,38.0,odd_even
final_expansion_batch06,PPOFINAL_N40_B185_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity\scan_order_PPOFINAL_N40_B185_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B185_diversity.json,"[11,23,3,1,15,39,21,31,37,17,7,13,19,35,29,27,25,33,9,0,5,34,32,20,24,28,22,38,30,36,26,4,6,2,8,18,16,10,14,12]","11,23,3,1,15,39,21,31,37,17,7,13,19,35,29,27,25,33,9,0,5,34,32,20,24,28,22,38,30,36,26,4,6,2,8,18,16,10,14,12",a9683d7b936e665f,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,185,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity,J2D_PPOFINAL_N40_B185_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity\J2D_PPOFINAL_N40_B185_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity\J2D_PPOFINAL_N40_B185_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity\J2D_PPOFINAL_N40_B185_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B185_diversity\J2D_PPOFINAL_N40_B185_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6357565700100105,9.615384615384617,29.0,10,0.0,375.0,51.41617357001972,-0.2465483234714003,0.2741888057659564,37.0,37,39.0,raster
final_expansion_batch06,PPOFINAL_N40_B186_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity\scan_order_PPOFINAL_N40_B186_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B186_diversity.json,"[1,11,3,15,21,39,37,31,19,23,29,25,35,17,27,33,13,5,0,32,20,7,26,9,24,30,36,38,28,22,34,6,4,10,2,8,16,18,14,12]","1,11,3,15,21,39,37,31,19,23,29,25,35,17,27,33,13,5,0,32,20,7,26,9,24,30,36,38,28,22,34,6,4,10,2,8,16,18,14,12",aa4779b84ca708dc,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,186,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity,J2D_PPOFINAL_N40_B186_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity\J2D_PPOFINAL_N40_B186_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity\J2D_PPOFINAL_N40_B186_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity\J2D_PPOFINAL_N40_B186_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B186_diversity\J2D_PPOFINAL_N40_B186_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.63424943429224,9.76923076923077,32.0,8,0.0,381.0,46.84418145956607,-0.2504930966469428,0.2750290476394254,36.0,36,37.0,raster
final_expansion_batch06,PPOFINAL_N40_B187_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity\scan_order_PPOFINAL_N40_B187_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B187_diversity.json,"[1,11,3,37,15,23,39,21,31,29,17,27,19,25,35,33,13,5,9,7,0,24,22,28,34,30,32,20,36,38,26,18,4,6,8,10,14,12,16,2]","1,11,3,37,15,23,39,21,31,29,17,27,19,25,35,33,13,5,9,7,0,24,22,28,34,30,32,20,36,38,26,18,4,6,8,10,14,12,16,2",906a83809c633623,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,187,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity,J2D_PPOFINAL_N40_B187_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity\J2D_PPOFINAL_N40_B187_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity\J2D_PPOFINAL_N40_B187_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity\J2D_PPOFINAL_N40_B187_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B187_diversity\J2D_PPOFINAL_N40_B187_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6331869043617712,9.102564102564102,34.0,9,0.0,355.0,51.93819855358316,-0.2333990795529257,0.2617115046374643,36.0,36,38.0,odd_even
final_expansion_batch06,PPOFINAL_N40_B188_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity\scan_order_PPOFINAL_N40_B188_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B188_diversity.json,"[11,15,1,3,21,9,25,31,23,39,27,17,29,37,35,33,13,5,0,19,7,34,28,32,38,30,24,20,36,26,6,4,2,14,22,18,16,10,8,12]","11,15,1,3,21,9,25,31,23,39,27,17,29,37,35,33,13,5,0,19,7,34,28,32,38,30,24,20,36,26,6,4,2,14,22,18,16,10,8,12",dbbb2f25880acebf,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,188,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity,J2D_PPOFINAL_N40_B188_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity\J2D_PPOFINAL_N40_B188_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity\J2D_PPOFINAL_N40_B188_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity\J2D_PPOFINAL_N40_B188_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B188_diversity\J2D_PPOFINAL_N40_B188_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6321769840850444,9.102564102564102,27.0,9,0.0,355.0,38.45101906640368,-0.2333990795529257,0.2528441939950057,37.0,37,38.0,raster
final_expansion_batch06,PPOFINAL_N40_B189_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity\scan_order_PPOFINAL_N40_B189_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B189_diversity.json,"[11,15,1,3,37,21,23,35,39,17,29,33,31,27,25,36,19,5,9,0,13,7,30,20,32,24,26,22,34,38,28,10,4,6,2,8,16,14,18,12]","11,15,1,3,37,21,23,35,39,17,29,33,31,27,25,36,19,5,9,0,13,7,30,20,32,24,26,22,34,38,28,10,4,6,2,8,16,14,18,12",bfcdaf40779bc25e,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,189,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity,J2D_PPOFINAL_N40_B189_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity\J2D_PPOFINAL_N40_B189_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity\J2D_PPOFINAL_N40_B189_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity\J2D_PPOFINAL_N40_B189_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B189_diversity\J2D_PPOFINAL_N40_B189_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6286462541780714,8.948717948717949,34.0,8,0.0,349.0,48.664036817882966,-0.2294543063773833,0.2557127132267475,37.0,37,38.0,raster
final_expansion_batch06,PPOFINAL_N40_B190_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity\scan_order_PPOFINAL_N40_B190_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B190_diversity.json,"[11,1,3,21,15,23,29,37,17,25,33,39,31,35,19,27,7,5,0,30,13,9,24,32,22,26,20,36,34,28,38,14,18,6,4,10,8,12,16,2]","11,1,3,21,15,23,29,37,17,25,33,39,31,35,19,27,7,5,0,30,13,9,24,32,22,26,20,36,34,28,38,14,18,6,4,10,8,12,16,2",09e52e11fadfbc9f,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,190,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity,J2D_PPOFINAL_N40_B190_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity\J2D_PPOFINAL_N40_B190_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity\J2D_PPOFINAL_N40_B190_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity\J2D_PPOFINAL_N40_B190_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B190_diversity\J2D_PPOFINAL_N40_B190_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.620515228063727,9.307692307692308,30.0,10,0.0,363.0,43.39250493096648,-0.2386587771203156,0.2612212392708524,35.0,35,38.0,center_out
final_expansion_batch06,PPOFINAL_N40_B191_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity\scan_order_PPOFINAL_N40_B191_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B191_diversity.json,"[11,1,3,21,15,27,33,23,35,37,31,39,5,29,25,19,9,17,13,7,0,34,30,20,24,36,28,22,38,26,32,6,4,10,14,18,16,12,8,2]","11,1,3,21,15,27,33,23,35,37,31,39,5,29,25,19,9,17,13,7,0,34,30,20,24,36,28,22,38,26,32,6,4,10,14,18,16,12,8,2",082738543363121c,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,191,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity,J2D_PPOFINAL_N40_B191_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity\J2D_PPOFINAL_N40_B191_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity\J2D_PPOFINAL_N40_B191_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity\J2D_PPOFINAL_N40_B191_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B191_diversity\J2D_PPOFINAL_N40_B191_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.6190130780789036,9.35897435897436,34.0,6,0.0,365.0,61.871137409598944,-0.239973701512163,0.274652292839973,37.0,37,37.0,raster
final_expansion_batch06,PPOFINAL_N40_B192_diversity,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity\scan_order_PPOFINAL_N40_B192_diversity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B192_diversity.json,"[11,3,1,21,15,17,31,23,13,25,37,39,19,29,27,35,33,9,0,7,38,5,20,32,34,24,22,26,30,36,28,18,16,14,6,4,2,8,10,12]","11,3,1,21,15,17,31,23,13,25,37,39,19,29,27,35,33,9,0,7,38,5,20,32,34,24,22,26,30,36,28,18,16,14,6,4,2,8,10,12",df0cce01fb05e68a,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,diversity,192,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity,J2D_PPOFINAL_N40_B192_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity\J2D_PPOFINAL_N40_B192_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity\J2D_PPOFINAL_N40_B192_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity\J2D_PPOFINAL_N40_B192_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch06\N40\PPOFINAL_N40_B192_diversity\J2D_PPOFINAL_N40_B192_diversity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.616080356711188,8.743589743589743,33.0,7,0.0,341.0,59.98553583168965,-0.2241946088099934,0.2580279657013081,36.0,36,37.0,edge_in
final_expansion_batch07,PPOFINAL_N40_B193_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency\scan_order_PPOFINAL_N40_B193_efficiency.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B193_efficiency.json,"[37,35,29,30,24,20,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,12,14,16,18,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,30,24,20,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,12,14,16,18,15,21,22,28,34,38,36,32,27,31,33,39",a8a22ffaeda68c9d,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,efficiency,193,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency,J2D_PPOFINAL_N40_B193_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency\J2D_PPOFINAL_N40_B193_efficiency.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency\J2D_PPOFINAL_N40_B193_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency\J2D_PPOFINAL_N40_B193_efficiency.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B193_efficiency\J2D_PPOFINAL_N40_B193_efficiency_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.5964812262709758,3.128205128205128,6.0,0,0.0769230769230769,122.0,2.6758711374095987,-0.0032873109796186,0.0799644123191384,35.0,35,38.0,center_out
final_expansion_batch07,PPOFINAL_N40_B194_efficiency,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency\scan_order_PPOFINAL_N40_B194_efficiency.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B194_efficiency.json,"[37,35,29,30,20,24,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,10,8,12,16,18,14,15,21,22,28,34,32,38,36,39,33,31,27]","37,35,29,30,20,24,26,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,10,8,12,16,18,14,15,21,22,28,34,32,38,36,39,33,31,27",8413cd4573da04f1,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,v02K2,stochastic,efficiency,194,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency,J2D_PPOFINAL_N40_B194_efficiency,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency\J2D_PPOFINAL_N40_B194_efficiency.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency\J2D_PPOFINAL_N40_B194_efficiency.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency\J2D_PPOFINAL_N40_B194_efficiency.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch07\N40\PPOFINAL_N40_B194_efficiency\J2D_PPOFINAL_N40_B194_efficiency_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.5795881432990964,3.128205128205128,10.0,0,0.1282051282051282,122.0,3.8040762656147264,0.0479947403024326,0.0807061645401806,31.0,31,38.0,odd_even
