n,strategy_name,order_hash,order_compact,dataset_source,candidate_source,ppo_checkpoint,ppo_seed,predicted_reward,conservative_reward,teacher_metrics_extracted,teacher_validation_status,stageM_metric_source_file,u2_range,peeq_max,surface_t_proxy,mises_max,ppo_generation_mode,selection_tag,selected_by,final_step_name,final_frame_time,extracted_field_names,completion_status,odb_extraction_status,is_ppo_v01,is_ppo_v02K2
40,S3R44CNS_N40_B16_uncertainty,adaf4ec3380eb108,0-2-4-6-8-10-12-14-16-18-20-38-36-34-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-33-35-37-39,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001753604881287,0.1576092392206192,587673600.0,579926720.0,,,,,,,,,False,False
24,S3R49SCN_N24_B01_strict_guard,dfa52b5d51149bcf,22-23-21-19-11-1-3-5-7-9-13-15-17-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,strict_penalty_guard_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.737566112249624e-05,0.1608438491821289,582616640.0,579943616.0,,,,,,,,,False,False
24,S3R49SCN_N24_B02_strict_guard,035b59d26fca2650,22-17-9-7-15-13-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,strict_penalty_guard_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.155505159062159e-05,0.1542517393827438,581955392.0,579944384.0,,,,,,,,,False,False
24,S3R49SCN_N24_B03_strict_guard,184ebe2a9c435006,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-18-16-14-12-10-20,stage3_native_combined552,strict_penalty_guard_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.330715288844658e-05,0.1600374281406402,581865344.0,579944576.0,,,,,,,,,False,False
24,S3R49SCN_N24_B04_strict_guard,f5ce42c91ade39b8,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-14-16-10-12-18-20,stage3_native_combined552,strict_penalty_guard_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.822838622611016e-05,0.1598436385393142,581867008.0,579943552.0,,,,,,,,,False,False
24,S3R49SCN_N24_B05_two_stage,64b969aa739ec4ad,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-12-14-8-10-16-18-20,stage3_native_combined552,two_stage_guarded_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.631485067984612e-05,0.1584233194589615,581878656.0,579944384.0,,,,,,,,,False,False
24,S3R49SCN_N24_B06_two_stage,8cc6847a7550c326,22-17-15-13-9-3-5-7-1-11-19-21-23-0-2-4-6-8-10-14-12-16-18-20,stage3_native_combined552,two_stage_guarded_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.07822008128278e-05,0.1586619615554809,581970688.0,579943616.0,,,,,,,,,False,False
24,S3R49SCN_N24_B07_two_stage,f65a516852ba4deb,18-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-22-20,stage3_native_combined552,two_stage_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.806214721815195e-05,0.1539869755506515,583663808.0,579943616.0,,,,,,,,,False,False
24,S3R49SCN_N24_B08_two_stage,4aca82a4b5a13c0f,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-12-10-8-6-4-14-16-18-20,stage3_native_combined552,two_stage_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.06418699742062e-05,0.1556643545627594,581956096.0,579944320.0,,,,,,,,,False,False
24,S3R49SCN_N24_B09_median_guard,22fe0ffd756973ac,22-21-19-11-1-3-5-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,2.9523077955673216e-05,0.1587531119585037,582666368.0,579943552.0,,,,,,,,,False,False
24,S3R49SCN_N24_B10_median_guard,14753eeb4f27414a,22-13-9-17-15-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.728811672473967e-05,0.154089018702507,581911360.0,579944384.0,,,,,,,,,False,False
24,S3R49SCN_N24_B11_peeq_repair,57e8ac43b0b0a708,22-11-1-3-5-7-9-17-21-15-13-19-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,2.9894891213189112e-05,0.1571119129657745,583489600.0,579944384.0,,,,,,,,,False,False
24,S3R49SCN_N24_B12_peeq_repair,d146adbb95cdb54c,22-11-1-3-5-7-9-15-21-13-17-19-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.772677086999465e-05,0.1601821333169937,583289408.0,579943552.0,,,,,,,,,False,False
24,S3R49SCN_N24_B13_surfacet_repair,8e649f33c3ac7060,22-17-15-21-19-11-1-3-5-7-9-13-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.335154699219856e-05,0.1574961096048355,582160896.0,579943616.0,,,,,,,,,False,False
24,S3R49SCN_N24_B14_surfacet_repair,b9d7fd903feb98cd,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-10-12-6-8-14-16-18-20,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.57650804593868e-05,0.1556143164634704,581893504.0,579944384.0,,,,,,,,,False,False
24,S3R49SCN_N24_B15_mises_repair,1a3f0931f2f092a5,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-16-12-8-10-18-20,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.137980603351025e-05,0.1623269319534301,581893952.0,579943488.0,,,,,,,,,False,False
24,S3R49SCN_N24_B16_mises_repair,856e8f037128ce92,22-0-2-13-9-7-5-3-1-11-19-21-23-17-15-4-6-8-10-12-14-16-18-20,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.775182257319102e-05,0.1623154729604721,583680896.0,579943552.0,,,,,,,,,False,False
40,S3R49SCN_N40_B01_strict_guard,639c978fa09f6475,0-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-37-35-33-31-29-27-39,stage3_native_combined552,strict_penalty_guard_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.20418733585393e-05,0.1626397371292114,583327808.0,579927552.0,,,,,,,,,False,False
40,S3R49SCN_N40_B02_strict_guard,17d80e1281ddc592,0-3-5-7-9-11-13-15-27-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-29-31-33-35-37-39,stage3_native_combined552,strict_penalty_guard_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001350528254988,0.1617587953805923,583631424.0,579927808.0,,,,,,,,,False,False
40,S3R49SCN_N40_B03_strict_guard,fbf534a3f9f14416,0-3-5-7-9-11-13-15-17-19-26-28-30-32-34-36-38-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,strict_penalty_guard_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.565500527562108e-05,0.1536527276039123,582171072.0,579927552.0,,,,,,,,,False,False
40,S3R49SCN_N40_B04_strict_guard,03a6abceaacd7696,0-3-5-7-9-11-13-15-17-19-38-36-24-26-28-30-32-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,strict_penalty_guard_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.170961933094077e-05,0.1561200469732284,582142720.0,579927552.0,,,,,,,,,False,False
40,S3R49SCN_N40_B05_two_stage,5d21bb524b4ca698,4-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-0-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,two_stage_guarded_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.624770114489365e-05,0.165346473455429,581980672.0,579927552.0,,,,,,,,,False,False
40,S3R49SCN_N40_B06_two_stage,fa4c6263c9a05196,0-3-5-7-9-11-13-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-27-29-31-33-35-37-39,stage3_native_combined552,two_stage_guarded_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001710270134935,0.1634214222431183,583243904.0,579928704.0,,,,,,,,,False,False
40,S3R49SCN_N40_B07_two_stage,88ecfec4d0ca04fb,0-3-5-7-9-11-13-15-17-19-28-30-32-34-36-38-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,two_stage_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.362594235222787e-05,0.1534932404756546,582097408.0,579927488.0,,,,,,,,,False,False
40,S3R49SCN_N40_B08_two_stage,a6ed54476640a64b,6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-0-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,two_stage_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001350777693005,0.1704887300729751,583832576.0,579927680.0,,,,,,,,,False,False
40,S3R49SCN_N40_B09_median_guard,5c30998d8daf1442,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.958780068089254e-05,0.1534324586391449,582006400.0,579926528.0,,,,,,,,,False,False
40,S3R49SCN_N40_B10_median_guard,c9760af84cbcd87a,8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-0-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001548743575767,0.16898013651371,584292096.0,579927744.0,,,,,,,,,False,False
40,S3R49SCN_N40_B11_peeq_repair,a4fe84126b153400,4-2-0-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.942368781892583e-05,0.1578780859708786,582174016.0,579926528.0,,,,,,,,,False,False
40,S3R49SCN_N40_B12_peeq_repair,841a9c8ffbc5d554,6-4-2-0-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.030997742025647e-05,0.1578798592090606,582139584.0,579926528.0,,,,,,,,,False,False
40,S3R49SCN_N40_B13_surfacet_repair,f1ed7cdc044a80cd,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.795796980441082e-05,0.1543461829423904,582209664.0,579927552.0,,,,,,,,,False,False
40,S3R49SCN_N40_B14_surfacet_repair,c8ea0378fda3e9cc,0-3-5-7-9-11-13-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-25-27-29-31-33-35-37-39,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002000463537115,0.1607121378183365,582997632.0,579928832.0,,,,,,,,,False,False
40,S3R49SCN_N40_B15_mises_repair,fbedad14ea467afb,0-3-5-7-9-11-13-15-17-19-30-32-34-36-38-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.93164326751139e-05,0.1535343378782272,582040640.0,579927552.0,,,,,,,,,False,False
40,S3R49SCN_N40_B16_mises_repair,1a203774ce136c65,0-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001741511841828,0.1656653136014938,583729408.0,579927488.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B01_n24_u2ret_top,3f15ea0b5ac9b57f,22-21-19-9-7-5-3-1-11-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.827916589216329e-05,0.1594891101121902,582395136.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B02_n24_u2ret_top,44fe201c939925b0,22-21-19-13-9-7-5-3-1-11-15-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.386501202840009e-05,0.1574332565069198,582002752.0,579943616.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B03_n24_u2ret_top,3486081ff7cca159,22-21-19-11-5-3-1-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.342099871086248e-05,0.1587450951337814,582636416.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B04_n24_u2ret_top,f763096911138bb1,22-21-17-11-1-3-5-7-9-13-15-19-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.356376646479475e-05,0.1568998396396637,582660032.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B05_n24_u2ret_repair,1d74bffa8267ba94,22-21-19-11-7-5-3-1-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.23158641954069e-05,0.1588590741157531,582379520.0,579944384.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B06_n24_u2ret_repair,dba4df19fba81697,22-21-19-15-13-9-7-5-3-1-11-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.610596806742251e-05,0.1529955714941024,581577856.0,579944512.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B07_n24_u2ret_repair,b876eff94f252d69,22-21-19-11-1-3-5-7-9-13-15-17-23-6-4-2-0-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.015049431582156e-05,0.1592183411121368,581862912.0,579944320.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B08_n24_u2ret_repair,d1ed11eee042f1de,22-21-19-11-1-3-5-7-23-17-15-13-9-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,N24_u2_retention_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.7965415458529606e-05,0.1582574993371963,583471872.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B09_penalty_repair,7e3ca6ba29b7babb,22-17-13-15-9-7-5-3-1-11-21-19-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.8556980800640304e-05,0.1524872630834579,581862976.0,579943616.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B10_penalty_repair,082e390df9d4974a,22-17-15-13-9-7-5-3-1-11-19-21-23-0-8-4-6-2-10-12-14-16-18-20,stage3_native_combined552,penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.516764369735029e-05,0.1524514555931091,580972224.0,579944448.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B11_penalty_repair,212196dd9597574f,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-10-6-8-4-12-14-16-18-20,stage3_native_combined552,penalty_repair_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.067023327384959e-05,0.1522239595651626,581904768.0,579944384.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B12_penalty_repair,3416e3949102c76b,22-17-13-15-5-7-9-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.648990981579118e-05,0.1547069251537323,581938112.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B13_penalty_repair,7281f8d24ae69812,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-18-12-14-16-10-20,stage3_native_combined552,penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.85549239278771e-05,0.1568982601165771,581861760.0,579944576.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B14_penalty_repair,ad23a4a53f90afac,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-12-6-8-10-4-14-16-18-20,stage3_native_combined552,penalty_repair_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.317355693383432e-05,0.1518133282661438,581927936.0,579943488.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B15_two_stage_repair,968b5f6169005455,22-17-15-13-5-7-9-3-1-11-19-21-23-0-6-4-2-8-10-12-14-16-18-20,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.469321303688048e-05,0.1526153534650802,581062208.0,579944384.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B16_two_stage_repair,28d32aa72b33704d,22-23-17-13-9-7-5-3-1-11-19-21-15-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.948670630255947e-05,0.1542716473340988,582011648.0,579944384.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B17_two_stage_repair,6b19d57d44b9b343,22-17-15-13-7-9-1-3-5-11-19-21-23-4-2-0-6-8-10-12-18-16-14-20,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.987347061723996e-05,0.1600515097379684,581655296.0,579944384.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B18_two_stage_repair,29d254cc5d45a140,23-17-15-13-9-7-5-3-1-11-19-21-22-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.0446637033019215e-05,0.1521572768688202,581864384.0,579944448.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B19_two_stage_repair,f01bf979f3af0790,14-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-22-16-18-20,stage3_native_combined552,two_stage_penalty_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.479929743363755e-05,0.1539067775011062,582573696.0,579943616.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B20_median_guard,774d279f3ac63e56,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-10-12-8-16-18-20,stage3_native_combined552,median_guard_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.590890006918926e-05,0.1517210751771927,581883520.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B21_median_guard,4c4456ae05ceac23,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-14-16-10-12-6-8-18-20,stage3_native_combined552,median_guard_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.798179462450209e-05,0.1573436856269836,581945664.0,579944512.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B22_median_guard,77421dd2f642edf3,22-21-15-13-9-1-5-3-7-11-19-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.008693713331013e-05,0.1542789340019226,582290048.0,579944448.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B23_median_guard,7871058cbd06a509,22-17-9-13-15-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-18-16-14-20,stage3_native_combined552,no_penalty_worse_than_median,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.063666432964965e-05,0.1637037992477417,581895936.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B24_peeq_repair,4d70d2f3c19899de,22-21-19-11-3-1-5-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.964457823713019e-05,0.1587646901607513,582724224.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B25_peeq_repair,ed1fae456a1d580c,22-21-17-15-13-9-7-5-3-1-11-19-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.010639870306477e-05,0.1528097093105316,581532736.0,579944512.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B26_peeq_repair,22b7833bce807c36,22-21-19-11-1-3-5-7-9-13-15-17-23-16-14-12-10-8-6-4-2-0-18-20,stage3_native_combined552,PEEQ_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001247750460606,0.1524152755737304,585725440.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B27_surfacet_repair,cfa5668f1b40d8b4,22-17-15-19-9-7-5-3-1-11-13-21-23-0-2-4-6-12-10-8-14-16-18-20,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001000396232484,0.1550983041524887,581992512.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B28_surfacet_repair,f078f22980d8b45b,22-21-23-13-9-7-5-3-1-11-19-17-15-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,SurfaceT_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.585263968692743e-05,0.1616981476545334,582086720.0,579944384.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B29_mises_repair,7c608d559c22f827,22-16-14-12-10-8-6-4-2-0-23-21-19-11-1-3-5-7-9-13-15-17-18-20,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.80179215730459e-05,0.1689051240682602,582624256.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B30_mises_repair,3aee6ce37d24d546,22-19-21-13-9-7-5-3-1-11-17-15-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,Mises_repair_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.534141999101848e-05,0.1563042402267456,582024128.0,579943552.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B31_uncertainty,e5870b80ed6ab269,22-17-15-13-9-7-5-3-23-21-19-11-1-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.905796711478615e-05,0.1588879376649856,582282304.0,579944512.0,,,,,,,,,False,False
24,S3R54CAL64_N24_B32_sentinel,518f34c1f5ea8fe7,23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0,stage3_native_combined552,sentinel_control,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0005523721131339,0.1892505139112472,587159872.0,579944256.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B01_n40_strict_top,c9e56eeb7dd667c4,21-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-0-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_strict_reward_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001091796702894,0.1592772305011749,582801856.0,579926592.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B02_n40_strict_top,d696218949f01a21,0-3-5-7-9-11-13-15-17-19-34-36-38-20-22-24-26-28-30-32-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_strict_reward_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001624859019102,0.1590698212385177,583536192.0,579927488.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B03_n40_strict_top,44a141ef6ec7b0b6,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-10-12-14-16-18-20-22-24-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_strict_reward_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001575087012497,0.1614710390567779,583459264.0,579927488.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B04_n40_strict_top,0a8ab98fe4342e6f,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-4-6-8-10-12-14-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_strict_reward_retention_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.561578968307003e-05,0.1583257168531417,584132672.0,579927424.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B05_n40_strict_repair,0dda4fe610a699b2,0-3-5-7-9-11-13-15-17-19-31-29-27-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-33-35-37-39,stage3_native_combined552,N40_strict_reward_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001593298284205,0.1725027710199356,584444736.0,579927936.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B06_n40_strict_repair,dff48f520bcc9f6a,0-3-5-7-9-13-11-15-17-19-18-36-38-32-30-28-26-24-22-20-34-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_strict_reward_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001693256995167,0.1538861095905304,582303360.0,579927488.0,,,,,,,,,False,False
40,S3R54CAL64_N40_B07_n40_strict_repair,1484194e08c174f0,0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-8-10-12-14-16-18-20-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_strict_reward_local_repair,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.396403129358076e-05,0.1613422632217407,584067200.0,579927488.0,,,,,,,,,False,False
