n,strategy_name,dataset_source,legacy_source_category,order_json,order_hash,u2_range,peeq_max,surface_t_proxy,mises_max,peeq_metric_source,mises_metric_source,metric_semantic_warning,legacy_compatibility_status,target_u2_score_combined172_plus_N32_rank,target_peeq_score_combined172_plus_N32_rank,target_surfaceT_score_combined172_plus_N32_rank,target_mises_score_combined172_plus_N32_rank,target_reward_combined172_plus_N32_mapped_u2_primary,reward_rank_combined172_plus_N32_within_n,teacher_validation_status,source_file,source_row_index
32,RLV2O_A061_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[18,21,30,23,9,14,24,4,20,13,8,16,25,17,19,22,15,3,11,26,7,29,2,6,31,1,27,12,0,5,28,10]",3bc2748cd5a1b282,0.00066655636,0.1444846156984567,0.013290158963986,1.9332765866666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.2749244712990937,0.6132930513595166,0.10271903323262843,0.9410876132930514,0.3586858006042296,224.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,288
32,RLV2O_A062_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[18,9,19,21,4,14,3,20,7,29,24,2,17,13,25,23,8,26,15,6,11,16,30,1,31,12,10,22,0,27,5,28]",b258ad0929470857,0.00072706764,0.1436606276035309,0.0097088442601628,1.9332776533333331,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.12688821752265866,0.7129909365558913,0.24471299093655585,0.7583081570996979,0.28746223564954687,251.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,289
32,RLV2O_A063_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[18,17,4,9,21,14,25,20,24,23,19,7,15,6,8,13,3,26,11,16,2,30,22,29,1,31,10,0,5,27,12,28]",0371a54a848f8c18,0.00071987987,0.1459525357186794,0.0104066525064693,1.933277674666667,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.16012084592145015,0.3927492447129909,0.20543806646525675,0.7507552870090635,0.24070996978851963,270.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,290
32,RLV2O_A064_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[24,12,20,18,14,29,21,23,13,2,17,19,1,11,30,7,25,0,28,8,31,6,9,5,3,16,10,26,22,27,4,15]",0ff2fd5ddddc777a,0.0006892832,0.1510580842941999,0.0059226129450417,1.9332779306666668,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.22658610271903323,0.10271903323262843,0.6283987915407855,0.7084592145015105,0.26608761329305136,261.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,291
32,RLV2O_A065_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[12,20,24,19,21,18,25,13,23,30,14,8,11,2,7,29,5,1,17,6,28,9,31,3,26,0,4,27,22,16,10,15]",f8c7d66fe3e2b95b,0.0007247472,0.1443107236176729,0.0084416454914167,1.933278144,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.13293051359516617,0.649546827794562,0.31722054380664655,0.6661631419939578,0.28134441087613293,255.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,292
32,RLV2O_A066_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[20,12,19,21,24,13,23,18,2,14,29,7,17,25,9,11,1,6,8,30,5,31,0,3,28,16,27,22,10,4,26,15]",79a519dc8bec104e,0.00072371727,0.1492110988497734,0.0109067015373596,1.9332784,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.13595166163141992,0.16918429003021151,0.17522658610271902,0.6404833836858006,0.1717522658610272,293.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,293
32,RLV2O_A067_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[5,18,9,19,29,23,2,10,20,7,1,27,26,30,21,6,8,28,0,15,4,31,3,22,16,17,25,11,24,12,14,13]",9dad3a5fd4b86e1b,0.00073289336,0.1550116173177957,0.0065480010453109,1.933277717333333,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.11480362537764355,0.027190332326283984,0.5438066465256798,0.743202416918429,0.17160120845921456,294.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,294
32,RLV2O_A068_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[5,26,8,25,9,23,27,14,4,3,6,2,0,22,10,7,20,31,16,21,28,13,30,1,19,15,18,24,12,29,11,17]",cf4165006f44a889,0.00068813487,0.1503470675647258,0.0108535931684355,1.9332798506666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.23262839879154074,0.12990936555891242,0.17824773413897277,0.3927492447129909,0.2146525679758308,280.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,295
32,RLV2O_A069_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[30,10,11,25,13,9,29,4,5,8,22,17,28,16,26,12,27,1,20,2,31,7,6,18,24,3,0,23,15,19,14,21]",3753f7fde09f12eb,0.00066254137,0.1457261516153813,0.0128390601683799,1.9332800426666663,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.28398791540785495,0.4169184290030211,0.11480362537764355,0.3716012084592145,0.29803625377643506,247.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,296
32,RLV2O_A070_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[5,9,20,8,4,12,16,3,27,17,21,13,22,26,23,30,14,18,25,19,11,6,15,24,10,28,0,7,31,2,1,29]",5c96782e8b3018e4,0.0007447954,0.1435752706229687,0.0052738969624644,1.9332762666666667,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.09365558912386707,0.7371601208459215,0.7009063444108761,0.9939577039274925,0.32809667673716014,234.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,297
32,RLV2O_A071_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[15,4,9,16,10,21,14,20,26,23,5,24,29,25,17,8,28,6,13,3,19,22,7,27,11,12,1,30,0,18,2,31]",513a165eef16069f,0.00071463943,0.1422324991226196,0.0059804661056848,1.9332761813333328,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.18126888217522663,0.8761329305135952,0.6193353474320242,0.9969788519637462,0.4048338368580061,215.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,298
32,RLV2O_A072_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[9,4,15,10,21,26,5,16,20,14,29,17,23,3,25,28,19,13,24,7,22,8,6,27,11,18,12,1,30,2,0,31]",2aa65d8c9bdf564a,0.0006938858,0.1456003364920616,0.0044617537402811,1.9332757333333328,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.22054380664652573,0.43202416918429,0.7552870090634441,1.0,0.3552870090634442,225.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,299
32,RLV2O_A073_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[24,5,1,6,2,16,25,15,31,10,7,29,23,14,17,13,30,3,28,0,12,18,26,4,8,19,22,27,11,9,20,21]",208d1c5d64c62cf1,0.0008185918,0.1493784518539905,0.0181651709219368,1.9332979626666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.030211480362537735,0.16012084592145015,0.02114803625377648,0.13897280966767367,0.0607250755287009,325.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,300
32,RLV2O_A074_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[31,24,2,16,23,5,15,6,3,29,1,13,17,14,7,10,4,30,25,8,0,28,26,18,12,22,11,9,19,21,20,27]",af3fbf64c7e10c15,0.00065750844,0.154798182323575,0.0194664333391796,1.9332951253333333,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.2930513595166163,0.033232628398791486,0.015105740181268867,0.14199395770392753,0.20574018126888216,283.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,301
32,RLV2O_A075_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[6,24,16,7,2,15,14,5,29,10,17,31,13,3,23,1,28,0,30,25,12,8,26,4,18,27,9,22,21,11,19,20]",dc2e342444bf1b27,0.00074433116,0.1554543922841549,0.0100774433666132,1.9332817066666668,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.09667673716012082,0.02114803625377648,0.23262839879154074,0.2598187311178247,0.10332326283987914,317.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,302
32,RLV2O_A076_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[5,17,4,28,6,19,18,23,12,1,22,29,0,30,8,26,16,25,9,15,21,31,14,13,20,2,24,3,7,11,10,27]",b0d89bce4dd79ea1,0.0007622939,0.147991222217679,0.0126792227956277,1.933279232,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.06344410876132933,0.21148036253776437,0.12084592145015105,0.46978851963746227,0.11910876132930516,311.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,303
32,RLV2O_A077_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[4,16,17,6,15,2,25,5,24,28,21,3,14,20,26,22,10,23,8,27,11,7,29,12,19,13,9,18,30,0,31,1]",6c5d8e3d4d3e8776,0.0007757889,0.1510923215001821,0.0102973392912212,1.933276330666667,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.051359516616314216,0.09969788519637457,0.21148036253776437,0.9818731117824774,0.12356495468277948,310.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,304
32,RLV2O_A078_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[3,17,26,4,18,27,19,7,1,29,8,28,2,0,15,13,6,30,5,10,25,20,23,24,11,31,9,12,21,16,22,14]",404df5418221f1b8,0.00067825394,0.1536831273138523,0.0093535085310107,1.9332787626666663,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.24773413897280971,0.0453172205438066,0.25679758308157097,0.5468277945619335,0.22311178247734142,277.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,305
32,RLV2O_A079_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[18,22,5,17,4,12,6,16,13,7,30,25,0,31,21,1,29,2,10,8,14,26,24,9,3,11,20,28,23,15,19,27]",37895623df53f024,0.000705716,0.1427404614537954,0.0075138304285106,1.933285504,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.18731117824773413,0.8338368580060422,0.44108761329305135,0.17522658610271902,0.3413897280966767,228.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,306
32,RLV2O_A080_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[18,10,5,11,15,23,12,24,27,7,14,6,17,22,26,8,19,21,3,28,13,9,30,25,4,16,29,20,2,1,31,0]",fc2c37dde7c01c58,0.00073758484,0.1421822786331177,0.0120993686330635,1.93328192,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.10574018126888218,0.8851963746223565,0.13595166163141992,0.24018126888217528,0.27137462235649545,259.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,307
32,UPB_A01_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,24,4,6,8,10,12,14,16,18,20,22,2,30,28,26,1,3,5,17,9,11,7,15,13,19,21,23,25,27,29,31]",5618ee8f458df53c,0.00011865829,0.1439963182806968,0.0017954512921209,1.933277184,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.7583081570996979,0.6797583081570997,0.9818731117824774,0.8353474320241692,0.7688066465256799,37.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,308
32,UPB_A02_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,24,4,6,8,10,12,14,16,18,20,22,2,30,28,26,1,3,5,17,9,11,13,15,7,19,21,23,25,27,29,31]",d5d468282e222a4a,0.00011609031,0.1441573201119899,0.0021256369629117,1.9332769706666668,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.7764350453172205,0.6646525679758308,0.9577039274924471,0.8670694864048338,0.7767371601208459,31.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,309
32,UPB_A03_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,2,4,6,8,10,18,20,22,12,14,16,24,26,28,30,1,3,19,21,23,5,7,9,11,13,15,17,25,27,29,31]",54f0d2131cd994e8,0.00013868864,0.1460871216654777,0.00646808630348,1.9332805546666665,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.7311178247734139,0.3716012084592145,0.552870090634441,0.3141993957703928,0.6205438066465258,127.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,310
32,UPB_A04_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,15,31,21,7,11,19,27,3,5,9,13,17,23,29,25,1,24,30,8,6,10,14,12,16,18,20,22,2,26,28,4]",f0bc0a458cf62f9d,0.0002935028,0.1413495863229036,0.0063016509901693,1.933280704,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.5438066465256798,0.9425981873111783,0.5861027190332326,0.2990936555891238,0.615558912386707,136.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,311
32,UPB_A05_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,13,15,21,3,11,19,27,7,5,9,31,17,23,29,25,1,24,30,6,8,10,12,14,16,2,20,22,18,26,28,4]",1fa2cb1a5b5a1cbc,0.00032174116,0.1419695790112018,0.0052849438564422,1.933279829333333,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.5317220543806647,0.8972809667673716,0.6978851963746224,0.39728096676737157,0.6147280966767372,137.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,312
32,UPB_A06_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,31,15,23,7,11,19,9,27,3,5,13,17,21,25,29,1,8,10,12,14,16,2,4,6,18,22,24,20,26,28,30]",cee31e581c56a7eb,0.00027989366,0.1421831168234348,0.0030983056763632,1.9332770773333332,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.5498489425981873,0.8821752265861027,0.8610271903323263,0.8564954682779456,0.6627643504531722,100.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,313
32,UPB_A07_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,31,15,23,7,11,19,25,3,5,9,13,17,21,27,29,1,18,16,6,8,10,12,14,4,2,20,22,24,26,28,30]",c9635718421758b0,0.0002851401,0.1411132269352674,0.0025910535534523,1.9332769066666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.5468277945619335,0.9577039274924471,0.8942598187311178,0.877643504531722,0.6802870090634442,89.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,314
32,UPB_A08_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,31,15,23,5,9,13,7,11,19,27,3,17,21,25,29,1,2,4,6,12,14,16,18,8,22,20,10,24,26,28,30]",e324a9d97757d852,0.0003006134,0.1422417965531349,0.0015374628996223,1.9332769066666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.540785498489426,0.8731117824773413,0.9848942598187311,0.877643504531722,0.6685045317220545,97.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,315
32,V02_M00_NDK_R24_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[9,16,22,13,6,18,20,11,4,24,27,15,8,17,29,31,2,0,5,19,25,14,10,21,23,12,7,28,30,26,3,1]",dea04b57887edb41,0.00044851744,0.1411943071335554,0.0083644233677274,1.933277504,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.48036253776435045,0.9516616314199395,0.3262839879154078,0.7915407854984894,0.574773413897281,162.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,316
32,V02_M00_PGJ_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[22,14,8,18,24,12,10,16,20,6,2,0,4,26,30,28,23,15,13,17,21,11,9,19,25,7,3,1,5,31,29,27]",8637e4eaf909c953,0.00033529042,0.1417086443305015,0.0037153528684166,1.9332765866666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.5256797583081572,0.918429003021148,0.8187311178247734,0.9410876132930514,0.6543051359516618,106.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,317
32,V02_M00_PGN_R24_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[22,0,30,10,18,4,26,14,2,28,8,20,6,24,12,16,31,1,29,9,21,3,27,11,19,5,23,13,25,7,17,15]",f374d31245025de2,0.00039711004,0.1418234439194202,0.0051258827943548,1.9332818986666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.5105740181268883,0.9123867069486404,0.7160120845921449,0.24622356495468278,0.5982628398791541,149.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,318
32,V02_M00_PGR_R24_V01,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[22,12,0,16,28,8,4,20,24,14,10,18,30,6,2,26,21,13,9,23,31,15,11,19,29,7,1,17,25,5,3,27]",50510bd8fbd9d254,0.00044112475,0.1394649448990822,0.0041221454005576,1.933277952,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.4894259818731118,0.9879154078549849,0.7824773413897281,0.702416918429003,0.6290785498489426,120.5,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,319
32,block_interleaved_quarters,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,8,16,24,1,9,17,25,2,10,18,26,3,11,19,27,4,12,20,28,5,13,21,29,6,14,22,30,7,15,23,31]",d0457724ace26b46,0.0012124717,0.1524441365152598,0.0257923104797804,1.9332950826666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0,0.06344410876132933,0.009063444108761365,0.14501510574018128,0.02084592145015107,329.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,340
32,center_edge_alternating,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[15,0,16,31,14,1,17,30,13,2,18,29,12,3,19,28,11,4,20,27,10,5,21,26,9,6,22,25,8,7,23,24]",82c787487200c574,0.001107246,0.1625977306067944,0.0140886374497443,1.933314048,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0060422960725075026,0.009063444108761365,0.07552870090634445,0.13293051359516617,0.019939577039274903,330.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,341
32,center_out,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[15,16,14,17,13,18,12,19,11,20,10,21,9,22,8,23,7,24,6,25,5,26,4,27,3,28,2,29,1,30,0,31]",8482db0b29cdcc86,0.0011355641,0.1598427277058363,0.0378783366454407,1.933316608,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.0030211480362537513,0.012084592145015116,0.0030211480362537513,0.12990936555891242,0.011178247734138958,332.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,342
32,edge_in,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,31,1,30,2,29,3,28,4,27,5,26,6,25,7,24,8,23,9,22,10,21,11,20,12,19,13,18,14,17,15,16]",050ae09d1fad9549,0.0010115247,0.1776147001981735,0.0542577414436596,1.93356736,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.009063444108761365,0.0,0.0,0.12084592145015105,0.01193353474320244,331.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,343
32,greedy_maximin_distance,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,31,15,23,7,11,19,27,3,5,9,13,17,21,25,29,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30]",18c47f43485b26b1,0.00014875257,0.1445925150811672,0.0012922420049048,1.9332772906666669,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.7129909365558913,0.5891238670694864,0.9909365558912386,0.8141993957703928,0.7210725075528701,65.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,344
32,mc_cand_001,stage2_n32_legacy,stage2_n32_full32_baseline_reference_legacy,"[0,2,4,6,8,16,18,20,22,24,26,28,30,14,12,10,7,5,3,1,17,19,21,23,25,27,31,29,15,13,11,9]",908ce5bf884c4f79,0.00010686228,0.1443176885694265,0.0030121057396448,1.9332767573333336,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.797583081570997,0.6465256797583081,0.8670694864048338,0.9063444108761329,0.7797583081570996,30.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,345
